,Date,Weekly_Sales,Store,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
0,2010-02-05,8944.394615384617,30,39.05,2.572,210.75260530000003,8.324,0
1,2010-02-12,10150.501428571428,30,37.77,2.548,210.8979935,8.324,1
2,2010-02-19,9459.454285714288,30,39.75,2.5140000000000002,210.9451605,8.324,0
3,2010-02-26,9083.282884615384,30,45.31,2.5610000000000004,210.97595730000003,8.324,0
4,2010-03-05,9451.8214,30,48.61,2.625,211.0067542,8.324,0
5,2010-03-12,9180.194705882352,30,57.1,2.667,211.03755099999998,8.324,0
6,2010-03-19,8914.7272,30,54.68,2.72,210.8733316,8.324,0
7,2010-03-26,8849.146999999999,30,51.66,2.7319999999999998,210.6766095,8.324,0
8,2010-04-02,9157.6812,30,64.12,2.719,210.4798874,8.2,0
9,2010-04-09,8746.17230769231,30,65.74,2.77,210.2831653,8.2,0
10,2010-04-16,9421.0832,30,67.87,2.8080000000000003,210.1495463,8.2,0
11,2010-04-23,9249.0878,30,64.21,2.795,210.1000648,8.2,0
12,2010-04-30,9308.986530612243,30,66.93,2.78,210.0505833,8.2,0
13,2010-05-07,9344.570204081632,30,70.87,2.835,210.00110180000001,8.2,0
14,2010-05-14,9826.980638297873,30,73.08,2.8539999999999996,209.9984585,8.2,0
15,2010-05-21,9115.0368,30,74.24,2.826,210.2768443,8.2,0
16,2010-05-28,9839.875744680849,30,80.94,2.759,210.5552301,8.2,0
17,2010-06-04,9548.827083333332,30,82.68,2.705,210.833616,8.2,0
18,2010-06-11,9281.878333333334,30,83.51,2.668,211.1120018,8.2,0
19,2010-06-18,9137.296326530612,30,86.18,2.637,211.10965430000002,8.2,0
20,2010-06-25,9441.88,30,87.01,2.653,210.9950134,8.2,0
21,2010-07-02,9190.560612244897,30,82.29,2.6689999999999996,210.8803726,8.099,0
22,2010-07-09,9089.445833333333,30,81.67,2.642,210.76573169999998,8.099,0
23,2010-07-16,8940.17775510204,30,85.61,2.623,210.7577954,8.099,0
24,2010-07-23,9372.155957446808,30,87.17,2.608,210.8921319,8.099,0
25,2010-07-30,9122.786666666663,30,83.59,2.64,211.0264684,8.099,0
26,2010-08-06,8828.141200000002,30,90.3,2.627,211.16080490000002,8.099,0
27,2010-08-13,9253.334791666664,30,89.65,2.6919999999999997,211.2951413,8.099,0
28,2010-08-20,9125.302040816328,30,89.58,2.6639999999999997,211.25965860000002,8.099,0
29,2010-08-27,9246.057916666667,30,86.2,2.6189999999999998,211.2241759,8.099,0
30,2010-09-03,9419.366938775509,30,82.57,2.577,211.1886931,8.099,0
31,2010-09-10,9289.039183673469,30,79.3,2.565,211.15321040000003,8.099,1
32,2010-09-17,9626.212291666667,30,83.03,2.582,211.1806415,8.099,0
33,2010-09-24,9150.8606122449,30,80.79,2.6239999999999997,211.2552578,8.099,0
34,2010-10-01,9280.735416666668,30,70.28,2.603,211.3298742,8.163,0
35,2010-10-08,9241.6094,30,65.76,2.633,211.4044906,8.163,0
36,2010-10-15,9264.161020408164,30,68.61,2.72,211.4713286,8.163,0
37,2010-10-22,9012.38705882353,30,70.72,2.725,211.5187208,8.163,0
38,2010-10-29,8766.6878,30,67.51,2.716,211.5661131,8.163,0
39,2010-11-05,9693.237399999998,30,58.71,2.6889999999999996,211.61350530000004,8.163,0
40,2010-11-12,8801.359999999999,30,60.95,2.728,211.6608975,8.163,0
41,2010-11-19,8827.243541666665,30,51.71,2.7710000000000004,211.5470304,8.163,0
42,2010-11-26,9254.6472,30,62.96,2.735,211.4062867,8.163,1
43,2010-12-03,7982.59254901961,30,50.43,2.708,211.265543,8.163,0
44,2010-12-10,8404.54725490196,30,46.35,2.843,211.12479930000003,8.163,0
45,2010-12-17,8906.645600000002,30,48.63,2.8689999999999998,211.06454580000002,8.163,0
46,2010-12-24,10183.429019607842,30,51.29,2.886,211.06465989999998,8.163,0
47,2010-12-31,8283.979583333332,30,47.19,2.943,211.06477400000003,8.163,1
48,2011-01-07,9205.657346938775,30,44.24,2.9760000000000004,211.06488810000002,8.027999999999999,0
49,2011-01-14,9498.137142857144,30,34.14,2.983,211.1176713,8.027999999999999,0
50,2011-01-21,9148.59625,30,42.72,3.016,211.48646910000002,8.027999999999999,0
51,2011-01-28,8693.653877551022,30,44.04,3.01,211.8552668,8.027999999999999,0
52,2011-02-04,10228.561458333335,30,36.33,2.989,212.22406459999996,8.027999999999999,0
53,2011-02-11,10019.600851063831,30,34.61,3.022,212.59286239999997,8.027999999999999,1
54,2011-02-18,8341.410199999998,30,59.87,3.045,212.90331150000003,8.027999999999999,0
55,2011-02-25,8830.366734693878,30,61.27,3.065,213.190421,8.027999999999999,0
56,2011-03-04,9047.647142857144,30,59.52,3.2880000000000003,213.47753050000003,8.027999999999999,0
57,2011-03-11,8770.596199999996,30,54.69,3.4589999999999996,213.7646401,8.027999999999999,0
58,2011-03-18,8509.416799999999,30,63.26,3.488,214.0156238,8.027999999999999,0
59,2011-03-25,8146.302075471697,30,70.33,3.4730000000000003,214.25215730000002,8.027999999999999,0
60,2011-04-01,8262.769622641508,30,56.36,3.5239999999999996,214.48869080000003,7.931,0
61,2011-04-08,7926.598214285716,30,68.62,3.622,214.7252242,7.931,0
62,2011-04-15,8050.319245283017,30,71.01,3.7430000000000003,214.9420631,7.931,0
63,2011-04-22,8564.590961538459,30,70.79,3.807,215.10966569999997,7.931,0
64,2011-04-29,8147.830769230766,30,70.19,3.81,215.27726830000003,7.931,0
65,2011-05-06,8125.7318518518505,30,61.87,3.906,215.44487090000004,7.931,0
66,2011-05-13,7720.265272727272,30,75.04,3.8989999999999996,215.6124735,7.931,0
67,2011-05-20,8531.41568627451,30,68.36,3.907,215.38347779999998,7.931,0
68,2011-05-27,8255.881153846156,30,76.86,3.786,215.15448219999996,7.931,0
69,2011-06-03,8486.440784313725,30,83.82,3.699,214.92548650000003,7.931,0
70,2011-06-10,8167.250961538463,30,84.71,3.648,214.69649080000002,7.931,0
71,2011-06-17,8216.623207547169,30,87.54,3.637,214.6513538,7.931,0
72,2011-06-24,8129.1488461538465,30,85.72,3.594,214.7441108,7.931,0
73,2011-07-01,8245.814999999999,30,87.57,3.5239999999999996,214.83686780000002,7.852,0
74,2011-07-08,7773.414259259259,30,89.16,3.48,214.9296249,7.852,0
75,2011-07-15,8245.404509803922,30,91.05,3.575,215.0134426,7.852,0
76,2011-07-22,8143.1107692307705,30,90.27,3.6510000000000002,215.0749122,7.852,0
77,2011-07-29,8284.9192,30,91.56,3.682,215.1363819,7.852,0
78,2011-08-05,8635.9728,30,94.22,3.6839999999999997,215.1978515,7.852,0
79,2011-08-12,7927.397499999997,30,92.32,3.638,215.25932110000002,7.852,0
80,2011-08-19,7970.204038461538,30,90.11,3.554,215.3229307,7.852,0
81,2011-08-26,7917.241428571427,30,92.07,3.523,215.38689700000003,7.852,0
82,2011-09-02,7110.044615384615,30,91.94,3.533,215.4508632,7.852,0
83,2011-09-09,7727.037916666667,30,78.87,3.5460000000000003,215.5148295,7.852,1
84,2011-09-16,7658.293200000001,30,80.62,3.5260000000000002,215.6944378,7.852,0
85,2011-09-23,7996.684897959184,30,75.68,3.467,216.02823560000002,7.852,0
86,2011-09-30,8062.5235416666665,30,78.91,3.355,216.3620333,7.852,0
87,2011-10-07,8883.58,30,71.64,3.285,216.69583109999996,7.441,0
88,2011-10-14,8928.521521739132,30,69.79,3.2739999999999996,217.0048261,7.441,0
89,2011-10-21,8936.636041666665,30,65.16,3.353,217.1650042,7.441,0
90,2011-10-28,8696.977142857142,30,65.46,3.372,217.3251824,7.441,0
91,2011-11-04,9007.479999999998,30,56.01,3.332,217.48536049999998,7.441,0
92,2011-11-11,8535.138125,30,59.8,3.2969999999999997,217.6455387,7.441,0
93,2011-11-18,8393.512115384614,30,61.9,3.3080000000000003,217.86702180000003,7.441,0
94,2011-11-25,8695.460192307693,30,56.43,3.236,218.1130269,7.441,1
95,2011-12-02,7930.4951923076915,30,48.72,3.1719999999999997,218.35903190000002,7.441,0
96,2011-12-09,8398.865769230772,30,41.44,3.158,218.605037,7.441,0
97,2011-12-16,8325.756226415097,30,50.56,3.159,218.82179280000003,7.441,0
98,2011-12-23,9647.503529411766,30,46.54,3.112,218.9995495,7.441,0
99,2011-12-30,7387.793137254904,30,45.16,3.1289999999999996,219.1773063,7.441,1
100,2012-01-06,9140.617200000002,30,48.1,3.157,219.355063,7.057,0
101,2012-01-13,8940.4782,30,45.0,3.261,219.53281980000003,7.057,0
102,2012-01-20,8775.212400000002,30,52.21,3.2680000000000002,219.6258417,7.057,0
103,2012-01-27,8327.647307692308,30,50.79,3.29,219.7188636,7.057,0
104,2012-02-03,8190.202641509435,30,55.83,3.36,219.81188540000002,7.057,0
105,2012-02-10,8516.339433962265,30,46.52,3.409,219.90490730000002,7.057,1
106,2012-02-17,8531.551176470588,30,45.03,3.51,220.06519930000002,7.057,0
107,2012-02-24,8177.225192307693,30,54.81,3.555,220.27594399999998,7.057,0
108,2012-03-02,8122.974259259259,30,59.3,3.63,220.4866886,7.057,0
109,2012-03-09,8426.752641509434,30,57.16,3.6689999999999996,220.6974332,7.057,0
110,2012-03-16,8272.349,30,63.39,3.734,220.84984680000002,7.057,0
111,2012-03-23,8273.518653846153,30,62.96,3.787,220.9244858,7.057,0
112,2012-03-30,8815.762941176468,30,67.87,3.845,220.9991248,7.057,0
113,2012-04-06,8875.22923076923,30,69.02,3.891,221.07376380000002,6.891,0
114,2012-04-13,8407.543137254905,30,69.03,3.891,221.14840279999999,6.891,0
115,2012-04-20,9076.655098039217,30,66.97,3.877,221.2021074,6.891,0
116,2012-04-27,8851.93530612245,30,69.21,3.8139999999999996,221.25581200000002,6.891,0
117,2012-05-04,9275.051836734692,30,77.53,3.7489999999999997,221.30951659999997,6.891,0
118,2012-05-11,9084.801041666668,30,74.14,3.688,221.36322119999997,6.891,0
119,2012-05-18,9603.023750000002,30,72.42,3.63,221.380331,6.891,0
120,2012-05-25,9560.764042553192,30,79.49,3.5610000000000004,221.3828029,6.891,0
121,2012-06-01,8540.423599999998,30,79.24,3.5010000000000003,221.38527480000002,6.891,0
