,Date,Weekly_Sales,Store,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
0,2010-02-05,29240.64999999999,10,54.34,2.9619999999999997,126.4420645,9.765,0
1,2010-02-12,29405.79081081081,10,49.96,2.8280000000000003,126.4962581,9.765,1
2,2010-02-19,28179.10106666665,10,58.22,2.915,126.5262857,9.765,0
3,2010-02-26,26404.933684210533,10,52.77,2.825,126.55228570000001,9.765,0
4,2010-03-05,26494.53453333333,10,55.92,2.877,126.57828570000001,9.765,0
5,2010-03-12,25884.61506666667,10,52.33,3.034,126.6042857,9.765,0
6,2010-03-19,26309.122432432418,10,61.46,3.054,126.6066452,9.765,0
7,2010-03-26,25588.276486486488,10,60.05,2.98,126.6050645,9.765,0
8,2010-04-02,28900.702297297306,10,63.66,3.0860000000000003,126.60348390000001,9.524,0
9,2010-04-09,27959.854383561636,10,65.29,3.0039999999999996,126.60190320000001,9.524,0
10,2010-04-16,24678.938378378385,10,69.74,3.109,126.5621,9.524,0
11,2010-04-23,25061.942876712325,10,66.42,3.05,126.47133329999998,9.524,0
12,2010-04-30,23875.927866666665,10,69.76,3.105,126.38056670000002,9.524,0
13,2010-05-07,26320.988493150693,10,71.06,3.127,126.2898,9.524,0
14,2010-05-14,25111.89458333333,10,73.88,3.145,126.20854840000001,9.524,0
15,2010-05-21,26022.72647887324,10,78.32,3.12,126.18438710000001,9.524,0
16,2010-05-28,26090.659863013698,10,76.67,3.0580000000000003,126.16022579999999,9.524,0
17,2010-06-04,26457.620273972596,10,82.82,2.9410000000000003,126.1360645,9.524,0
18,2010-06-11,25739.742394366192,10,89.67,3.057,126.11190320000001,9.524,0
19,2010-06-18,25522.72555555556,10,83.49,2.935,126.11399999999999,9.524,0
20,2010-06-25,24221.53849315069,10,90.32,3.0839999999999996,126.1266,9.524,0
21,2010-07-02,25637.41486111112,10,92.89,2.978,126.1392,9.199,0
22,2010-07-09,24926.667183098583,10,91.03,3.1,126.1518,9.199,0
23,2010-07-16,25389.617638888878,10,91.8,2.971,126.1498065,9.199,0
24,2010-07-23,24422.34706666666,10,88.44,3.112,126.1283548,9.199,0
25,2010-07-30,25104.98671232877,10,85.03,3.017,126.10690320000002,9.199,0
26,2010-08-06,27072.723472222217,10,86.13,3.123,126.08545159999998,9.199,0
27,2010-08-13,28042.81,10,88.37,3.049,126.064,9.199,0
28,2010-08-20,28331.29371428571,10,89.88,3.0410000000000004,126.0766452,9.199,0
29,2010-08-27,23665.2797260274,10,84.99,3.022,126.08929029999999,9.199,0
30,2010-09-03,24532.38125,10,83.8,3.0869999999999997,126.1019355,9.199,0
