,Date,Weekly_Sales,Store,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
0,2010-02-05,5856.061458333334,44,31.53,2.6660000000000004,126.4420645,8.119,0
1,2010-02-12,5976.190208333333,44,33.16,2.6710000000000003,126.4962581,8.119,1
2,2010-02-19,5582.422916666666,44,35.7,2.654,126.5262857,8.119,0
3,2010-02-26,5810.192978723405,44,29.98,2.667,126.55228570000001,8.119,0
4,2010-03-05,5692.345399999998,44,40.65,2.681,126.57828570000001,8.119,0
5,2010-03-12,5554.914897959184,44,37.62,2.733,126.6042857,8.119,0
6,2010-03-19,5617.170833333334,44,42.49,2.782,126.6066452,8.119,0
7,2010-03-26,5525.5898,44,41.48,2.819,126.6050645,8.119,0
8,2010-04-02,5611.7156862745105,44,42.15,2.842,126.60348390000001,7.972,0
9,2010-04-09,5046.3,44,38.97,2.877,126.60190320000001,7.972,0
10,2010-04-16,5600.974799999999,44,50.39,2.915,126.5621,7.972,0
11,2010-04-23,5679.327346938774,44,55.66,2.9360000000000004,126.47133329999998,7.972,0
12,2010-04-30,5687.451041666667,44,48.33,2.9410000000000003,126.38056670000002,7.972,0
13,2010-05-07,5824.078775510204,44,44.42,2.948,126.2898,7.972,0
14,2010-05-14,5969.081666666666,44,50.15,2.9619999999999997,126.20854840000001,7.972,0
15,2010-05-21,5682.2414893617015,44,57.71,2.95,126.18438710000001,7.972,0
16,2010-05-28,5837.820199999999,44,53.11,2.908,126.16022579999999,7.972,0
17,2010-06-04,5762.282040816327,44,59.85,2.8710000000000004,126.1360645,7.972,0
18,2010-06-11,6057.5142857142855,44,65.24,2.841,126.11190320000001,7.972,0
19,2010-06-18,5869.627199999999,44,58.41,2.819,126.11399999999999,7.972,0
20,2010-06-25,6005.150833333334,44,71.83,2.82,126.1266,7.972,0
21,2010-07-02,6263.087291666666,44,78.82,2.8139999999999996,126.1392,7.803999999999999,0
22,2010-07-09,5723.934285714287,44,71.33,2.802,126.1518,7.803999999999999,0
23,2010-07-16,6063.2642857142855,44,77.79,2.7910000000000004,126.1498065,7.803999999999999,0
24,2010-07-23,5973.0644897959155,44,82.27,2.7969999999999997,126.1283548,7.803999999999999,0
25,2010-07-30,5612.672653061224,44,78.94,2.7969999999999997,126.10690320000002,7.803999999999999,0
26,2010-08-06,6314.989148936171,44,81.24,2.802,126.08545159999998,7.803999999999999,0
27,2010-08-13,6192.087021276596,44,74.93,2.8369999999999997,126.064,7.803999999999999,0
28,2010-08-20,5811.030612244897,44,76.34,2.85,126.0766452,7.803999999999999,0
29,2010-08-27,5982.756734693879,44,75.31,2.8539999999999996,126.08929029999999,7.803999999999999,0
30,2010-09-03,5801.5709803921545,44,65.71,2.8680000000000003,126.1019355,7.803999999999999,0
