,Date,Weekly_Sales,Store,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
0,2010-02-05,14520.924637681162,40,14.48,2.7880000000000003,131.52790320000003,5.892,0
1,2010-02-12,13647.689857142856,40,20.84,2.7710000000000004,131.5866129,5.892,1
2,2010-02-19,13089.845714285713,40,27.84,2.747,131.637,5.892,0
3,2010-02-26,12167.85084507042,40,33.32,2.753,131.686,5.892,0
4,2010-03-05,13945.806760563377,40,34.78,2.766,131.735,5.892,0
5,2010-03-12,13034.09275362319,40,35.1,2.805,131.784,5.892,0
6,2010-03-19,12783.790000000005,40,40.54,2.8339999999999996,131.8242903,5.892,0
7,2010-03-26,12476.493999999995,40,39.51,2.8310000000000004,131.86312900000001,5.892,0
8,2010-04-02,14461.140694444446,40,41.39,2.826,131.9019677,5.435,0
9,2010-04-09,12955.481549295771,40,54.31,2.8489999999999998,131.9408065,5.435,0
10,2010-04-16,12791.840000000002,40,43.3,2.885,131.9809,5.435,0
11,2010-04-23,12070.835571428572,40,45.85,2.895,132.0226667,5.435,0
12,2010-04-30,11838.236376811592,40,46.5,2.935,132.0644333,5.435,0
13,2010-05-07,14425.672285714285,40,60.05,2.9810000000000003,132.1062,5.435,0
14,2010-05-14,13148.731449275363,40,45.5,2.983,132.152129,5.435,0
15,2010-05-21,12834.984202898553,40,56.75,2.9610000000000003,132.2230323,5.435,0
16,2010-05-28,14830.633382352937,40,67.88,2.906,132.2939355,5.435,0
17,2010-06-04,15034.700428571428,40,65.7,2.8569999999999998,132.3648387,5.435,0
18,2010-06-11,14602.531449275359,40,59.42,2.83,132.4357419,5.435,0
19,2010-06-18,13901.50428571428,40,60.97,2.805,132.47333329999998,5.435,0
20,2010-06-25,13434.357571428573,40,69.72,2.81,132.4976,5.435,0
21,2010-07-02,15536.839714285712,40,65.47,2.815,132.5218667,5.3260000000000005,0
22,2010-07-09,15562.51338235294,40,76.67,2.806,132.54613329999998,5.3260000000000005,0
23,2010-07-16,13901.870869565215,40,74.25,2.7960000000000003,132.5667742,5.3260000000000005,0
24,2010-07-23,13766.295820895524,40,71.79,2.784,132.5825806,5.3260000000000005,0
25,2010-07-30,13619.900285714284,40,71.35,2.792,132.5983871,5.3260000000000005,0
26,2010-08-06,15548.468676470584,40,69.16,2.792,132.6141935,5.3260000000000005,0
27,2010-08-13,13791.220298507464,40,67.47,2.81,132.63,5.3260000000000005,0
28,2010-08-20,13319.957142857143,40,67.05,2.7960000000000003,132.6616129,5.3260000000000005,0
29,2010-08-27,13766.089850746268,40,62.57,2.77,132.6932258,5.3260000000000005,0
30,2010-09-03,14151.497681159419,40,70.66,2.735,132.72483870000002,5.3260000000000005,0
31,2010-09-10,13818.725999999995,40,62.75,2.717,132.7564516,5.3260000000000005,1
32,2010-09-17,12574.21985294118,40,55.34,2.716,132.76706670000002,5.3260000000000005,0
33,2010-09-24,12237.29434782609,40,55.63,2.718,132.76193329999998,5.3260000000000005,0
34,2010-10-01,13105.181323529408,40,62.01,2.717,132.7568,5.287000000000001,0
35,2010-10-08,13891.50542857143,40,52.02,2.7760000000000002,132.75166670000002,5.287000000000001,0
36,2010-10-15,13112.616714285712,40,44.56,2.878,132.7633548,5.287000000000001,0
37,2010-10-22,12785.230579710149,40,41.25,2.9189999999999996,132.8170968,5.287000000000001,0
