,Date,Weekly_Sales,Store,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
0,2010-02-05,12922.012972972974,34,35.44,2.5980000000000003,126.4420645,9.521,0
1,2010-02-12,14008.605492957744,34,36.13,2.573,126.4962581,9.521,1
2,2010-02-19,13296.798243243242,34,38.36,2.54,126.5262857,9.521,0
3,2010-02-26,12757.128591549297,34,37.28,2.59,126.55228570000001,9.521,0
4,2010-03-05,12579.394383561643,34,42.65,2.654,126.57828570000001,9.521,0
5,2010-03-12,12975.322253521128,34,42.26,2.7039999999999997,126.6042857,9.521,0
6,2010-03-19,12389.872500000005,34,45.86,2.7430000000000003,126.6066452,9.521,0
7,2010-03-26,12404.821830985913,34,42.91,2.752,126.6050645,9.521,0
8,2010-04-02,13603.175833333333,34,50.07,2.74,126.60348390000001,9.593,0
9,2010-04-09,13203.947222222225,34,51.26,2.773,126.60190320000001,9.593,0
10,2010-04-16,12648.55534246575,34,59.18,2.81,126.5621,9.593,0
11,2010-04-23,12820.291267605637,34,55.04,2.805,126.47133329999998,9.593,0
12,2010-04-30,12111.580140845066,34,56.58,2.787,126.38056670000002,9.593,0
13,2010-05-07,13429.513802816899,34,57.39,2.8360000000000003,126.2898,9.593,0
14,2010-05-14,13153.865352112673,34,60.74,2.845,126.20854840000001,9.593,0
15,2010-05-21,13051.66171428571,34,63.99,2.82,126.18438710000001,9.593,0
16,2010-05-28,13095.394166666667,34,68.68,2.7560000000000002,126.16022579999999,9.593,0
17,2010-06-04,13419.270972222217,34,72.17,2.701,126.1360645,9.593,0
18,2010-06-11,13638.307999999995,34,80.84,2.668,126.11190320000001,9.593,0
19,2010-06-18,12898.79506849315,34,73.48,2.635,126.11399999999999,9.593,0
20,2010-06-25,12616.902394366196,34,78.47,2.654,126.1266,9.593,0
21,2010-07-02,12767.074444444443,34,73.66,2.668,126.1392,9.816,0
22,2010-07-09,12482.339863013696,34,75.0,2.637,126.1518,9.816,0
23,2010-07-16,12743.421780821922,34,78.53,2.6210000000000004,126.1498065,9.816,0
24,2010-07-23,12356.862328767123,34,79.58,2.612,126.1283548,9.816,0
25,2010-07-30,12166.34486111111,34,72.26,2.65,126.10690320000002,9.816,0
26,2010-08-06,13907.54014084507,34,73.8,2.64,126.08545159999998,9.816,0
27,2010-08-13,13397.304929577464,34,76.72,2.698,126.064,9.816,0
28,2010-08-20,13875.393521126764,34,76.45,2.6710000000000003,126.0766452,9.816,0
29,2010-08-27,12048.188591549299,34,72.87,2.6210000000000004,126.08929029999999,9.816,0
30,2010-09-03,13210.366301369859,34,72.59,2.5839999999999996,126.1019355,9.816,0
31,2010-09-10,13130.154366197185,34,72.61,2.574,126.11458059999998,9.816,1
32,2010-09-17,12297.85375,34,70.71,2.594,126.14546670000001,9.816,0
33,2010-09-24,12218.860140845069,34,69.78,2.642,126.19003329999998,9.816,0
34,2010-10-01,11859.028904109588,34,70.13,2.6189999999999998,126.2346,10.21,0
35,2010-10-08,12940.425972222225,34,65.21,2.645,126.27916670000002,10.21,0
36,2010-10-15,12174.022191780818,34,59.57,2.7319999999999998,126.3266774,10.21,0
37,2010-10-22,13187.233802816898,34,58.11,2.736,126.38154840000001,10.21,0
38,2010-10-29,13046.394647887319,34,50.78,2.718,126.43641940000002,10.21,0
39,2010-11-05,13504.05986111111,34,52.43,2.699,126.49129029999999,10.21,0
40,2010-11-12,13420.969589041091,34,47.2,2.741,126.5461613,10.21,0
41,2010-11-19,12915.761216216215,34,40.93,2.78,126.6072,10.21,0
42,2010-11-26,17938.03671232876,34,41.13,2.752,126.66926670000001,10.21,1
43,2010-12-03,13719.345342465753,34,34.7,2.727,126.73133329999999,10.21,0
44,2010-12-10,14684.608378378382,34,41.93,2.86,126.7934,10.21,0
45,2010-12-17,16810.248356164382,34,42.64,2.884,126.87948390000001,10.21,0
46,2010-12-24,21902.00337837838,34,42.74,2.887,126.98358059999998,10.21,0
47,2010-12-31,12529.301249999995,34,34.11,2.955,127.0876774,10.21,1
48,2011-01-07,12508.985277777778,34,24.5,2.98,127.19177420000001,10.398,0
49,2011-01-14,12309.730547945202,34,30.75,2.992,127.3009355,10.398,0
50,2011-01-21,12205.827260273967,34,39.57,3.017,127.44048390000002,10.398,0
51,2011-01-28,11306.996621621622,34,34.68,3.022,127.58003229999998,10.398,0
52,2011-02-04,13314.148904109592,34,23.82,2.9960000000000004,127.71958059999999,10.398,0
53,2011-02-11,14304.994366197188,34,28.66,3.033,127.85912900000001,10.398,1
54,2011-02-18,14359.8554054054,34,45.12,3.0580000000000003,127.99525,10.398,0
55,2011-02-25,12882.857432432436,34,44.57,3.0869999999999997,128.13,10.398,0
56,2011-03-04,13204.257671232881,34,46.21,3.305,128.26475,10.398,0
57,2011-03-11,12586.022266666667,34,45.87,3.4610000000000003,128.3995,10.398,0
58,2011-03-18,13705.65945945946,34,55.58,3.495,128.5121935,10.398,0
59,2011-03-25,12642.443561643835,34,53.11,3.48,128.6160645,10.398,0
60,2011-04-01,12112.79,34,55.46,3.5210000000000004,128.7199355,10.581,0
61,2011-04-08,13548.330972222218,34,58.59,3.605,128.8238065,10.581,0
62,2011-04-15,13080.958333333336,34,53.3,3.7239999999999998,128.91073329999998,10.581,0
63,2011-04-22,14209.708783783784,34,63.83,3.781,128.9553,10.581,0
64,2011-04-29,12444.06972222223,34,57.73,3.781,128.9998667,10.581,0
65,2011-05-06,13052.075405405403,34,54.4,3.866,129.04443329999998,10.581,0
66,2011-05-13,13419.89847222222,34,63.05,3.872,129.089,10.581,0
67,2011-05-20,13500.268999999998,34,61.47,3.8810000000000002,129.0756774,10.581,0
68,2011-05-27,13073.775416666665,34,65.99,3.7710000000000004,129.0623548,10.581,0
69,2011-06-03,13531.84628571428,34,74.64,3.6830000000000003,129.0490323,10.581,0
70,2011-06-10,13484.46814285714,34,74.57,3.64,129.0357097,10.581,0
71,2011-06-17,13637.437887323942,34,76.58,3.6180000000000003,129.0432,10.581,0
72,2011-06-24,12830.486666666673,34,77.16,3.57,129.0663,10.581,0
73,2011-07-01,13015.803142857141,34,81.96,3.5039999999999996,129.0894,10.640999999999998,0
74,2011-07-08,13241.922428571428,34,80.84,3.469,129.1125,10.640999999999998,0
75,2011-07-15,12912.613714285713,34,78.09,3.563,129.1338387,10.640999999999998,0
76,2011-07-22,13235.313333333335,34,80.75,3.627,129.1507742,10.640999999999998,0
77,2011-07-29,11825.85972222222,34,78.04,3.659,129.16770970000002,10.640999999999998,0
78,2011-08-05,13086.617361111112,34,76.71,3.662,129.1846452,10.640999999999998,0
79,2011-08-12,13858.71275362319,34,80.23,3.617,129.2015806,10.640999999999998,0
80,2011-08-19,13339.146388888892,34,77.08,3.55,129.2405806,10.640999999999998,0
81,2011-08-26,11937.049315068489,34,77.27,3.523,129.2832581,10.640999999999998,0
82,2011-09-02,13235.080571428567,34,78.24,3.533,129.32593549999999,10.640999999999998,0
83,2011-09-09,13105.720281690137,34,70.05,3.554,129.3686129,10.640999999999998,1
84,2011-09-16,13059.853661971829,34,64.94,3.532,129.4306,10.640999999999998,0
85,2011-09-23,12367.845616438359,34,66.23,3.4730000000000003,129.5183333,10.640999999999998,0
86,2011-09-30,12108.997916666665,34,69.44,3.3710000000000004,129.6060667,10.640999999999998,0
87,2011-10-07,13629.563571428567,34,60.42,3.299,129.6938,10.148,0
88,2011-10-14,13025.554142857141,34,54.72,3.283,129.77064520000002,10.148,0
89,2011-10-21,13624.188999999997,34,58.93,3.361,129.78216129999998,10.148,0
90,2011-10-28,13686.626714285712,34,54.56,3.362,129.7936774,10.148,0
91,2011-11-04,13980.590563380283,34,48.04,3.322,129.8051935,10.148,0
92,2011-11-11,13771.80583333333,34,41.04,3.286,129.81670970000002,10.148,0
93,2011-11-18,13345.809014084507,34,46.0,3.2939999999999996,129.82683329999998,10.148,0
94,2011-11-25,18688.83083333333,34,45.99,3.225,129.8364,10.148,1
95,2011-12-02,13544.412054794524,34,39.75,3.176,129.84596670000002,10.148,0
96,2011-12-09,15271.040985915486,34,24.69,3.153,129.8555333,10.148,0
97,2011-12-16,16212.012112676057,34,32.31,3.1489999999999996,129.8980645,10.148,0
98,2011-12-23,22134.11055555555,34,32.45,3.103,129.98454840000002,10.148,0
99,2011-12-30,13409.893888888886,34,28.84,3.1189999999999998,130.07103229999998,10.148,1
100,2012-01-06,13626.354999999998,34,36.39,3.158,130.15751609999998,9.652999999999999,0
101,2012-01-13,12691.043333333333,34,33.99,3.263,130.244,9.652999999999999,0
102,2012-01-20,12829.564084507043,34,39.28,3.273,130.27922579999998,9.652999999999999,0
