,Date,Weekly_Sales,Store,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
0,2010-02-05,7344.7584615384585,16,19.79,2.58,189.3816974,7.039,0
1,2010-02-12,7152.18606060606,16,20.87,2.572,189.46427250000002,7.039,1
2,2010-02-19,7341.6984375,16,21.13,2.55,189.5340998,7.039,0
3,2010-02-26,6925.65890625,16,18.12,2.5860000000000003,189.6018023,7.039,0
4,2010-03-05,7050.5055555555555,16,27.92,2.62,189.66950490000002,7.039,0
5,2010-03-12,6959.2771875,16,28.64,2.6839999999999997,189.73720749999998,7.039,0
6,2010-03-19,7879.802343749998,16,33.45,2.6919999999999997,189.734262,7.039,0
7,2010-03-26,7433.495384615379,16,29.88,2.717,189.71954169999998,7.039,0
8,2010-04-02,7664.12015625,16,36.19,2.725,189.7048215,6.8420000000000005,0
9,2010-04-09,6425.5149999999985,16,34.21,2.75,189.6901012,6.8420000000000005,0
10,2010-04-16,6712.498615384616,16,45.69,2.765,189.6628845,6.8420000000000005,0
11,2010-04-23,5876.681587301587,16,44.9,2.7760000000000002,189.61900569999997,6.8420000000000005,0
12,2010-04-30,5900.7835384615355,16,37.75,2.766,189.575127,6.8420000000000005,0
13,2010-05-07,6300.269062499998,16,37.43,2.7710000000000004,189.5312483,6.8420000000000005,0
14,2010-05-14,6377.315873015871,16,41.26,2.7880000000000003,189.4904116,6.8420000000000005,0
15,2010-05-21,6696.930923076924,16,47.34,2.7760000000000002,189.467827,6.8420000000000005,0
16,2010-05-28,7610.000000000003,16,52.08,2.737,189.4452425,6.8420000000000005,0
17,2010-06-04,8067.12203125,16,53.76,2.7,189.422658,6.8420000000000005,0
18,2010-06-11,8368.551718749999,16,62.63,2.6839999999999997,189.40007340000003,6.8420000000000005,0
19,2010-06-18,8573.80714285714,16,52.4,2.674,189.41852590000002,6.8420000000000005,0
20,2010-06-25,8539.921249999998,16,62.37,2.715,189.4533931,6.8420000000000005,0
21,2010-07-02,9541.2721875,16,64.44,2.728,189.4882603,6.867999999999999,0
22,2010-07-09,9597.708281249998,16,61.79,2.7110000000000003,189.52312759999998,6.867999999999999,0
23,2010-07-16,9165.37015625,16,67.68,2.699,189.6125456,6.867999999999999,0
24,2010-07-23,9192.8778125,16,70.67,2.6910000000000003,189.774698,6.867999999999999,0
25,2010-07-30,8791.151093749999,16,70.71,2.69,189.9368504,6.867999999999999,0
26,2010-08-06,9170.882031250003,16,67.42,2.69,190.09900280000002,6.867999999999999,0
27,2010-08-13,8496.21828125,16,63.91,2.7230000000000003,190.2611552,6.867999999999999,0
28,2010-08-20,8278.046984126986,16,63.59,2.7319999999999998,190.2948237,6.867999999999999,0
29,2010-08-27,9371.137419354844,16,65.66,2.7310000000000003,190.32849219999997,6.867999999999999,0
30,2010-09-03,8213.452878787877,16,58.02,2.773,190.36216069999998,6.867999999999999,0
31,2010-09-10,8269.516461538458,16,57.24,2.78,190.3958293,6.867999999999999,1
32,2010-09-17,8031.531076923077,16,56.55,2.8,190.4688287,6.867999999999999,0
33,2010-09-24,7866.6203076923075,16,58.19,2.793,190.5713264,6.867999999999999,0
34,2010-10-01,7249.6490625,16,59.39,2.759,190.6738241,6.986000000000001,0
35,2010-10-08,6920.221874999998,16,54.29,2.745,190.7763218,6.986000000000001,0
36,2010-10-15,6851.049696969696,16,45.0,2.762,190.86230869999997,6.986000000000001,0
37,2010-10-22,8200.256363636367,16,45.85,2.762,190.9070184,6.986000000000001,0
38,2010-10-29,7615.730923076922,16,35.76,2.748,190.951728,6.986000000000001,0
39,2010-11-05,6982.8909374999985,16,39.94,2.7289999999999996,190.99643769999997,6.986000000000001,0
40,2010-11-12,7200.52,16,34.04,2.737,191.04114740000003,6.986000000000001,0
41,2010-11-19,7055.918153846153,16,27.26,2.758,191.0312172,6.986000000000001,0
42,2010-11-26,9728.921940298509,16,23.46,2.742,191.0121805,6.986000000000001,1
43,2010-12-03,7533.2439705882325,16,23.68,2.7119999999999997,190.9931437,6.986000000000001,0
44,2010-12-10,8770.825230769233,16,32.02,2.728,190.9741069,6.986000000000001,0
45,2010-12-17,9979.261692307691,16,26.01,2.778,191.0303376,6.986000000000001,0
46,2010-12-24,15457.395230769229,16,32.46,2.781,191.14301890000002,6.986000000000001,0
47,2010-12-31,8851.036615384617,16,19.66,2.8289999999999997,191.25570019999998,6.986000000000001,1
48,2011-01-07,8823.784,16,12.39,2.8819999999999997,191.3683815,6.614,0
49,2011-01-14,7236.393692307692,16,17.46,2.911,191.4784939,6.614,0
50,2011-01-21,7121.355846153847,16,28.6,2.9730000000000003,191.5731924,6.614,0
51,2011-01-28,7117.333174603177,16,20.8,3.008,191.667891,6.614,0
