,Store,Dept,Date,Weekly_Sales
70192,8,11,2010-02-05,19366.65
70193,8,11,2010-02-12,18344.99
70194,8,11,2010-02-19,17227.66
70195,8,11,2010-02-26,17427.95
70196,8,11,2010-03-05,14612.43
70197,8,11,2010-03-12,15449.44
70198,8,11,2010-03-19,16109.8
70199,8,11,2010-03-26,13190.72
70200,8,11,2010-04-02,14495.9
70201,8,11,2010-04-09,15400.13
70202,8,11,2010-04-16,14783.86
70203,8,11,2010-04-23,13775.07
70204,8,11,2010-04-30,13103.29
70205,8,11,2010-05-07,13756.03
70206,8,11,2010-05-14,13704.24
70207,8,11,2010-05-21,14862.13
70208,8,11,2010-05-28,22218.09
70209,8,11,2010-06-04,23819.68
70210,8,11,2010-06-11,32331.53
70211,8,11,2010-06-18,23074.02
70212,8,11,2010-06-25,22536.7
70213,8,11,2010-07-02,19046.24
70214,8,11,2010-07-09,16206.41
70215,8,11,2010-07-16,21199.4
70216,8,11,2010-07-23,18134.71
70217,8,11,2010-07-30,16224.08
70218,8,11,2010-08-06,21332.09
70219,8,11,2010-08-13,18167.42
70220,8,11,2010-08-20,19441.48
70221,8,11,2010-08-27,18893.63
70222,8,11,2010-09-03,16580.52
70223,8,11,2010-09-10,15788.53
70224,8,11,2010-09-17,14569.07
70225,8,11,2010-09-24,13424.11
70226,8,11,2010-10-01,13142.42
70227,8,11,2010-10-08,14366.28
70228,8,11,2010-10-15,14180.8
70229,8,11,2010-10-22,12854.36
70230,8,11,2010-10-29,16685.18
70231,8,11,2010-11-05,20805.79
70232,8,11,2010-11-12,19729.28
70233,8,11,2010-11-19,22222.26
70234,8,11,2010-11-26,29154.94
70235,8,11,2010-12-03,23066.01
70236,8,11,2010-12-10,23058.81
70237,8,11,2010-12-17,24792.55
70238,8,11,2010-12-24,25674.73
70239,8,11,2010-12-31,16333.3
70240,8,11,2011-01-07,19752.18
70241,8,11,2011-01-14,20901.26
70242,8,11,2011-01-21,15984.76
70243,8,11,2011-01-28,15041.29
70244,8,11,2011-02-04,34166.06
70245,8,11,2011-02-11,16550.48
70246,8,11,2011-02-18,16965.49
70247,8,11,2011-02-25,15748.49
70248,8,11,2011-03-04,17170.78
70249,8,11,2011-03-11,14529.13
70250,8,11,2011-03-18,17771.56
70251,8,11,2011-03-25,15619.15
70252,8,11,2011-04-01,15350.01
70253,8,11,2011-04-08,20646.99
70254,8,11,2011-04-15,17059.41
70255,8,11,2011-04-22,18545.79
70256,8,11,2011-04-29,15514.33
70257,8,11,2011-05-06,15748.05
70258,8,11,2011-05-13,20310.16
70259,8,11,2011-05-20,15274.62
70260,8,11,2011-05-27,18570.82
70261,8,11,2011-06-03,32514.6
70262,8,11,2011-06-10,27370.88
70263,8,11,2011-06-17,29595.12
70264,8,11,2011-06-24,22143.24
70265,8,11,2011-07-01,32372.14
70266,8,11,2011-07-08,20757.08
70267,8,11,2011-07-15,20719.49
70268,8,11,2011-07-22,20961.95
70269,8,11,2011-07-29,19612.28
70270,8,11,2011-08-05,21242.72
70271,8,11,2011-08-12,16144.1
70272,8,11,2011-08-19,16321.17
70273,8,11,2011-08-26,18658.4
70274,8,11,2011-09-02,16075.28
70275,8,11,2011-09-09,13263.94
70276,8,11,2011-09-16,13739.77
70277,8,11,2011-09-23,13144.26
70278,8,11,2011-09-30,13467.16
70279,8,11,2011-10-07,15332.92
70280,8,11,2011-10-14,13912.3
70281,8,11,2011-10-21,17749.19
70282,8,11,2011-10-28,20758.79
70283,8,11,2011-11-04,22784.49
70284,8,11,2011-11-11,18296.62
70285,8,11,2011-11-18,18220.11
70286,8,11,2011-11-25,21617.92
70287,8,11,2011-12-02,27757.24
70288,8,11,2011-12-09,30694.83
70289,8,11,2011-12-16,19485.26
70290,8,11,2011-12-23,27353.23
70291,8,11,2011-12-30,18757.16
70292,8,11,2012-01-06,16904.18
70293,8,11,2012-01-13,17789.28
70294,8,11,2012-01-20,15124.54
70295,8,11,2012-01-27,14415.81
70296,8,11,2012-02-03,15860.33
70297,8,11,2012-02-10,19087.0
70298,8,11,2012-02-17,20362.7
70299,8,11,2012-02-24,16503.53
70300,8,11,2012-03-02,17038.86
70301,8,11,2012-03-09,16617.13
70302,8,11,2012-03-16,16737.88
70303,8,11,2012-03-23,14212.26
70304,8,11,2012-03-30,20081.44
70305,8,11,2012-04-06,16633.83
70306,8,11,2012-04-13,14600.85
70307,8,11,2012-04-20,14667.1
70308,8,11,2012-04-27,19358.67
70309,8,11,2012-05-04,17222.85
70310,8,11,2012-05-11,15604.42
70311,8,11,2012-05-18,12910.23
70312,8,11,2012-05-25,20045.12
70313,8,11,2012-06-01,21229.88
70314,8,11,2012-06-08,20116.51
70315,8,11,2012-06-15,21155.75
70316,8,11,2012-06-22,25598.95
70317,8,11,2012-06-29,32114.34
70318,8,11,2012-07-06,22988.56
70319,8,11,2012-07-13,16909.09
70320,8,11,2012-07-20,17871.56
70321,8,11,2012-07-27,21768.66
70322,8,11,2012-08-03,21991.12
70323,8,11,2012-08-10,19183.5
70324,8,11,2012-08-17,15084.9
70325,8,11,2012-08-24,18356.62
70326,8,11,2012-08-31,17294.47
70327,8,11,2012-09-07,17083.53
70328,8,11,2012-09-14,14023.49
70329,8,11,2012-09-21,13044.56
70330,8,11,2012-09-28,13820.15
70331,8,11,2012-10-05,15490.94
70332,8,11,2012-10-12,20165.81
70333,8,11,2012-10-19,15160.83
70334,8,11,2012-10-26,18872.4
