Date,Weekly_Sales
2010-02-05,4956.265135135135
2010-02-12,4693.9318918918925
2010-02-19,5157.071351351351
2010-02-26,4535.916486486487
2010-03-05,4697.044054054055
2010-03-12,4507.632432432432
2010-03-19,4559.414864864866
2010-03-26,4354.231891891892
2010-04-02,4830.827297297297
2010-04-09,5117.22
2010-04-16,4871.957027027027
2010-04-23,4808.7300000000005
2010-04-30,4680.078108108109
2010-05-07,5294.568378378378
2010-05-14,4861.937837837838
2010-05-21,4950.292432432432
2010-05-28,5219.527567567569
2010-06-04,5326.475405405405
2010-06-11,5280.239189189189
2010-06-18,5152.511621621621
2010-06-25,5007.167027027027
2010-07-02,5206.054324324325
2010-07-09,5025.598378378379
2010-07-16,4932.482972972974
2010-07-23,4919.30972972973
2010-07-30,4889.266756756758
2010-08-06,5121.902432432433
2010-08-13,4945.224594594593
2010-08-20,5119.81108108108
2010-08-27,5005.575135135136
2010-09-03,4397.771891891893
2010-09-10,4098.81864864865
2010-09-17,3751.5391891891886
2010-09-24,3641.8089189189195
2010-10-01,3441.144594594596
2010-10-08,3618.036216216216
2010-10-15,3512.6056756756752
2010-10-22,3461.2181081081085
2010-10-29,3656.70972972973
2010-11-05,3463.3091891891895
2010-11-12,3214.032972972973
2010-11-19,3187.2043243243243
2010-11-26,3433.9667567567576
2010-12-03,2945.6502702702696
2010-12-10,3268.9945945945947
2010-12-17,3519.8786486486483
2010-12-24,4640.087027027028
2010-12-31,3279.0210810810813
2011-01-07,3061.0648648648635
2011-01-14,2792.889459459459
2011-01-21,3085.2005405405403
2011-01-28,3184.9751351351365
2011-02-04,3777.442972972973
2011-02-11,4409.370810810812
2011-02-18,4980.142162162161
2011-02-25,4432.898108108108
2011-03-04,4607.337027027026
2011-03-11,4413.0321621621615
2011-03-18,4746.728648648648
2011-03-25,4553.114054054054
2011-04-01,4297.391621621622
2011-04-08,4393.301621621622
2011-04-15,4367.5640540540535
2011-04-22,4304.121081081082
2011-04-29,4304.917297297297
2011-05-06,4523.007027027027
2011-05-13,4367.760000000001
2011-05-20,4382.029729729731
2011-05-27,4521.123243243244
2011-06-03,4900.8499999999985
2011-06-10,4677.622702702703
2011-06-17,4529.9840540540545
2011-06-24,4360.888648648649
2011-07-01,4618.565405405406
2011-07-08,4654.08945945946
2011-07-15,4450.364324324325
2011-07-22,4520.445675675676
2011-07-29,4397.232702702701
2011-08-05,4683.178918918919
2011-08-12,4311.307567567567
2011-08-19,4511.866756756757
2011-08-26,4459.652162162161
2011-09-02,3720.4294594594608
2011-09-09,3929.572972972972
2011-09-16,3421.7897297297295
2011-09-23,3362.8197297297293
2011-09-30,3466.4097297297294
2011-10-07,3577.3389189189184
2011-10-14,3428.0964864864873
2011-10-21,3456.0105405405407
2011-10-28,3364.125405405405
2011-11-04,3194.9167567567565
2011-11-11,3198.205405405405
2011-11-18,2907.34972972973
2011-11-25,3327.143243243244
2011-12-02,2910.418108108108
2011-12-09,3056.796486486486
2011-12-16,3195.0794594594586
2011-12-23,3990.4070270270277
2011-12-30,3199.844054054054
2012-01-06,2949.966486486486
2012-01-13,2796.9675675675676
2012-01-20,2899.182162162162
2012-01-27,2686.0070270270276
2012-02-03,3561.8778378378374
2012-02-10,4361.084054054056
2012-02-17,4053.3343243243244
2012-02-24,4016.40945945946
2012-03-02,4124.0164864864855
2012-03-09,4198.585675675675
2012-03-16,4455.772162162162
2012-03-23,4433.407027027028
2012-03-30,4114.815135135135
2012-04-06,4410.343243243243
2012-04-13,4113.712162162162
2012-04-20,4278.8529729729735
2012-04-27,3903.259459459458
2012-05-04,4243.977837837838
2012-05-11,4172.652702702701
2012-05-18,4300.649189189189
2012-05-25,4415.344054054056
2012-06-01,4340.89081081081
2012-06-08,4517.438648648647
2012-06-15,4407.132162162162
2012-06-22,4396.7659459459455
2012-06-29,4383.203783783784
2012-07-06,4526.172702702704
2012-07-13,4248.194864864865
2012-07-20,4335.405405405405
2012-07-27,4112.514324324324
2012-08-03,4259.095945945947
2012-08-10,4335.3140540540535
2012-08-17,4322.1951351351345
2012-08-24,4302.836216216217
2012-08-31,4012.8605405405406
2012-09-07,3830.664054054055
2012-09-14,3241.957297297298
2012-09-21,3182.5121621621624
2012-09-28,2978.6116216216224
2012-10-05,3194.506216216216
2012-10-12,3078.3651351351355
2012-10-19,3135.081891891892
2012-10-26,3421.988378378378
