Date,Weekly_Sales
2010-02-05,33.666666666666664
2010-02-12,102.08083333333333
2010-02-19,48.7475
2010-02-26,-43.2
2010-03-05,-115.8225
2010-03-12,-113.33333333333333
2010-03-19,-28.427500000000002
2010-03-26,2.5720000000000027
2010-04-02,-41.14714285714285
2010-04-09,35.25
2010-04-16,210.0
2010-04-23,81.12333333333333
2010-04-30,-66.14285714285714
2010-05-07,-9.2575
2010-05-14,25.25
2010-05-21,51.9275
2010-05-28,25.4
2010-06-04,-80.0
2010-06-11,39.5
2010-06-18,26.0
2010-06-25,-3.25
2010-07-02,20.548000000000002
2010-07-09,-29.75
2010-07-16,-6.333333333333333
2010-07-23,-6.5
2010-07-30,-189.14285714285714
2010-08-06,268.25
2010-08-13,26.485
2010-08-20,-44.57142857142857
2010-08-27,-65.2
2010-09-03,19.25
2010-09-10,-0.6
2010-09-17,-334.8066666666667
2010-09-24,-151.33333333333334
2010-10-01,128.57142857142858
2010-10-08,-46.5
2010-10-15,-627.0
2010-10-22,60.0
2010-10-29,-33.628
2010-11-05,140.00428571428571
2010-11-12,180.66666666666666
2010-11-19,-1098.0
2010-11-26,-49.5
2010-12-03,-26.77777777777778
2010-12-10,-74.42857142857143
2010-12-17,138.2188888888889
2010-12-24,109.75
2010-12-31,-66.55555555555556
2011-01-07,-79.25
2011-01-14,231.8
2011-01-21,18.75
2011-01-28,-171.07
2011-02-04,-56.772000000000006
2011-02-11,152.75
2011-02-18,61.0
2011-02-25,-41.0
2011-03-04,10.46
2011-03-11,-83.87875
2011-03-18,75.0
2011-03-25,-52.8
2011-04-01,-105.16666666666667
2011-04-08,-129.0
2011-04-15,0.49833333333333485
2011-04-22,198.0
2011-04-29,31.0
2011-05-06,157.19333333333333
2011-05-13,-4.4
2011-05-20,36.0
2011-05-27,
2011-06-03,79.0
2011-06-10,-55.0
2011-06-17,-8.333333333333334
2011-06-24,-139.34666666666666
2011-07-01,-209.145
2011-07-08,-198.0
2011-07-15,
2011-07-22,18.333333333333332
2011-07-29,-29.25
2011-08-05,-56.5
2011-08-12,59.92857142857143
2011-08-19,11.5
2011-08-26,47.71
2011-09-02,-1428.3333333333333
2011-09-09,396.0
2011-09-16,186.66666666666666
2011-09-23,13.25
2011-09-30,151.66666666666666
2011-10-07,-19.3
2011-10-14,-98.0
2011-10-21,-127.2
2011-10-28,-69.5
2011-11-04,164.16666666666666
2011-11-11,120.0
2011-11-18,58.916666666666664
2011-11-25,
2011-12-02,39.0
2011-12-09,212.9
2011-12-16,153.197
2011-12-23,-23.291428571428575
2011-12-30,-146.5909090909091
2012-01-06,-27.677500000000002
2012-01-13,-26.80666666666667
2012-01-20,-25.714285714285715
2012-01-27,8.166666666666666
2012-02-03,95.375
2012-02-10,27.833333333333332
2012-02-17,132.11111111111111
2012-02-24,164.8
2012-03-02,56.0
2012-03-09,-606.6666666666666
2012-03-16,26.0
2012-03-23,-162.0
2012-03-30,-69.0
2012-04-06,
2012-04-13,5.625
2012-04-20,-32.80625
2012-04-27,53.36
2012-05-04,-7.166666666666667
2012-05-11,-46.666666666666664
2012-05-18,2.125
2012-05-25,-51.2
2012-06-01,3.772
2012-06-08,31.25
2012-06-15,-87.22
2012-06-22,29.763333333333332
2012-06-29,190.23
2012-07-06,-73.25
2012-07-13,299.5
2012-07-20,70.66666666666667
2012-07-27,-1.6666666666666667
2012-08-03,242.33333333333334
2012-08-10,-15.0
2012-08-17,88.0
2012-08-24,-220.016
2012-08-31,-158.0
2012-09-07,40.980000000000004
2012-09-14,-120.0
2012-09-21,134.00666666666666
2012-09-28,-48.0
2012-10-05,43.625
2012-10-12,-20.0
2012-10-19,
2012-10-26,8.96
