,Store,Dept,Date,Weekly_Sales
167202,17,98,2010-02-05,240.25
167203,17,98,2010-02-12,758.5
167204,17,98,2010-02-19,20.0
167205,17,98,2010-03-12,283.25
167206,17,98,2010-03-19,333.53
167207,17,98,2010-03-26,83.25
167208,17,98,2010-04-02,152.63
167209,17,98,2010-04-09,88.75
167210,17,98,2010-04-16,64.0
167211,17,98,2010-04-23,1.16
167212,17,98,2010-06-25,0.48
167213,17,98,2010-07-02,55.25
167214,17,98,2010-07-09,81.25
167215,17,98,2010-07-16,2.75
167216,17,98,2010-08-06,49.5
167217,17,98,2010-08-13,45.5
167218,17,98,2010-08-20,24.0
167219,17,98,2010-08-27,42.0
167220,17,98,2010-09-03,31.9
167221,17,98,2010-09-10,75.96
167222,17,98,2010-09-17,46.0
167223,17,98,2010-09-24,12.0
167224,17,98,2010-10-01,99.5
167225,17,98,2010-10-08,250.75
167226,17,98,2010-10-15,73.0
167227,17,98,2010-10-22,81.97
167228,17,98,2010-10-29,158.92
167229,17,98,2010-11-05,198.9
167230,17,98,2010-11-12,299.4
167231,17,98,2010-11-19,763.46
167232,17,98,2010-11-26,995.19
167233,17,98,2010-12-03,240.64
167234,17,98,2010-12-10,274.28
167235,17,98,2010-12-17,250.11
167236,17,98,2010-12-24,346.38
167237,17,98,2010-12-31,101.12
167238,17,98,2011-01-07,2.75
167239,17,98,2011-01-14,144.89
167240,17,98,2011-01-21,149.55
167241,17,98,2011-01-28,50.19
167242,17,98,2011-02-04,73.46
167243,17,98,2011-02-11,162.9
167244,17,98,2011-02-18,41.69
167245,17,98,2011-03-04,12.5
167246,17,98,2011-03-11,115.16
167247,17,98,2011-03-18,130.62
167248,17,98,2011-03-25,43.0
167249,17,98,2011-04-01,3.0
167250,17,98,2011-04-22,163.9
167251,17,98,2011-04-29,38.74
167252,17,98,2011-05-06,19.96
167253,17,98,2011-05-13,4.97
167254,17,98,2011-06-10,44.73
167255,17,98,2011-06-17,33.39
167256,17,98,2011-06-24,58.97
167257,17,98,2011-07-01,136.36
167258,17,98,2011-07-08,182.8
167259,17,98,2011-07-15,78.06
167260,17,98,2011-07-22,138.56
167261,17,98,2011-07-29,102.38
167262,17,98,2011-08-05,102.83
167263,17,98,2011-08-12,51.16
167264,17,98,2011-08-19,67.97
167265,17,98,2011-08-26,56.87
167266,17,98,2011-09-02,42.21
167267,17,98,2011-09-09,26.73
167268,17,98,2011-09-16,29.61
167269,17,98,2011-09-23,37.8
167270,17,98,2011-09-30,60.96
167271,17,98,2011-10-07,77.55
167272,17,98,2011-10-14,130.26
167273,17,98,2011-10-21,235.14
167274,17,98,2011-10-28,116.58
167275,17,98,2011-11-04,40.51
167276,17,98,2011-11-11,75.61
167277,17,98,2011-11-18,355.88
167278,17,98,2011-11-25,743.94
167279,17,98,2011-12-02,204.4
167280,17,98,2011-12-09,245.76
167281,17,98,2011-12-16,415.01
167282,17,98,2011-12-23,157.72
167283,17,98,2011-12-30,57.24
167284,17,98,2012-01-06,39.4
167285,17,98,2012-01-13,60.08
167286,17,98,2012-01-20,54.18
167287,17,98,2012-01-27,176.04
167288,17,98,2012-02-03,143.06
167289,17,98,2012-02-10,343.76
167290,17,98,2012-02-17,105.79
167291,17,98,2012-02-24,44.88
167292,17,98,2012-03-02,111.68
167293,17,98,2012-03-09,200.94
167294,17,98,2012-03-16,241.38
167295,17,98,2012-03-23,276.0
167296,17,98,2012-03-30,457.08
167297,17,98,2012-04-06,182.02
167298,17,98,2012-04-13,98.92
167299,17,98,2012-04-20,129.04
167300,17,98,2012-04-27,119.8
167301,17,98,2012-05-04,116.6
167302,17,98,2012-05-11,153.37
167303,17,98,2012-05-18,195.3
167304,17,98,2012-05-25,208.66
167305,17,98,2012-06-01,272.08
167306,17,98,2012-06-08,271.18
167307,17,98,2012-06-15,237.34
167308,17,98,2012-06-22,339.42
167309,17,98,2012-06-29,353.18
167310,17,98,2012-07-06,171.72
167311,17,98,2012-07-13,254.22
167312,17,98,2012-07-20,126.82
167313,17,98,2012-07-27,187.3
167314,17,98,2012-08-03,171.06
167315,17,98,2012-08-10,144.26
167316,17,98,2012-08-17,166.08
167317,17,98,2012-08-24,141.11
167318,17,98,2012-08-31,77.5
167319,17,98,2012-09-07,110.42
167320,17,98,2012-09-14,40.8
167321,17,98,2012-09-21,134.88
167322,17,98,2012-09-28,227.46
167323,17,98,2012-10-05,630.01
167324,17,98,2012-10-12,459.58
167325,17,98,2012-10-19,710.28
167326,17,98,2012-10-26,597.91
