,Store,Dept,Date,Weekly_Sales
299263,31,42,2010-02-05,4596.97
299264,31,42,2010-02-12,4555.44
299265,31,42,2010-02-19,5675.95
299266,31,42,2010-02-26,5203.75
299267,31,42,2010-03-05,5802.69
299268,31,42,2010-03-12,5655.78
299269,31,42,2010-03-19,6077.89
299270,31,42,2010-03-26,4647.99
299271,31,42,2010-04-02,5256.95
299272,31,42,2010-04-09,4622.43
299273,31,42,2010-04-16,5789.64
299274,31,42,2010-04-23,4741.54
299275,31,42,2010-04-30,5921.94
299276,31,42,2010-05-07,4936.41
299277,31,42,2010-05-14,4813.55
299278,31,42,2010-05-21,4980.59
299279,31,42,2010-05-28,5048.83
299280,31,42,2010-06-04,5493.47
299281,31,42,2010-06-11,4951.48
299282,31,42,2010-06-18,4931.23
299283,31,42,2010-06-25,5072.67
299284,31,42,2010-07-02,5389.0
299285,31,42,2010-07-09,4491.58
299286,31,42,2010-07-16,5239.23
299287,31,42,2010-07-23,5077.47
299288,31,42,2010-07-30,5566.71
299289,31,42,2010-08-06,6859.45
299290,31,42,2010-08-13,5263.73
299291,31,42,2010-08-20,5477.19
299292,31,42,2010-08-27,5723.42
299293,31,42,2010-09-03,4816.48
299294,31,42,2010-09-10,4969.5
299295,31,42,2010-09-17,5187.46
299296,31,42,2010-09-24,4658.13
299297,31,42,2010-10-01,5406.67
299298,31,42,2010-10-08,4938.49
299299,31,42,2010-10-15,5560.09
299300,31,42,2010-10-22,5339.08
299301,31,42,2010-10-29,4898.13
299302,31,42,2010-11-05,5226.94
299303,31,42,2010-11-12,5525.19
299304,31,42,2010-11-19,5452.27
299305,31,42,2010-11-26,5790.39
299306,31,42,2010-12-03,5267.47
299307,31,42,2010-12-10,5134.72
299308,31,42,2010-12-17,4838.79
299309,31,42,2010-12-24,5318.34
299310,31,42,2010-12-31,4204.61
299311,31,42,2011-01-07,5334.53
299312,31,42,2011-01-14,4490.34
299313,31,42,2011-01-21,4979.61
299314,31,42,2011-01-28,4647.52
299315,31,42,2011-02-04,2917.36
299316,31,42,2011-02-11,3530.72
299317,31,42,2011-02-18,6155.5
299318,31,42,2011-02-25,5896.89
299319,31,42,2011-03-04,5421.67
299320,31,42,2011-03-11,5287.29
299321,31,42,2011-03-18,5115.07
299322,31,42,2011-03-25,4982.85
299323,31,42,2011-04-01,4932.29
299324,31,42,2011-04-08,5020.4
299325,31,42,2011-04-15,5364.0
299326,31,42,2011-04-22,5000.03
299327,31,42,2011-04-29,5031.66
299328,31,42,2011-05-06,5762.73
299329,31,42,2011-05-13,5238.45
299330,31,42,2011-05-20,5140.18
299331,31,42,2011-05-27,5549.54
299332,31,42,2011-06-03,5070.96
299333,31,42,2011-06-10,4771.55
299334,31,42,2011-06-17,5581.65
299335,31,42,2011-06-24,5273.53
299336,31,42,2011-07-01,6244.28
299337,31,42,2011-07-08,5224.67
299338,31,42,2011-07-15,5859.82
299339,31,42,2011-07-22,6071.48
299340,31,42,2011-07-29,5553.14
299341,31,42,2011-08-05,4894.03
299342,31,42,2011-08-12,5388.5
299343,31,42,2011-08-19,6386.0
299344,31,42,2011-08-26,5647.43
299345,31,42,2011-09-02,5617.96
299346,31,42,2011-09-09,5919.18
299347,31,42,2011-09-16,6541.55
299348,31,42,2011-09-23,6437.48
299349,31,42,2011-09-30,5588.15
299350,31,42,2011-10-07,6709.91
299351,31,42,2011-10-14,4430.97
299352,31,42,2011-10-21,6196.96
299353,31,42,2011-10-28,4754.23
299354,31,42,2011-11-04,5315.39
299355,31,42,2011-11-11,5086.16
299356,31,42,2011-11-18,5965.98
299357,31,42,2011-11-25,5390.71
299358,31,42,2011-12-02,4802.66
299359,31,42,2011-12-09,4520.99
299360,31,42,2011-12-16,5467.56
299361,31,42,2011-12-23,6285.86
299362,31,42,2011-12-30,4997.76
299363,31,42,2012-01-06,6510.76
299364,31,42,2012-01-13,5572.65
299365,31,42,2012-01-20,6261.96
299366,31,42,2012-01-27,4860.89
299367,31,42,2012-02-03,5608.48
299368,31,42,2012-02-10,5465.43
299369,31,42,2012-02-17,5366.05
299370,31,42,2012-02-24,5629.97
299371,31,42,2012-03-02,5929.79
299372,31,42,2012-03-09,6642.15
299373,31,42,2012-03-16,5911.59
299374,31,42,2012-03-23,5331.78
299375,31,42,2012-03-30,5476.72
299376,31,42,2012-04-06,5452.65
299377,31,42,2012-04-13,4628.43
299378,31,42,2012-04-20,5251.71
299379,31,42,2012-04-27,5443.35
299380,31,42,2012-05-04,5665.75
299381,31,42,2012-05-11,5500.83
299382,31,42,2012-05-18,4944.15
299383,31,42,2012-05-25,6526.3
299384,31,42,2012-06-01,5585.58
299385,31,42,2012-06-08,5094.12
299386,31,42,2012-06-15,5528.48
299387,31,42,2012-06-22,5333.91
299388,31,42,2012-06-29,6030.03
299389,31,42,2012-07-06,6234.94
299390,31,42,2012-07-13,5570.95
299391,31,42,2012-07-20,5594.67
299392,31,42,2012-07-27,5337.51
299393,31,42,2012-08-03,5601.94
299394,31,42,2012-08-10,5814.86
299395,31,42,2012-08-17,4852.41
299396,31,42,2012-08-24,6846.81
299397,31,42,2012-08-31,5232.91
299398,31,42,2012-09-07,5328.39
299399,31,42,2012-09-14,5829.07
299400,31,42,2012-09-21,5117.02
299401,31,42,2012-09-28,5095.29
299402,31,42,2012-10-05,4888.35
299403,31,42,2012-10-12,5193.75
299404,31,42,2012-10-19,5930.21
299405,31,42,2012-10-26,5903.68
