,Store,Dept,Date,Weekly_Sales
314008,32,99,2010-03-19,12.0
314009,32,99,2011-03-04,360.0
314010,32,99,2011-03-11,130.0
314011,32,99,2011-04-22,6.0
314012,32,99,2011-05-06,45.0
314013,32,99,2011-06-17,100.0
314014,32,99,2011-08-19,300.0
314015,32,99,2011-08-26,20.0
314016,32,99,2011-09-02,100.0
314017,32,99,2011-09-09,140.0
314018,32,99,2011-11-11,25.0
314019,32,99,2011-11-25,2550.0
314020,32,99,2011-12-09,735.0
314021,32,99,2011-12-16,3800.0
314022,32,99,2011-12-23,3040.0
314023,32,99,2011-12-30,100.0
314024,32,99,2012-02-03,180.0
314025,32,99,2012-02-10,1535.0
314026,32,99,2012-02-17,450.0
314027,32,99,2012-02-24,50.0
314028,32,99,2012-03-02,10.0
314029,32,99,2012-05-04,380.0
314030,32,99,2012-05-11,90.0
314031,32,99,2012-06-08,50.0
314032,32,99,2012-06-15,85.0
314033,32,99,2012-06-22,10.0
314034,32,99,2012-07-06,0.03
314035,32,99,2012-07-13,0.11
314036,32,99,2012-07-20,0.1
314037,32,99,2012-07-27,0.06
314038,32,99,2012-08-03,160.06
314039,32,99,2012-08-10,0.08
314040,32,99,2012-08-17,100.08
314041,32,99,2012-08-24,30.06
314042,32,99,2012-08-31,40.1
314043,32,99,2012-09-07,0.13
314044,32,99,2012-09-14,0.08
314045,32,99,2012-10-05,460.0
314046,32,99,2012-10-12,60.0
314047,32,99,2012-10-26,12.0
