Date,Weekly_Sales
2010-02-05,13293.87328358209
2010-02-12,9661.597647058825
2010-02-19,12192.232463768116
2010-02-26,10598.452142857144
2010-03-05,11611.212238805974
2010-03-12,11260.109117647062
2010-03-19,11549.544626865672
2010-03-26,11508.285000000002
2010-04-02,13093.074029850748
2010-04-09,12633.071212121211
2010-04-16,11674.954626865665
2010-04-23,11026.163235294118
2010-04-30,11170.690454545454
2010-05-07,12305.920606060603
2010-05-14,11316.15223880597
2010-05-21,11162.511194029848
2010-05-28,11780.859264705889
2010-06-04,12316.891470588238
2010-06-11,11861.175671641788
2010-06-18,12166.126865671646
2010-06-25,11651.458088235297
2010-07-02,12123.452121212122
2010-07-09,12108.646153846152
2010-07-16,11133.984461538457
2010-07-23,10665.688208955224
2010-07-30,10542.048088235295
2010-08-06,11142.049552238808
2010-08-13,11111.726307692306
2010-08-20,11071.37953125
2010-08-27,11103.75892307692
2010-09-03,11971.889393939395
2010-09-10,10609.709117647059
2010-09-17,10701.307164179107
2010-09-24,9829.399710144928
2010-10-01,10298.623283582088
2010-10-08,10967.383823529406
2010-10-15,10675.571641791043
2010-10-22,11074.23287878788
2010-10-29,10621.155942028983
2010-11-05,11403.194925373129
2010-11-12,11427.595970149252
2010-11-19,10805.788805970149
2010-11-26,17389.70823529411
2010-12-03,12930.072058823529
2010-12-10,14960.661791044775
2010-12-17,16765.41567164179
2010-12-24,24389.30478260869
2010-12-31,10136.659701492537
2011-01-07,10306.884090909087
2011-01-14,9909.378030303029
2011-01-21,9761.898939393943
2011-01-28,9351.630000000001
2011-02-04,11683.728153846154
2011-02-11,11108.057971014492
2011-02-18,11973.931492537311
2011-02-25,11116.920909090913
2011-03-04,11543.641818181815
2011-03-11,10818.404999999999
2011-03-18,10948.727910447764
2011-03-25,10430.974637681162
2011-04-01,10794.329696969693
2011-04-08,11196.756865671638
2011-04-15,11421.940597014926
2011-04-22,12143.73791044776
2011-04-29,11739.725522388057
2011-05-06,12091.800597014928
2011-05-13,11674.839705882348
2011-05-20,10853.189104477615
2011-05-27,12203.779850746268
2011-06-03,13294.294696969702
2011-06-10,12155.151791044771
2011-06-17,12290.207121212123
2011-06-24,11218.555588235295
2011-07-01,11639.636029411762
2011-07-08,11473.404626865675
2011-07-15,11006.4
2011-07-22,11069.033582089549
2011-07-29,10362.95544117647
2011-08-05,11264.66058823529
2011-08-12,10345.441285714287
2011-08-19,10176.610285714283
2011-08-26,12264.397205882353
2011-09-02,10683.564558823531
2011-09-09,11136.262089552238
2011-09-16,10309.674782608694
2011-09-23,10501.564999999999
2011-09-30,10279.21088235294
2011-10-07,11080.103676470588
2011-10-14,10602.161617647058
2011-10-21,11348.329411764702
2011-10-28,11667.083134328363
2011-11-04,12256.312058823529
2011-11-11,11891.541470588234
2011-11-18,11376.526029411769
2011-11-25,17215.778529411764
2011-12-02,12509.997285714288
2011-12-09,14075.813382352942
2011-12-16,15866.260000000002
2011-12-23,21742.257000000005
2011-12-30,12785.347499999993
2012-01-06,10501.191911764707
2012-01-13,10098.739253731343
2012-01-20,10150.61173913043
2012-01-27,9314.651343283584
2012-02-03,10975.810869565219
2012-02-10,11818.48705882353
2012-02-17,12630.202205882357
2012-02-24,11074.423235294118
2012-03-02,11511.706029411765
2012-03-09,11260.418405797103
2012-03-16,11262.003285714285
2012-03-23,11818.438358208954
2012-03-30,11430.206764705883
2012-04-06,13227.638676470586
2012-04-13,11671.20298507463
2012-04-20,11255.967246376817
2012-04-27,10464.292352941176
2012-05-04,11676.12955223881
2012-05-11,11330.69661764706
2012-05-18,11777.092352941174
2012-05-25,12205.09208955224
2012-06-01,12494.695970149254
2012-06-08,12047.469696969702
2012-06-15,12080.855588235296
2012-06-22,12096.605294117651
2012-06-29,11542.801641791044
2012-07-06,12974.786153846155
2012-07-13,11360.864848484849
2012-07-20,11009.15895522388
2012-07-27,10621.963880597015
2012-08-03,10517.81898550724
2012-08-10,10779.960588235299
2012-08-17,10946.92318181818
2012-08-24,10719.884477611939
2012-08-31,10798.498088235294
2012-09-07,11108.879130434781
2012-09-14,10177.366231884052
2012-09-21,10792.331343283586
2012-09-28,10805.665909090907
2012-10-05,10786.103970588234
2012-10-12,11128.247878787879
2012-10-19,10880.68984848485
2012-10-26,11347.484029850744
