,Store,Dept,Date,Weekly_Sales
193121,20,45,2010-02-05,7.52
193122,20,45,2010-02-19,10.47
193123,20,45,2010-02-26,31.41
193124,20,45,2010-03-12,2.96
193125,20,45,2010-04-02,10.47
193126,20,45,2010-04-30,10.47
193127,20,45,2010-05-28,10.47
193128,20,45,2010-06-11,40.43
193129,20,45,2010-06-25,10.47
193130,20,45,2010-07-02,2.96
193131,20,45,2010-07-16,10.47
193132,20,45,2010-07-30,31.9
193133,20,45,2010-09-03,10.47
193134,20,45,2010-10-15,10.47
193135,20,45,2010-11-19,10.47
193136,20,45,2010-12-03,31.41
193137,20,45,2010-12-24,20.94
193138,20,45,2010-12-31,10.47
193139,20,45,2011-01-14,10.47
193140,20,45,2011-02-04,20.94
193141,20,45,2011-02-11,10.47
193142,20,45,2011-02-25,20.94
193143,20,45,2011-03-04,10.47
193144,20,45,2011-03-11,20.94
193145,20,45,2011-04-01,10.47
193146,20,45,2011-04-08,10.47
193147,20,45,2011-04-29,20.94
193148,20,45,2011-05-06,20.94
193149,20,45,2011-06-17,10.47
193150,20,45,2011-07-22,11.97
193151,20,45,2011-08-05,23.94
193152,20,45,2011-09-09,35.91
193153,20,45,2011-09-23,11.97
193154,20,45,2011-10-14,11.97
193155,20,45,2011-11-04,11.97
193156,20,45,2012-01-06,23.94
193157,20,45,2012-02-10,11.97
193158,20,45,2012-02-24,11.97
193159,20,45,2012-03-02,35.91
193160,20,45,2012-05-11,11.97
193161,20,45,2012-07-27,20.94
