Date,Weekly_Sales
2010-02-05,13733.272105263162
2010-02-12,13600.475
2010-02-19,12548.978421052632
2010-02-26,12873.38837837838
2010-03-05,13391.967297297295
2010-03-12,12674.634102564101
2010-03-19,12778.218918918918
2010-03-26,12330.410789473684
2010-04-02,12442.497692307692
2010-04-09,12377.912564102562
2010-04-16,12780.23
2010-04-23,12835.681052631582
2010-04-30,11828.022999999997
2010-05-07,13194.375641025641
2010-05-14,12194.779500000004
2010-05-21,12431.665384615384
2010-05-28,12333.986250000005
2010-06-04,12170.046428571426
2010-06-11,12550.611707317072
2010-06-18,11982.584047619048
2010-06-25,11455.872619047617
2010-07-02,12668.878048780489
2010-07-09,13013.925853658538
2010-07-16,12564.321463414635
2010-07-23,11908.184047619048
2010-07-30,11820.061951219512
2010-08-06,12709.442195121952
2010-08-13,12633.3945
2010-08-20,12339.342999999999
2010-08-27,11967.70075
2010-09-03,12181.154146341461
2010-09-10,12418.542439024388
2010-09-17,12270.73375
2010-09-24,11617.794390243902
2010-10-01,11965.67425
2010-10-08,13109.437692307692
2010-10-15,12353.456750000001
2010-10-22,12353.882051282051
2010-10-29,11729.796097560975
2010-11-05,12253.903902439024
2010-11-12,12118.89261904762
2010-11-19,12335.722749999999
2010-11-26,10813.808095238097
2010-12-03,11370.543414634145
2010-12-10,12734.060731707319
2010-12-17,12451.621190476193
2010-12-24,13744.263953488371
2010-12-31,10745.327750000002
2011-01-07,11887.390499999998
2011-01-14,12601.782051282053
2011-01-21,11822.635609756104
2011-01-28,11867.630769230767
2011-02-04,12459.47804878049
2011-02-11,12863.109756097561
2011-02-18,12059.768999999998
2011-02-25,11906.759500000002
2011-03-04,12285.30731707317
2011-03-11,12541.657249999997
2011-03-18,11775.723658536584
2011-03-25,11824.928500000002
2011-04-01,12665.646315789476
2011-04-08,13336.326153846154
2011-04-15,12261.952926829266
2011-04-22,12358.839268292682
2011-04-29,11052.396190476187
2011-05-06,12426.235952380952
2011-05-13,12272.230243902439
2011-05-20,11989.541428571427
2011-05-27,12143.099024390247
2011-06-03,12407.478292682923
2011-06-10,12774.543658536582
2011-06-17,12845.784390243905
2011-06-24,11952.55880952381
2011-07-01,12967.268292682927
2011-07-08,13013.96523809524
2011-07-15,12634.48243902439
2011-07-22,12442.83512195122
2011-07-29,11904.96243902439
2011-08-05,12740.231428571427
2011-08-12,12149.666976744185
2011-08-19,12251.749512195123
2011-08-26,12049.202380952378
2011-09-02,11962.993658536583
2011-09-09,12810.534047619049
2011-09-16,12296.902619047616
2011-09-23,11746.183333333334
2011-09-30,11668.994999999997
2011-10-07,12797.425714285715
2011-10-14,12334.493333333332
2011-10-21,11525.026511627908
2011-10-28,11377.694186046516
2011-11-04,11919.23534883721
2011-11-11,12479.917619047614
2011-11-18,11913.533953488373
2011-11-25,10714.73465116279
2011-12-02,10546.832954545454
2011-12-09,12283.061627906978
2011-12-16,12457.139999999998
2011-12-23,13709.427906976742
2011-12-30,10010.072325581397
2012-01-06,12354.077142857139
2012-01-13,11942.745714285713
2012-01-20,11825.049047619048
2012-01-27,11340.719285714285
2012-02-03,12320.411904761902
2012-02-10,13237.127380952383
2012-02-17,11608.393255813953
2012-02-24,11763.845952380956
2012-03-02,11648.001162790695
2012-03-09,12183.196744186049
2012-03-16,11578.10953488372
2012-03-23,11289.87523809524
2012-03-30,11225.066511627905
2012-04-06,12552.237441860465
2012-04-13,11843.765952380953
2012-04-20,11818.790952380954
2012-04-27,11819.47365853659
2012-05-04,12246.984761904761
2012-05-11,12353.069047619045
2012-05-18,11860.708333333332
2012-05-25,12228.204523809525
2012-06-01,11924.083333333334
2012-06-08,13113.102439024391
2012-06-15,12463.828809523808
2012-06-22,11604.490465116283
2012-06-29,11883.524047619048
2012-07-06,13209.830476190476
2012-07-13,11939.53511627907
2012-07-20,11858.930232558141
2012-07-27,11656.828333333335
2012-08-03,12237.985238095238
2012-08-10,12454.531428571428
2012-08-17,12392.219024390248
2012-08-24,11703.21119047619
2012-08-31,11781.581904761904
2012-09-07,12843.073902439026
2012-09-14,11903.420476190475
2012-09-21,11297.022790697676
2012-09-28,11368.902380952382
2012-10-05,12290.871428571429
2012-10-12,11651.664651162793
2012-10-19,11749.966666666664
2012-10-26,11508.489047619047
