,Store,Dept,Date,Weekly_Sales
402145,43,67,2010-02-05,1200.2
402146,43,67,2010-02-12,2953.79
402147,43,67,2010-02-19,2937.85
402148,43,67,2010-02-26,1031.0
402149,43,67,2010-03-05,1037.13
402150,43,67,2010-03-12,1122.1
402151,43,67,2010-03-19,1011.8
402152,43,67,2010-03-26,893.36
402153,43,67,2010-04-02,1045.36
402154,43,67,2010-04-09,1152.12
402155,43,67,2010-04-16,1050.55
402156,43,67,2010-04-23,1271.4
402157,43,67,2010-04-30,1413.27
402158,43,67,2010-05-07,3186.62
402159,43,67,2010-05-14,4322.95
402160,43,67,2010-05-21,1369.59
402161,43,67,2010-05-28,1197.35
402162,43,67,2010-06-04,1918.34
402163,43,67,2010-06-11,1423.85
402164,43,67,2010-06-18,2146.03
402165,43,67,2010-06-25,2355.54
402166,43,67,2010-07-02,1056.87
402167,43,67,2010-07-09,1071.77
402168,43,67,2010-07-16,960.96
402169,43,67,2010-07-23,944.69
402170,43,67,2010-07-30,895.84
402171,43,67,2010-08-06,947.99
402172,43,67,2010-08-13,991.58
402173,43,67,2010-08-20,1122.16
402174,43,67,2010-08-27,1089.88
402175,43,67,2010-09-03,1079.94
402176,43,67,2010-09-10,1103.88
402177,43,67,2010-09-17,1303.09
402178,43,67,2010-09-24,1097.48
402179,43,67,2010-10-01,1273.82
402180,43,67,2010-10-08,1257.76
402181,43,67,2010-10-15,1200.15
402182,43,67,2010-10-22,940.68
402183,43,67,2010-10-29,983.62
402184,43,67,2010-11-05,964.26
402185,43,67,2010-11-12,958.96
402186,43,67,2010-11-19,954.55
402187,43,67,2010-11-26,788.97
402188,43,67,2010-12-03,718.03
402189,43,67,2010-12-10,1075.49
402190,43,67,2010-12-17,1854.98
402191,43,67,2010-12-24,2347.07
402192,43,67,2010-12-31,546.62
402193,43,67,2011-01-07,632.41
402194,43,67,2011-01-14,714.0
402195,43,67,2011-01-21,710.24
402196,43,67,2011-01-28,746.97
402197,43,67,2011-02-04,733.81
402198,43,67,2011-02-11,1660.36
402199,43,67,2011-02-18,3578.01
402200,43,67,2011-02-25,908.8
402201,43,67,2011-03-04,864.3
402202,43,67,2011-03-11,895.81
402203,43,67,2011-03-18,759.81
402204,43,67,2011-03-25,796.62
402205,43,67,2011-04-01,788.79
402206,43,67,2011-04-08,856.31
402207,43,67,2011-04-15,783.78
402208,43,67,2011-04-22,1075.72
402209,43,67,2011-04-29,1054.82
402210,43,67,2011-05-06,2517.77
402211,43,67,2011-05-13,4086.35
402212,43,67,2011-05-20,1153.48
402213,43,67,2011-05-27,1148.08
402214,43,67,2011-06-03,1336.31
402215,43,67,2011-06-10,1492.01
402216,43,67,2011-06-17,1460.23
402217,43,67,2011-06-24,2041.14
402218,43,67,2011-07-01,760.88
402219,43,67,2011-07-08,818.55
402220,43,67,2011-07-15,922.15
402221,43,67,2011-07-22,771.29
402222,43,67,2011-07-29,668.67
402223,43,67,2011-08-05,610.02
402224,43,67,2011-08-12,578.0
402225,43,67,2011-08-19,738.78
402226,43,67,2011-08-26,761.43
402227,43,67,2011-09-02,746.11
402228,43,67,2011-09-09,705.41
402229,43,67,2011-09-16,813.39
402230,43,67,2011-09-23,923.44
402231,43,67,2011-09-30,808.97
402232,43,67,2011-10-07,733.54
402233,43,67,2011-10-14,731.96
402234,43,67,2011-10-21,825.6
402235,43,67,2011-10-28,861.77
402236,43,67,2011-11-04,880.42
402237,43,67,2011-11-11,844.63
402238,43,67,2011-11-18,826.37
402239,43,67,2011-11-25,662.77
402240,43,67,2011-12-02,748.56
402241,43,67,2011-12-09,920.03
402242,43,67,2011-12-16,1603.14
402243,43,67,2011-12-23,1697.76
402244,43,67,2011-12-30,1097.66
402245,43,67,2012-01-06,1082.34
402246,43,67,2012-01-13,714.94
402247,43,67,2012-01-20,869.17
402248,43,67,2012-01-27,901.06
402249,43,67,2012-02-03,1055.05
402250,43,67,2012-02-10,1181.43
402251,43,67,2012-02-17,3261.47
402252,43,67,2012-02-24,1008.32
402253,43,67,2012-03-02,1004.31
402254,43,67,2012-03-09,1017.29
402255,43,67,2012-03-16,1097.82
402256,43,67,2012-03-23,1189.45
402257,43,67,2012-03-30,1133.05
402258,43,67,2012-04-06,1113.05
402259,43,67,2012-04-13,1217.72
402260,43,67,2012-04-20,996.63
402261,43,67,2012-04-27,1072.54
402262,43,67,2012-05-04,1686.67
402263,43,67,2012-05-11,3067.58
402264,43,67,2012-05-18,3251.35
402265,43,67,2012-05-25,1325.4
402266,43,67,2012-06-01,1416.6
402267,43,67,2012-06-08,1360.79
402268,43,67,2012-06-15,1514.23
402269,43,67,2012-06-22,1956.81
402270,43,67,2012-06-29,1062.11
402271,43,67,2012-07-06,1026.48
402272,43,67,2012-07-13,963.58
402273,43,67,2012-07-20,913.7
402274,43,67,2012-07-27,989.96
402275,43,67,2012-08-03,1029.32
402276,43,67,2012-08-10,855.66
402277,43,67,2012-08-17,825.92
402278,43,67,2012-08-24,865.28
402279,43,67,2012-08-31,1313.83
402280,43,67,2012-09-07,1060.74
402281,43,67,2012-09-14,1076.52
402282,43,67,2012-09-21,1508.31
402283,43,67,2012-09-28,1332.53
402284,43,67,2012-10-05,1219.99
402285,43,67,2012-10-12,1391.46
402286,43,67,2012-10-19,1523.29
402287,43,67,2012-10-26,1193.73
