Date,Weekly_Sales
2010-02-05,5856.061458333334
2010-02-12,5976.190208333334
2010-02-19,5582.422916666666
2010-02-26,5810.192978723405
2010-03-05,5692.345399999999
2010-03-12,5554.914897959183
2010-03-19,5617.170833333334
2010-03-26,5525.5898
2010-04-02,5611.71568627451
2010-04-09,5046.3
2010-04-16,5600.974799999999
2010-04-23,5679.327346938775
2010-04-30,5687.451041666667
2010-05-07,5824.078775510204
2010-05-14,5969.081666666666
2010-05-21,5682.2414893617015
2010-05-28,5837.820199999999
2010-06-04,5762.282040816327
2010-06-11,6057.5142857142855
2010-06-18,5869.627199999999
2010-06-25,6005.150833333334
2010-07-02,6263.087291666666
2010-07-09,5723.9342857142865
2010-07-16,6063.2642857142855
2010-07-23,5973.064489795916
2010-07-30,5612.672653061224
2010-08-06,6314.98914893617
2010-08-13,6192.087021276595
2010-08-20,5811.030612244898
2010-08-27,5982.756734693878
2010-09-03,5801.570980392155
2010-09-10,5669.1026
2010-09-17,5372.387115384614
2010-09-24,5741.097551020408
2010-10-01,6003.048999999999
2010-10-08,5704.580408163265
2010-10-15,5483.8455102040825
2010-10-22,5296.280392156863
2010-10-29,5846.887551020407
2010-11-05,5635.767500000001
2010-11-12,5753.261020408163
2010-11-19,6049.415319148935
2010-11-26,6152.930000000001
2010-12-03,5392.124897959183
2010-12-10,5796.943333333333
2010-12-17,5686.660204081633
2010-12-24,7606.213333333333
2010-12-31,5040.356458333333
2011-01-07,6006.6745833333325
2011-01-14,5857.187199999999
2011-01-21,5635.873469387755
2011-01-28,5872.582978723405
2011-02-04,5999.042448979591
2011-02-11,6275.2393877551
2011-02-18,5849.703333333334
2011-02-25,5821.415208333333
2011-03-04,5764.402745098038
2011-03-11,5927.002916666667
2011-03-18,5868.743333333335
2011-03-25,5700.6362
2011-04-01,5519.887450980391
2011-04-08,5849.972200000001
2011-04-15,5793.351
2011-04-22,5607.146
2011-04-29,5514.666078431372
2011-05-06,5756.820576923078
2011-05-13,6267.251224489797
2011-05-20,5952.141764705883
2011-05-27,6047.891960784315
2011-06-03,6305.102857142857
2011-06-10,6432.717083333333
2011-06-17,6005.117400000001
2011-06-24,5707.030576923076
2011-07-01,6305.461600000001
2011-07-08,5906.780199999999
2011-07-15,5670.611960784314
2011-07-22,6062.1762
2011-07-29,5826.604166666667
2011-08-05,5961.6089999999995
2011-08-12,5694.110980392156
2011-08-19,5818.1938
2011-08-26,6356.36843137255
2011-09-02,5840.443773584904
2011-09-09,5800.220588235294
2011-09-16,6079.485600000001
2011-09-23,6027.63
2011-09-30,5995.154999999999
2011-10-07,6128.967843137255
2011-10-14,5745.721176470588
2011-10-21,6244.281836734694
2011-10-28,5891.078269230769
2011-11-04,6022.085098039215
2011-11-11,6504.865833333331
2011-11-18,6088.843921568625
2011-11-25,6308.755306122448
2011-12-02,5802.231428571429
2011-12-09,5851.940576923076
2011-12-16,6100.86588235294
2011-12-23,7524.677800000001
2011-12-30,5386.078571428571
2012-01-06,6506.558600000001
2012-01-13,6006.95923076923
2012-01-20,6603.091458333332
2012-01-27,6165.9076000000005
2012-02-03,6519.721
2012-02-10,6257.268653846153
2012-02-17,6413.824200000002
2012-02-24,6189.054901960784
2012-03-02,5975.230566037738
2012-03-09,6192.6171428571415
2012-03-16,6915.957291666666
2012-03-23,5938.9412
2012-03-30,6078.966470588235
2012-04-06,6531.042857142857
2012-04-13,6227.804399999999
2012-04-20,6337.917647058824
2012-04-27,6741.599183673469
2012-05-04,6521.065599999998
2012-05-11,6565.020769230769
2012-05-18,6302.687358490566
2012-05-25,6730.7507843137255
2012-06-01,6468.2188000000015
2012-06-08,6300.710740740741
2012-06-15,6635.310196078432
2012-06-22,6344.169811320754
2012-06-29,6507.424615384616
2012-07-06,6638.177407407406
2012-07-13,6470.759423076922
2012-07-20,6496.5223076923085
2012-07-27,6151.0626923076925
2012-08-03,6114.024642857143
2012-08-10,6065.360181818181
2012-08-17,6295.952115384614
2012-08-24,6627.171372549021
2012-08-31,6405.484716981133
2012-09-07,6391.27037735849
2012-09-14,6560.880566037737
2012-09-21,6461.876923076924
2012-09-28,6579.776666666667
2012-10-05,6134.371636363637
2012-10-12,6255.483888888891
2012-10-19,6475.3354
2012-10-26,6564.855818181818
