,Store,Dept,Date,Weekly_Sales
289540,30,31,2010-02-05,74.96
289541,30,31,2010-02-12,157.0
289542,30,31,2010-02-26,75.0
289543,30,31,2010-03-05,73.0
289544,30,31,2010-03-12,189.38
289545,30,31,2010-03-19,15.0
289546,30,31,2010-03-26,79.0
289547,30,31,2010-04-02,27.96
289548,30,31,2010-04-16,180.0
289549,30,31,2010-04-23,243.14
289550,30,31,2010-04-30,54.0
289551,30,31,2010-05-07,42.0
289552,30,31,2010-05-14,207.84
289553,30,31,2010-05-21,70.96
289554,30,31,2010-06-04,54.0
289555,30,31,2010-06-11,16.38
289556,30,31,2010-06-18,12.0
289557,30,31,2010-07-02,188.96
289558,30,31,2010-07-09,241.92
289559,30,31,2010-07-16,89.0
289560,30,31,2010-07-30,32.92
289561,30,31,2010-08-06,23.96
289562,30,31,2010-08-13,17.0
289563,30,31,2010-08-27,31.0
289564,30,31,2010-09-03,190.92
289565,30,31,2010-09-10,621.38
289566,30,31,2010-09-17,29.0
289567,30,31,2010-09-24,187.96
289568,30,31,2010-10-01,174.1
289569,30,31,2010-10-08,3.46
289570,30,31,2010-10-22,59.84
289571,30,31,2010-10-29,158.18
289572,30,31,2010-11-05,164.84
289573,30,31,2010-11-12,118.96
289574,30,31,2010-11-19,91.88
289575,30,31,2010-11-26,64.0
289576,30,31,2010-12-03,12.0
289577,30,31,2010-12-10,47.0
289578,30,31,2010-12-17,12.0
289579,30,31,2010-12-24,58.96
289580,30,31,2010-12-31,50.96
289581,30,31,2011-01-07,24.0
289582,30,31,2011-01-14,69.0
289583,30,31,2011-01-21,43.0
289584,30,31,2011-01-28,71.0
289585,30,31,2011-02-04,56.96
289586,30,31,2011-02-18,15.46
289587,30,31,2011-02-25,25.0
289588,30,31,2011-03-04,51.46
289589,30,31,2011-03-11,17.0
289590,30,31,2011-03-25,15.0
289591,30,31,2011-04-01,50.0
289592,30,31,2011-04-08,37.9
289593,30,31,2011-04-15,45.36
289594,30,31,2011-04-22,35.8
289595,30,31,2011-04-29,32.0
289596,30,31,2011-05-06,176.0
289597,30,31,2011-05-13,118.3
289598,30,31,2011-05-20,79.92
289599,30,31,2011-05-27,116.88
289600,30,31,2011-06-03,24.0
289601,30,31,2011-06-10,19.0
289602,30,31,2011-06-17,20.0
289603,30,31,2011-06-24,25.96
289604,30,31,2011-07-01,56.0
289605,30,31,2011-07-08,27.0
289606,30,31,2011-08-05,34.0
289607,30,31,2011-08-12,48.5
289608,30,31,2011-08-19,5.0
289609,30,31,2011-09-02,4.0
289610,30,31,2011-09-16,23.48
289611,30,31,2011-09-23,-10.0
289612,30,31,2011-09-30,4.48
289613,30,31,2011-10-07,8.0
289614,30,31,2011-10-14,140.38
289615,30,31,2011-10-21,34.5
289616,30,31,2011-10-28,83.96
289617,30,31,2011-11-04,17.48
289618,30,31,2011-11-11,66.5
289619,30,31,2011-11-18,6.0
289620,30,31,2011-11-25,11.0
289621,30,31,2011-12-02,17.96
289622,30,31,2011-12-09,151.58
289623,30,31,2011-12-16,66.0
289624,30,31,2011-12-23,66.5
289625,30,31,2011-12-30,13.5
289626,30,31,2012-01-06,5.0
289627,30,31,2012-01-13,143.3
289628,30,31,2012-01-20,5.0
289629,30,31,2012-01-27,240.38
289630,30,31,2012-02-03,55.0
289631,30,31,2012-02-10,28.0
289632,30,31,2012-02-17,71.24
289633,30,31,2012-02-24,49.5
289634,30,31,2012-03-02,30.88
289635,30,31,2012-03-09,58.86
289636,30,31,2012-03-16,94.44
289637,30,31,2012-03-23,133.22
289638,30,31,2012-03-30,18.5
289639,30,31,2012-04-06,63.5
289640,30,31,2012-04-13,169.48
289641,30,31,2012-04-20,71.51
289642,30,31,2012-04-27,21.5
289643,30,31,2012-05-04,5.0
289644,30,31,2012-05-11,26.5
289645,30,31,2012-05-18,-9.62
289646,30,31,2012-05-25,17.0
289647,30,31,2012-06-01,21.0
289648,30,31,2012-06-08,53.86
289649,30,31,2012-06-15,29.0
289650,30,31,2012-06-22,20.0
289651,30,31,2012-06-29,5.0
289652,30,31,2012-07-13,34.0
289653,30,31,2012-07-20,53.5
289654,30,31,2012-07-27,3.36
289655,30,31,2012-08-03,11.96
289656,30,31,2012-08-10,18.5
289657,30,31,2012-08-17,21.48
289658,30,31,2012-08-24,43.0
289659,30,31,2012-08-31,39.98
289660,30,31,2012-09-07,5.0
289661,30,31,2012-09-14,129.3
289662,30,31,2012-09-21,48.96
289663,30,31,2012-09-28,82.36
289664,30,31,2012-10-05,261.9
289665,30,31,2012-10-12,43.92
289666,30,31,2012-10-19,50.38
289667,30,31,2012-10-26,26.5
