,Store,Dept,Date,Weekly_Sales
63580,7,35,2010-02-05,945.0
63581,7,35,2010-02-12,877.0
63582,7,35,2010-02-19,525.0
63583,7,35,2010-02-26,493.0
63584,7,35,2010-03-05,638.0
63585,7,35,2010-03-12,859.42
63586,7,35,2010-03-19,821.58
63587,7,35,2010-03-26,567.04
63588,7,35,2010-04-02,614.04
63589,7,35,2010-04-09,959.0
63590,7,35,2010-04-16,1155.0
63591,7,35,2010-04-23,705.0
63592,7,35,2010-04-30,503.0
63593,7,35,2010-05-07,546.0
63594,7,35,2010-05-14,399.0
63595,7,35,2010-05-21,676.0
63596,7,35,2010-05-28,750.0
63597,7,35,2010-06-04,519.0
63598,7,35,2010-06-11,567.0
63599,7,35,2010-06-18,521.0
63600,7,35,2010-06-25,886.0
63601,7,35,2010-07-02,386.0
63602,7,35,2010-07-09,679.0
63603,7,35,2010-07-16,559.0
63604,7,35,2010-07-23,887.96
63605,7,35,2010-07-30,677.0
63606,7,35,2010-08-06,597.0
63607,7,35,2010-08-13,657.0
63608,7,35,2010-08-20,576.0
63609,7,35,2010-08-27,222.0
63610,7,35,2010-09-03,389.0
63611,7,35,2010-09-10,357.0
63612,7,35,2010-09-17,515.48
63613,7,35,2010-09-24,379.74
63614,7,35,2010-10-01,726.0
63615,7,35,2010-10-08,255.0
63616,7,35,2010-10-15,382.0
63617,7,35,2010-10-22,552.0
63618,7,35,2010-10-29,306.0
63619,7,35,2010-11-05,398.0
63620,7,35,2010-11-12,430.0
63621,7,35,2010-11-19,379.0
63622,7,35,2010-11-26,303.0
63623,7,35,2010-12-03,443.0
63624,7,35,2010-12-10,358.0
63625,7,35,2010-12-17,534.0
63626,7,35,2010-12-24,714.0
63627,7,35,2010-12-31,376.5
63628,7,35,2011-01-07,363.0
63629,7,35,2011-01-14,313.0
63630,7,35,2011-01-21,155.0
63631,7,35,2011-01-28,294.0
63632,7,35,2011-02-04,383.01
63633,7,35,2011-02-11,423.5
63634,7,35,2011-02-18,316.5
63635,7,35,2011-02-25,236.0
63636,7,35,2011-03-04,433.0
63637,7,35,2011-03-11,1018.5
63638,7,35,2011-03-18,1314.01
63639,7,35,2011-03-25,737.0
63640,7,35,2011-04-01,683.0
63641,7,35,2011-04-08,335.0
63642,7,35,2011-04-15,145.0
63643,7,35,2011-04-22,247.0
63644,7,35,2011-04-29,266.0
63645,7,35,2011-05-06,281.0
63646,7,35,2011-05-13,409.0
63647,7,35,2011-05-20,417.0
63648,7,35,2011-05-27,468.0
63649,7,35,2011-06-03,295.0
63650,7,35,2011-06-10,536.0
63651,7,35,2011-06-17,554.0
63652,7,35,2011-06-24,757.0
63653,7,35,2011-07-01,517.0
63654,7,35,2011-07-08,694.76
63655,7,35,2011-07-15,325.0
63656,7,35,2011-07-22,470.76
63657,7,35,2011-07-29,359.85
63658,7,35,2011-08-05,244.0
63659,7,35,2011-08-12,389.64
63660,7,35,2011-08-19,458.58
63661,7,35,2011-08-26,630.43
63662,7,35,2011-09-02,322.34
63663,7,35,2011-09-09,356.57
63664,7,35,2011-09-16,425.95
63665,7,35,2011-09-23,344.76
63666,7,35,2011-09-30,265.97
63667,7,35,2011-10-07,414.13
63668,7,35,2011-10-14,167.91
63669,7,35,2011-10-21,392.74
63670,7,35,2011-10-28,376.85
63671,7,35,2011-11-04,406.67
63672,7,35,2011-11-11,330.03
63673,7,35,2011-11-18,350.85
63674,7,35,2011-11-25,231.67
63675,7,35,2011-12-02,250.73
63676,7,35,2011-12-09,365.61
63677,7,35,2011-12-16,289.88
63678,7,35,2011-12-23,230.78
63679,7,35,2011-12-30,290.85
63680,7,35,2012-01-06,131.88
63681,7,35,2012-01-13,277.61
63682,7,35,2012-01-20,184.76
63683,7,35,2012-01-27,119.93
63684,7,35,2012-02-03,366.1
63685,7,35,2012-02-10,343.88
63686,7,35,2012-02-17,324.91
63687,7,35,2012-02-24,326.35
63688,7,35,2012-03-02,193.0
63689,7,35,2012-03-09,69.12
63690,7,35,2012-03-16,334.88
63691,7,35,2012-03-23,356.85
63692,7,35,2012-03-30,431.66
63693,7,35,2012-04-06,418.97
63694,7,35,2012-04-13,349.02
63695,7,35,2012-04-20,244.88
63696,7,35,2012-04-27,393.6
63697,7,35,2012-05-04,296.88
63698,7,35,2012-05-11,215.16
63699,7,35,2012-05-18,132.78
63700,7,35,2012-05-25,398.88
63701,7,35,2012-06-01,150.0
63702,7,35,2012-06-08,317.88
63703,7,35,2012-06-15,366.0
63704,7,35,2012-06-22,251.5
63705,7,35,2012-06-29,347.0
63706,7,35,2012-07-06,139.09
63707,7,35,2012-07-13,108.0
63708,7,35,2012-07-20,131.76
63709,7,35,2012-07-27,230.94
63710,7,35,2012-08-03,130.73
63711,7,35,2012-08-10,119.72
63712,7,35,2012-08-17,122.91
63713,7,35,2012-08-24,117.94
63714,7,35,2012-08-31,84.97
63715,7,35,2012-09-07,19.06
63716,7,35,2012-09-14,-17.47
63717,7,35,2012-09-21,91.94
63718,7,35,2012-09-28,43.47
63719,7,35,2012-10-05,61.97
63720,7,35,2012-10-12,2.97
63721,7,35,2012-10-19,28.97
63722,7,35,2012-10-26,26.97
