,Store,Dept,Date,Weekly_Sales
352139,37,85,2010-02-05,84.84
352140,37,85,2010-02-12,127.72
352141,37,85,2010-02-19,105.58
352142,37,85,2010-02-26,114.35
352143,37,85,2010-03-05,150.11
352144,37,85,2010-03-12,155.78
352145,37,85,2010-03-19,76.85
352146,37,85,2010-03-26,130.28
352147,37,85,2010-04-02,165.83
352148,37,85,2010-04-09,233.17
352149,37,85,2010-04-16,226.45
352150,37,85,2010-04-23,249.48
352151,37,85,2010-04-30,175.99
352152,37,85,2010-05-07,200.44
352153,37,85,2010-05-14,158.03
352154,37,85,2010-05-21,181.72
352155,37,85,2010-05-28,92.1
352156,37,85,2010-06-04,89.73
352157,37,85,2010-06-11,126.65
352158,37,85,2010-06-18,239.61
352159,37,85,2010-06-25,127.61
352160,37,85,2010-07-02,259.61
352161,37,85,2010-07-09,179.0
352162,37,85,2010-07-16,179.95
352163,37,85,2010-07-23,85.34
352164,37,85,2010-07-30,93.41
352165,37,85,2010-08-06,243.9
352166,37,85,2010-08-13,177.25
352167,37,85,2010-08-20,160.14
352168,37,85,2010-08-27,287.35
352169,37,85,2010-09-03,93.55
352170,37,85,2010-09-10,98.66
352171,37,85,2010-09-17,190.86
352172,37,85,2010-09-24,138.27
352173,37,85,2010-10-01,124.62
352174,37,85,2010-10-08,104.76
352175,37,85,2010-10-15,27.32
352176,37,85,2010-10-22,145.02
352177,37,85,2010-10-29,64.93
352178,37,85,2010-11-05,143.81
352179,37,85,2010-11-12,154.48
352180,37,85,2010-11-19,96.53
352181,37,85,2010-11-26,74.9
352182,37,85,2010-12-03,107.85
352183,37,85,2010-12-10,139.26
352184,37,85,2010-12-17,375.63
352185,37,85,2010-12-24,66.4
352186,37,85,2010-12-31,28.28
352187,37,85,2011-01-07,-0.29
352188,37,85,2011-01-14,91.16
352189,37,85,2011-01-21,97.02
352190,37,85,2011-01-28,59.46
352191,37,85,2011-02-04,65.88
352192,37,85,2011-02-11,145.83
352193,37,85,2011-02-18,189.32
352194,37,85,2011-02-25,114.11
352195,37,85,2011-03-04,88.84
352196,37,85,2011-03-11,193.84
352197,37,85,2011-03-18,71.65
352198,37,85,2011-03-25,121.4
352199,37,85,2011-04-01,346.5
352200,37,85,2011-04-08,82.01
352201,37,85,2011-04-15,123.26
352202,37,85,2011-04-22,108.42
352203,37,85,2011-04-29,88.93
352204,37,85,2011-05-06,230.42
352205,37,85,2011-05-13,254.04
352206,37,85,2011-05-20,147.05
352207,37,85,2011-05-27,199.89
352208,37,85,2011-06-03,145.39
352209,37,85,2011-06-10,105.43
352210,37,85,2011-06-17,152.31
352211,37,85,2011-06-24,91.85
352212,37,85,2011-07-01,86.86
352213,37,85,2011-07-08,119.08
352214,37,85,2011-07-15,80.13
352215,37,85,2011-07-22,92.34
352216,37,85,2011-07-29,144.99
352217,37,85,2011-08-05,104.73
352218,37,85,2011-08-12,85.13
352219,37,85,2011-08-19,91.94
352220,37,85,2011-08-26,85.87
352221,37,85,2011-09-02,119.76
352222,37,85,2011-09-09,125.28
352223,37,85,2011-09-16,128.59
352224,37,85,2011-09-23,124.23
352225,37,85,2011-09-30,63.52
352226,37,85,2011-10-07,131.36
352227,37,85,2011-10-14,190.56
352228,37,85,2011-10-21,100.69
352229,37,85,2011-10-28,119.33
352230,37,85,2011-11-04,31.38
352231,37,85,2011-11-11,96.28
352232,37,85,2011-11-18,146.07
352233,37,85,2011-11-25,60.33
352234,37,85,2011-12-02,82.83
352235,37,85,2011-12-09,225.81
352236,37,85,2011-12-16,373.27
352237,37,85,2011-12-23,267.68
352238,37,85,2011-12-30,94.67
352239,37,85,2012-01-06,194.71
352240,37,85,2012-01-13,154.8
352241,37,85,2012-01-20,113.57
352242,37,85,2012-01-27,118.76
352243,37,85,2012-02-03,183.96
352244,37,85,2012-02-10,117.39
352245,37,85,2012-02-17,53.46
352246,37,85,2012-02-24,102.23
352247,37,85,2012-03-02,76.65
352248,37,85,2012-03-09,99.69
352249,37,85,2012-03-16,34.94
352250,37,85,2012-03-23,48.42
352251,37,85,2012-03-30,43.93
352252,37,85,2012-04-06,142.3
352253,37,85,2012-04-13,143.72
352254,37,85,2012-04-20,152.12
352255,37,85,2012-04-27,69.08
352256,37,85,2012-05-04,146.66
352257,37,85,2012-05-11,164.51
352258,37,85,2012-05-18,193.12
352259,37,85,2012-05-25,129.13
352260,37,85,2012-06-01,125.56
352261,37,85,2012-06-08,51.72
352262,37,85,2012-06-15,85.38
352263,37,85,2012-06-22,119.81
352264,37,85,2012-06-29,75.57
352265,37,85,2012-07-06,72.99
352266,37,85,2012-07-13,97.02
352267,37,85,2012-07-20,95.12
352268,37,85,2012-07-27,69.06
352269,37,85,2012-08-03,79.87
352270,37,85,2012-08-10,114.64
352271,37,85,2012-08-17,211.75
352272,37,85,2012-08-24,115.42
352273,37,85,2012-08-31,129.46
352274,37,85,2012-09-07,73.67
352275,37,85,2012-09-14,86.46
352276,37,85,2012-09-21,42.4
352277,37,85,2012-09-28,123.12
352278,37,85,2012-10-05,100.51
352279,37,85,2012-10-12,59.88
352280,37,85,2012-10-19,87.25
352281,37,85,2012-10-26,50.77
