Date,Weekly_Sales
2010-02-05,12458.780465116277
2010-02-12,13073.830697674422
2010-02-19,13354.368636363635
2010-02-26,13068.847906976749
2010-03-05,14653.438604651159
2010-03-12,15822.652954545452
2010-03-19,18119.089545454546
2010-03-26,17397.288604651156
2010-04-02,20658.579772727273
2010-04-09,20523.402045454543
2010-04-16,22500.796744186042
2010-04-23,20651.913863636364
2010-04-30,19088.468222222225
2010-05-07,19499.86844444444
2010-05-14,18416.647111111117
2010-05-21,21018.41733333333
2010-05-28,26838.788000000015
2010-06-04,28211.71844444444
2010-06-11,24372.895333333334
2010-06-18,26050.00311111111
2010-06-25,28135.65955555555
2010-07-02,28704.41066666668
2010-07-09,28001.98222222222
2010-07-16,24543.427111111116
2010-07-23,23029.896444444443
2010-07-30,22135.810222222222
2010-08-06,22499.08844444444
2010-08-13,21446.50244444444
2010-08-20,21525.939555555553
2010-08-27,20762.31111111111
2010-09-03,27119.029545454556
2010-09-10,24865.23727272727
2010-09-17,19736.63266666666
2010-09-24,18246.811777777784
2010-10-01,19483.347111111107
2010-10-08,18195.383863636365
2010-10-15,17932.700909090905
2010-10-22,19528.96093023256
2010-10-29,16063.403953488367
2010-11-05,18379.11558139534
2010-11-12,16843.80697674418
2010-11-19,15547.258139534883
2010-11-26,22414.962558139538
2010-12-03,14736.010232558143
2010-12-10,15908.827441860456
2010-12-17,19405.79418604652
2010-12-24,32222.96790697674
2010-12-31,12828.21465116279
2011-01-07,11723.723255813953
2011-01-14,10586.599534883722
2011-01-21,10888.467674418604
2011-01-28,9682.385555555553
2011-02-04,11554.783636363638
2011-02-11,11410.11348837209
2011-02-18,13402.53340909091
2011-02-25,14047.969767441862
2011-03-04,14567.003181818176
2011-03-11,14708.353636363638
2011-03-18,18138.469333333334
2011-03-25,17146.204545454544
2011-04-01,17066.453636363643
2011-04-08,18515.404090909098
2011-04-15,20485.24909090909
2011-04-22,21725.161136363644
2011-04-29,19281.529318181823
2011-05-06,18735.702666666664
2011-05-13,19004.32066666667
2011-05-20,19481.785777777786
2011-05-27,24061.68911111111
2011-06-03,26482.158222222224
2011-06-10,24376.119111111115
2011-06-17,25621.028444444444
2011-06-24,26674.59288888889
2011-07-01,29241.156222222235
2011-07-08,29878.33200000001
2011-07-15,23857.798666666677
2011-07-22,24062.519777777787
2011-07-29,22887.262888888894
2011-08-05,22659.638000000003
2011-08-12,21565.561333333335
2011-08-19,20563.450888888892
2011-08-26,22853.561333333335
2011-09-02,25578.77111111111
2011-09-09,23855.46733333333
2011-09-16,19641.31555555556
2011-09-23,19487.61088888889
2011-09-30,19513.98422222222
2011-10-07,18431.44133333333
2011-10-14,18001.425555555554
2011-10-21,19795.11111111111
2011-10-28,16218.540222222226
2011-11-04,18800.432499999995
2011-11-11,16792.62840909091
2011-11-18,15788.218222222224
2011-11-25,25049.806444444446
2011-12-02,15071.799318181818
2011-12-09,16013.347272727273
2011-12-16,19108.740000000005
2011-12-23,30353.257272727267
2011-12-30,16645.671818181818
2012-01-06,12708.656888888896
2012-01-13,11509.361395348835
2012-01-20,11129.791777777778
2012-01-27,10472.99068181818
2012-02-03,12569.038604651163
2012-02-10,13282.45181818182
2012-02-17,14297.930930232556
2012-02-24,15155.697272727266
2012-03-02,15271.694090909099
2012-03-09,16395.10733333333
2012-03-16,20181.488888888893
2012-03-23,19325.303333333333
2012-03-30,20303.95488888889
2012-04-06,24840.01911111111
2012-04-13,23494.85133333333
2012-04-20,21685.85022222223
2012-04-27,21528.76711111111
2012-05-04,21886.402666666665
2012-05-11,20683.124444444446
2012-05-18,22110.821999999996
2012-05-25,27706.160444444446
2012-06-01,27413.04666666668
2012-06-08,25616.437777777788
2012-06-15,26976.122666666663
2012-06-22,28110.638222222227
2012-06-29,26222.313555555553
2012-07-06,31128.09333333334
2012-07-13,23609.942222222224
2012-07-20,23801.22577777777
2012-07-27,22981.102
2012-08-03,22540.912666666667
2012-08-10,21363.529333333336
2012-08-17,21839.010888888886
2012-08-24,22203.239999999994
2012-08-31,26484.527999999995
2012-09-07,25667.457111111104
2012-09-14,21095.90977777778
2012-09-21,20913.481999999996
2012-09-28,21091.63
2012-10-05,21382.124222222228
2012-10-12,19163.810222222222
2012-10-19,21128.861111111113
2012-10-26,18598.097333333335
