,Store,Dept,Date,Weekly_Sales
64908,7,49,2010-02-05,14.15
64909,7,49,2010-02-12,16.98
64910,7,49,2010-02-19,16.98
64911,7,49,2010-02-26,22.64
64912,7,49,2010-03-05,11.32
64913,7,49,2010-03-12,31.13
64914,7,49,2010-03-19,50.94
64915,7,49,2010-03-26,5.66
64916,7,49,2010-04-16,2.83
64917,7,49,2010-06-25,2.83
64918,7,49,2010-10-22,-15.0
64919,7,49,2011-02-04,-15.0
64920,7,49,2011-03-11,15.0
64921,7,49,2011-06-17,0.0
64922,7,49,2011-08-26,44.55
64923,7,49,2011-09-02,148.5
64924,7,49,2011-09-09,53.46
64925,7,49,2011-09-16,56.43
64926,7,49,2011-09-23,44.55
64927,7,49,2011-09-30,62.37
64928,7,49,2011-10-07,32.67
64929,7,49,2011-10-14,59.4
64930,7,49,2011-10-21,44.55
64931,7,49,2011-10-28,14.7
64932,7,49,2011-11-04,8.91
64933,7,49,2011-11-11,23.76
64934,7,49,2011-11-18,35.64
64935,7,49,2011-11-25,17.82
64936,7,49,2011-12-02,35.64
64937,7,49,2011-12-09,35.64
64938,7,49,2011-12-16,59.4
64939,7,49,2011-12-23,56.43
64940,7,49,2011-12-30,74.4
64941,7,49,2012-01-06,80.19
64942,7,49,2012-01-13,10.7
64943,7,49,2012-01-20,32.67
64944,7,49,2012-01-27,29.7
64945,7,49,2012-02-03,89.1
64946,7,49,2012-02-10,50.49
64947,7,49,2012-02-17,62.37
64948,7,49,2012-02-24,44.55
64949,7,49,2012-03-02,50.49
64950,7,49,2012-03-09,47.52
64951,7,49,2012-03-16,50.49
64952,7,49,2012-03-23,44.37
64953,7,49,2012-03-30,44.55
64954,7,49,2012-04-06,26.73
64955,7,49,2012-04-13,23.76
64956,7,49,2012-04-20,29.7
64957,7,49,2012-04-27,44.55
64958,7,49,2012-05-04,20.79
64959,7,49,2012-05-11,14.85
64960,7,49,2012-05-18,17.82
64961,7,49,2012-05-25,37.61
64962,7,49,2012-06-01,42.76
64963,7,49,2012-06-08,5.94
64964,7,49,2012-06-15,3.94
64965,7,49,2012-06-22,20.79
64966,7,49,2012-06-29,44.55
64967,7,49,2012-07-06,17.82
64968,7,49,2012-07-13,9.91
64969,7,49,2012-07-20,11.88
64970,7,49,2012-07-27,17.82
64971,7,49,2012-08-03,2.97
64972,7,49,2012-08-10,9.05
64973,7,49,2012-08-17,17.82
64974,7,49,2012-08-24,20.79
64975,7,49,2012-08-31,17.82
64976,7,49,2012-09-07,23.9
64977,7,49,2012-09-14,17.82
64978,7,49,2012-09-21,23.76
64979,7,49,2012-09-28,15.94
64980,7,49,2012-10-05,36.88
64981,7,49,2012-10-12,5.94
64982,7,49,2012-10-19,41.88
64983,7,49,2012-10-26,50.85
