Date,Weekly_Sales
2010-02-05,15105.78041666666
2010-02-12,15824.874929577467
2010-02-19,15035.542499999994
2010-02-26,14834.466197183097
2010-03-05,15022.06676056338
2010-03-12,15184.991250000005
2010-03-19,14719.191388888888
2010-03-26,14740.02164383562
2010-04-02,15718.513055555555
2010-04-09,15435.059436619715
2010-04-16,15250.186901408451
2010-04-23,14691.43561643836
2010-04-30,14613.597671232872
2010-05-07,15745.244166666671
2010-05-14,14785.130410958904
2010-05-21,15886.379861111109
2010-05-28,16745.317361111116
2010-06-04,16186.407887323947
2010-06-11,16556.58458333333
2010-06-18,16199.88338028169
2010-06-25,15841.742816901406
2010-07-02,16732.234366197183
2010-07-09,15172.58690140845
2010-07-16,16002.460571428572
2010-07-23,15627.804366197188
2010-07-30,14796.53555555556
2010-08-06,15896.556805555554
2010-08-13,16542.509714285712
2010-08-20,16758.983943661966
2010-08-27,15840.292083333334
2010-09-03,15221.284861111111
2010-09-10,14286.602638888893
2010-09-17,14499.477222222218
2010-09-24,15034.254929577462
2010-10-01,14737.354999999998
2010-10-08,15288.499154929577
2010-10-15,15446.378591549297
2010-10-22,15308.125
2010-10-29,15488.034861111108
2010-11-05,14764.669583333329
2010-11-12,15847.487638888888
2010-11-19,16207.463239436618
2010-11-26,23023.04028169014
2010-12-03,16913.979718309853
2010-12-10,19398.91169014085
2010-12-17,21635.779166666664
2010-12-24,27071.988055555543
2010-12-31,12911.673513513515
2011-01-07,14738.255915492957
2011-01-14,14280.645972222226
2011-01-21,14977.068194444446
2011-01-28,14383.06928571428
2011-02-04,15076.870422535205
2011-02-11,15836.01690140845
2011-02-18,16669.41661971831
2011-02-25,14649.370416666665
2011-03-04,15372.883611111112
2011-03-11,15088.46863013699
2011-03-18,15288.409722222219
2011-03-25,15267.41742857143
2011-04-01,14598.903055555558
2011-04-08,15319.105416666665
2011-04-15,15562.61305555555
2011-04-22,16813.929305555564
2011-04-29,15598.514788732398
2011-05-06,16644.97957746479
2011-05-13,15807.816111111115
2011-05-20,15903.955
2011-05-27,16555.598450704227
2011-06-03,16447.281690140844
2011-06-10,17218.629722222224
2011-06-17,16555.99138888889
2011-06-24,16164.854444444445
2011-07-01,16899.22943661972
2011-07-08,15860.636000000004
2011-07-15,16346.489428571422
2011-07-22,16699.640563380282
2011-07-29,16478.71295774648
2011-08-05,17415.857101449274
2011-08-12,17239.939142857143
2011-08-19,16962.752361111106
2011-08-26,16910.584428571427
2011-09-02,16001.631944444445
2011-09-09,15890.666197183102
2011-09-16,16091.538732394369
2011-09-23,15720.285774647884
2011-09-30,15556.342571428568
2011-10-07,16420.686
2011-10-14,16325.281388888889
2011-10-21,15989.704722222219
2011-10-28,16934.170857142864
2011-11-04,16730.948333333334
2011-11-11,16658.211267605635
2011-11-18,16642.97957746479
2011-11-25,23395.398055555554
2011-12-02,16616.533521126756
2011-12-09,19663.15152777778
2011-12-16,22228.82728571429
2011-12-23,26842.835068493157
2011-12-30,15310.661805555557
2012-01-06,15713.389285714282
2012-01-13,15308.548
2012-01-20,15428.743428571423
2012-01-27,15026.637142857147
2012-02-03,16067.032083333334
2012-02-10,15686.428611111109
2012-02-17,17275.174861111107
2012-02-24,15377.784788732393
2012-03-02,16018.512361111116
2012-03-09,15404.629726027397
2012-03-16,16029.594084507038
2012-03-23,16149.752957746477
2012-03-30,15838.383857142851
2012-04-06,18151.10014285714
2012-04-13,16740.492428571426
2012-04-20,15794.44943661972
2012-04-27,15872.71042253521
2012-05-04,16265.54150684931
2012-05-11,16719.02915492958
2012-05-18,16130.680958904113
2012-05-25,17866.43797101449
2012-06-01,16536.539857142856
2012-06-08,17553.83718309859
2012-06-15,16914.51424657535
2012-06-22,16857.466338028164
2012-06-29,16364.052916666671
2012-07-06,17101.182676056345
2012-07-13,16073.023380281695
2012-07-20,16683.276142857143
2012-07-27,16125.373521126754
2012-08-03,16670.019014084504
2012-08-10,17288.298591549297
2012-08-17,17764.878450704226
2012-08-24,18182.98728571428
2012-08-31,16675.764366197185
2012-09-07,15868.81619718309
2012-09-14,16060.798194444444
2012-09-21,16325.628169014082
2012-09-28,16297.340140845072
2012-10-05,16705.21166666667
2012-10-12,16342.79597222222
2012-10-19,16891.437464788738
2012-10-26,17182.80690140845
