Date,Weekly_Sales
2010-02-05,12830.426666666668
2010-02-12,13142.856222222223
2010-02-19,13330.536444444444
2010-02-26,12087.436444444442
2010-03-05,12707.013777777778
2010-03-12,12276.188444444442
2010-03-19,12235.329777777779
2010-03-26,11680.446222222221
2010-04-02,13613.409555555556
2010-04-09,12499.748222222222
2010-04-16,11556.04044444445
2010-04-23,11762.751555555555
2010-04-30,11585.714666666667
2010-05-07,13240.585333333333
2010-05-14,13077.739111111112
2010-05-21,12338.077777777778
2010-05-28,12991.200888888892
2010-06-04,13784.124888888891
2010-06-11,13550.82955555556
2010-06-18,14066.257777777777
2010-06-25,13960.830222222223
2010-07-02,13968.08711111111
2010-07-09,13573.225777777774
2010-07-16,13262.708666666664
2010-07-23,13116.584888888889
2010-07-30,12866.815111111107
2010-08-06,13725.171555555558
2010-08-13,13040.570666666665
2010-08-20,13182.195333333335
2010-08-27,13062.123777777777
2010-09-03,13497.961777777778
2010-09-10,13069.597333333328
2010-09-17,12511.220444444443
2010-09-24,12695.615333333335
2010-10-01,12989.281111111111
2010-10-08,14144.200444444445
2010-10-15,13442.676222222224
2010-10-22,13324.88933333333
2010-10-29,13531.196444444446
2010-11-05,14156.644000000002
2010-11-12,15550.075111111111
2010-11-19,14630.445555555554
2010-11-26,17712.67622222222
2010-12-03,18290.406444444445
2010-12-10,23772.282444444452
2010-12-17,32253.59599999999
2010-12-24,55807.30911111111
2010-12-31,14878.118000000004
2011-01-07,12993.035777777777
2011-01-14,12243.368444444448
2011-01-21,12364.429555555556
2011-01-28,12036.116444444444
2011-02-04,14132.37422222222
2011-02-11,14909.492
2011-02-18,15600.114000000003
2011-02-25,13488.329999999994
2011-03-04,14606.109111111107
2011-03-11,13566.318666666662
2011-03-18,14000.925111111112
2011-03-25,13451.111555555559
2011-04-01,13225.342000000002
2011-04-08,13554.940222222223
2011-04-15,13327.688444444439
2011-04-22,15359.839333333333
2011-04-29,13905.850000000002
2011-05-06,14314.904666666673
2011-05-13,13971.850444444437
2011-05-20,13708.715555555553
2011-05-27,14094.077333333336
2011-06-03,14623.776222222219
2011-06-10,14961.209555555553
2011-06-17,15628.741333333335
2011-06-24,16623.77755555556
2011-07-01,15813.80822222222
2011-07-08,15637.803333333328
2011-07-15,15026.791333333333
2011-07-22,14847.748000000005
2011-07-29,14496.885999999997
2011-08-05,15239.300888888889
2011-08-12,14772.068222222224
2011-08-19,14980.548444444437
2011-08-26,16871.343333333334
2011-09-02,15372.304222222223
2011-09-09,14632.382444444444
2011-09-16,13921.801555555554
2011-09-23,13754.49222222222
2011-09-30,13526.953555555556
2011-10-07,14931.323999999999
2011-10-14,14336.83622222222
2011-10-21,14578.727111111108
2011-10-28,14632.460222222227
2011-11-04,15708.243777777772
2011-11-11,15808.427555555552
2011-11-18,15246.046666666665
2011-11-25,18778.626222222225
2011-12-02,19312.079999999998
2011-12-09,24320.439777777778
2011-12-16,33019.37999999999
2011-12-23,56291.81822222223
2011-12-30,25666.57266666667
2012-01-06,14831.598666666669
2012-01-13,13082.052222222223
2012-01-20,13005.883999999998
2012-01-27,12095.112222222224
2012-02-03,13386.585333333333
2012-02-10,15469.035111111112
2012-02-17,16415.63311111111
2012-02-24,14632.43266666666
2012-03-02,14858.725333333336
2012-03-09,15593.879111111108
2012-03-16,15651.488444444452
2012-03-23,14677.946222222221
2012-03-30,14911.141333333333
2012-04-06,17943.083555555557
2012-04-13,15513.059555555557
2012-04-20,14040.874888888891
2012-04-27,13795.894666666667
2012-05-04,14727.099777777785
2012-05-11,15553.789333333336
2012-05-18,16060.704444444444
2012-05-25,15905.155111111113
2012-06-01,15627.950000000003
2012-06-08,16319.16488888889
2012-06-15,16215.277333333333
2012-06-22,16683.34333333333
2012-06-29,15701.059777777775
2012-07-06,16917.716444444442
2012-07-13,15285.835555555557
2012-07-20,15617.332000000002
2012-07-27,14948.257555555558
2012-08-03,15593.195555555554
2012-08-10,15416.884444444442
2012-08-17,15710.331555555558
2012-08-24,15909.309777777777
2012-08-31,15735.59311111111
2012-09-07,15689.871333333334
2012-09-14,14593.45844444445
2012-09-21,14494.575999999995
2012-09-28,14103.524222222217
2012-10-05,15478.327555555552
2012-10-12,15156.625999999998
2012-10-19,15336.122888888889
2012-10-26,16881.537777777776
