,Store,Dept,Date,Weekly_Sales
105268,11,72,2010-02-05,114462.11
105269,11,72,2010-02-12,114394.77
105270,11,72,2010-02-19,109915.34
105271,11,72,2010-02-26,87570.36
105272,11,72,2010-03-05,104125.2
105273,11,72,2010-03-12,65633.5
105274,11,72,2010-03-19,72533.41
105275,11,72,2010-03-26,61157.59
105276,11,72,2010-04-02,60711.06
105277,11,72,2010-04-09,57753.0
105278,11,72,2010-04-16,71161.79
105279,11,72,2010-04-23,58850.25
105280,11,72,2010-04-30,57116.71
105281,11,72,2010-05-07,57125.62
105282,11,72,2010-05-14,57970.01
105283,11,72,2010-05-21,60381.98
105284,11,72,2010-05-28,51760.68
105285,11,72,2010-06-04,65086.89
105286,11,72,2010-06-11,59669.68
105287,11,72,2010-06-18,65613.08
105288,11,72,2010-06-25,66596.47
105289,11,72,2010-07-02,60699.59
105290,11,72,2010-07-09,57600.8
105291,11,72,2010-07-16,66922.28
105292,11,72,2010-07-23,58089.62
105293,11,72,2010-07-30,66499.45
105294,11,72,2010-08-06,67912.79
105295,11,72,2010-08-13,91331.79
105296,11,72,2010-08-20,81848.75
105297,11,72,2010-08-27,63980.24
105298,11,72,2010-09-03,75441.92
105299,11,72,2010-09-10,63916.21
105300,11,72,2010-09-17,61467.15
105301,11,72,2010-09-24,56819.12
105302,11,72,2010-10-01,54563.67
105303,11,72,2010-10-08,59226.35
105304,11,72,2010-10-15,51091.66
105305,11,72,2010-10-22,52407.92
105306,11,72,2010-10-29,56865.81
105307,11,72,2010-11-05,62849.75
105308,11,72,2010-11-12,69092.15
105309,11,72,2010-11-19,67022.34
105310,11,72,2010-11-26,245767.47
105311,11,72,2010-12-03,69163.64
105312,11,72,2010-12-10,74487.72
105313,11,72,2010-12-17,121624.52
105314,11,72,2010-12-24,170459.58
105315,11,72,2010-12-31,77454.25
105316,11,72,2011-01-07,53003.23
105317,11,72,2011-01-14,62800.7
105318,11,72,2011-01-21,63322.03
105319,11,72,2011-01-28,61762.51
105320,11,72,2011-02-04,103951.9
105321,11,72,2011-02-11,95962.44
105322,11,72,2011-02-18,103141.51
105323,11,72,2011-02-25,89105.41
105324,11,72,2011-03-04,96375.64
105325,11,72,2011-03-11,68966.82
105326,11,72,2011-03-18,70393.74
105327,11,72,2011-03-25,53631.98
105328,11,72,2011-04-01,65472.25
105329,11,72,2011-04-08,61755.34
105330,11,72,2011-04-15,60402.62
105331,11,72,2011-04-22,66553.5
105332,11,72,2011-04-29,66539.29
105333,11,72,2011-05-06,65092.85
105334,11,72,2011-05-13,57983.6
105335,11,72,2011-05-20,65698.29
105336,11,72,2011-05-27,56841.95
105337,11,72,2011-06-03,58686.06
105338,11,72,2011-06-10,58195.88
105339,11,72,2011-06-17,67621.02
105340,11,72,2011-06-24,64472.41
105341,11,72,2011-07-01,58942.47
105342,11,72,2011-07-08,57568.11
105343,11,72,2011-07-15,53475.4
105344,11,72,2011-07-22,52940.78
105345,11,72,2011-07-29,51891.19
105346,11,72,2011-08-05,61846.56
105347,11,72,2011-08-12,56529.0
105348,11,72,2011-08-19,71432.38
105349,11,72,2011-08-26,65451.48
105350,11,72,2011-09-02,65995.29
105351,11,72,2011-09-09,59267.47
105352,11,72,2011-09-16,60008.55
105353,11,72,2011-09-23,64921.69
105354,11,72,2011-09-30,57384.22
105355,11,72,2011-10-07,61422.39
105356,11,72,2011-10-14,61253.31
105357,11,72,2011-10-21,70273.97
105358,11,72,2011-10-28,77685.59
105359,11,72,2011-11-04,78084.74
105360,11,72,2011-11-11,70698.83
105361,11,72,2011-11-18,70158.58
105362,11,72,2011-11-25,245018.71
105363,11,72,2011-12-02,66759.72
105364,11,72,2011-12-09,77999.61
105365,11,72,2011-12-16,78497.22
105366,11,72,2011-12-23,137727.24
105367,11,72,2011-12-30,82653.01
105368,11,72,2012-01-06,62829.32
105369,11,72,2012-01-13,64814.64
105370,11,72,2012-01-20,63098.04
105371,11,72,2012-01-27,74108.6
105372,11,72,2012-02-03,91359.15
105373,11,72,2012-02-10,122602.51
105374,11,72,2012-02-17,80686.54
105375,11,72,2012-02-24,74762.08
105376,11,72,2012-03-02,81433.08
105377,11,72,2012-03-09,67255.37
105378,11,72,2012-03-16,74818.85
105379,11,72,2012-03-23,60433.14
105380,11,72,2012-03-30,59696.45
105381,11,72,2012-04-06,55933.42
105382,11,72,2012-04-13,54631.16
105383,11,72,2012-04-20,59060.22
105384,11,72,2012-04-27,53415.4
105385,11,72,2012-05-04,64637.21
105386,11,72,2012-05-11,64342.4
105387,11,72,2012-05-18,64477.75
105388,11,72,2012-05-25,60430.15
105389,11,72,2012-06-01,58301.62
105390,11,72,2012-06-08,57090.25
105391,11,72,2012-06-15,72056.24
105392,11,72,2012-06-22,62319.06
105393,11,72,2012-06-29,59823.03
105394,11,72,2012-07-06,65676.38
105395,11,72,2012-07-13,56915.21
105396,11,72,2012-07-20,60943.59
105397,11,72,2012-07-27,61202.05
105398,11,72,2012-08-03,63875.93
105399,11,72,2012-08-10,61810.17
105400,11,72,2012-08-17,69682.5
105401,11,72,2012-08-24,70233.19
105402,11,72,2012-08-31,74962.22
105403,11,72,2012-09-07,62859.2
105404,11,72,2012-09-14,68198.4
105405,11,72,2012-09-21,90770.05
105406,11,72,2012-09-28,82639.36
105407,11,72,2012-10-05,85856.74
105408,11,72,2012-10-12,83292.69
105409,11,72,2012-10-19,66437.93
105410,11,72,2012-10-26,63717.3
