,Store,Dept,Date,Weekly_Sales
381544,41,5,2010-02-05,22308.26
381545,41,5,2010-02-12,23138.92
381546,41,5,2010-02-19,23371.23
381547,41,5,2010-02-26,16583.05
381548,41,5,2010-03-05,19419.53
381549,41,5,2010-03-12,20532.2
381550,41,5,2010-03-19,20178.36
381551,41,5,2010-03-26,38259.95
381552,41,5,2010-04-02,29458.48
381553,41,5,2010-04-09,24858.11
381554,41,5,2010-04-16,14393.31
381555,41,5,2010-04-23,27362.69
381556,41,5,2010-04-30,25484.28
381557,41,5,2010-05-07,19168.58
381558,41,5,2010-05-14,17117.64
381559,41,5,2010-05-21,16324.92
381560,41,5,2010-05-28,18399.73
381561,41,5,2010-06-04,20723.99
381562,41,5,2010-06-11,20642.01
381563,41,5,2010-06-18,22477.38
381564,41,5,2010-06-25,21928.24
381565,41,5,2010-07-02,23646.28
381566,41,5,2010-07-09,18508.24
381567,41,5,2010-07-16,17881.19
381568,41,5,2010-07-23,18694.04
381569,41,5,2010-07-30,18983.1
381570,41,5,2010-08-06,18780.96
381571,41,5,2010-08-13,18466.55
381572,41,5,2010-08-20,17762.68
381573,41,5,2010-08-27,17760.79
381574,41,5,2010-09-03,15787.38
381575,41,5,2010-09-10,17000.97
381576,41,5,2010-09-17,20169.58
381577,41,5,2010-09-24,20908.24
381578,41,5,2010-10-01,20778.43
381579,41,5,2010-10-08,22117.16
381580,41,5,2010-10-15,23214.43
381581,41,5,2010-10-22,24407.45
381582,41,5,2010-10-29,19930.0
381583,41,5,2010-11-05,25924.15
381584,41,5,2010-11-12,27848.32
381585,41,5,2010-11-19,26700.5
381586,41,5,2010-11-26,108308.55
381587,41,5,2010-12-03,36642.36
381588,41,5,2010-12-10,52230.72
381589,41,5,2010-12-17,75434.88
381590,41,5,2010-12-24,120752.36
381591,41,5,2010-12-31,33128.26
381592,41,5,2011-01-07,21441.31
381593,41,5,2011-01-14,18889.65
381594,41,5,2011-01-21,16841.13
381595,41,5,2011-01-28,19621.55
381596,41,5,2011-02-04,23183.29
381597,41,5,2011-02-11,24999.95
381598,41,5,2011-02-18,23807.62
381599,41,5,2011-02-25,25584.1
381600,41,5,2011-03-04,30961.11
381601,41,5,2011-03-11,24045.24
381602,41,5,2011-03-18,23549.75
381603,41,5,2011-03-25,20754.1
381604,41,5,2011-04-01,25502.02
381605,41,5,2011-04-08,26407.95
381606,41,5,2011-04-15,26817.39
381607,41,5,2011-04-22,28039.06
381608,41,5,2011-04-29,22858.47
381609,41,5,2011-05-06,17678.21
381610,41,5,2011-05-13,17665.21
381611,41,5,2011-05-20,19406.85
381612,41,5,2011-05-27,20468.53
381613,41,5,2011-06-03,19280.27
381614,41,5,2011-06-10,20438.44
381615,41,5,2011-06-17,20064.2
381616,41,5,2011-06-24,19991.81
381617,41,5,2011-07-01,18563.74
381618,41,5,2011-07-08,18697.11
381619,41,5,2011-07-15,18840.59
381620,41,5,2011-07-22,19051.75
381621,41,5,2011-07-29,16555.89
381622,41,5,2011-08-05,21322.79
381623,41,5,2011-08-12,18479.35
381624,41,5,2011-08-19,16949.92
381625,41,5,2011-08-26,16499.89
381626,41,5,2011-09-02,15387.15
381627,41,5,2011-09-09,16428.45
381628,41,5,2011-09-16,21061.57
381629,41,5,2011-09-23,21470.73
381630,41,5,2011-09-30,21648.3
381631,41,5,2011-10-07,26536.37
381632,41,5,2011-10-14,25984.12
381633,41,5,2011-10-21,28389.21
381634,41,5,2011-10-28,24492.86
381635,41,5,2011-11-04,27336.52
381636,41,5,2011-11-11,35077.43
381637,41,5,2011-11-18,28333.69
381638,41,5,2011-11-25,99989.75
381639,41,5,2011-12-02,28619.43
381640,41,5,2011-12-09,48617.67
381641,41,5,2011-12-16,57313.05
381642,41,5,2011-12-23,91905.95
381643,41,5,2011-12-30,43093.22
381644,41,5,2012-01-06,23847.88
381645,41,5,2012-01-13,18205.22
381646,41,5,2012-01-20,18067.85
381647,41,5,2012-01-27,17132.1
381648,41,5,2012-02-03,23149.88
381649,41,5,2012-02-10,23398.04
381650,41,5,2012-02-17,37725.89
381651,41,5,2012-02-24,29177.57
381652,41,5,2012-03-02,26565.59
381653,41,5,2012-03-09,24897.39
381654,41,5,2012-03-16,25668.95
381655,41,5,2012-03-23,21151.26
381656,41,5,2012-03-30,23915.31
381657,41,5,2012-04-06,27103.69
381658,41,5,2012-04-13,23032.38
381659,41,5,2012-04-20,16749.02
381660,41,5,2012-04-27,17644.53
381661,41,5,2012-05-04,18074.09
381662,41,5,2012-05-11,18920.65
381663,41,5,2012-05-18,19010.0
381664,41,5,2012-05-25,17838.51
381665,41,5,2012-06-01,19250.59
381666,41,5,2012-06-08,22756.9
381667,41,5,2012-06-15,24179.89
381668,41,5,2012-06-22,19810.89
381669,41,5,2012-06-29,20311.56
381670,41,5,2012-07-06,19976.8
381671,41,5,2012-07-13,17285.05
381672,41,5,2012-07-20,16877.96
381673,41,5,2012-07-27,15859.15
381674,41,5,2012-08-03,15777.58
381675,41,5,2012-08-10,20198.19
381676,41,5,2012-08-17,19443.41
381677,41,5,2012-08-24,30671.22
381678,41,5,2012-08-31,19900.82
381679,41,5,2012-09-07,21185.08
381680,41,5,2012-09-14,23322.45
381681,41,5,2012-09-21,18780.62
381682,41,5,2012-09-28,25911.12
381683,41,5,2012-10-05,20854.05
381684,41,5,2012-10-12,22329.19
381685,41,5,2012-10-19,26942.68
381686,41,5,2012-10-26,26750.82
