,Store,Dept,Date,Weekly_Sales
244350,25,71,2010-02-05,3983.48
244351,25,71,2010-02-12,2151.49
244352,25,71,2010-02-19,3466.66
244353,25,71,2010-02-26,4836.08
244354,25,71,2010-03-05,3869.8
244355,25,71,2010-03-12,4399.44
244356,25,71,2010-03-19,4525.94
244357,25,71,2010-03-26,2509.5
244358,25,71,2010-04-02,3346.0
244359,25,71,2010-04-09,3904.2
244360,25,71,2010-04-16,2843.42
244361,25,71,2010-04-23,3732.42
244362,25,71,2010-04-30,2551.54
244363,25,71,2010-05-07,3007.52
244364,25,71,2010-05-14,3260.48
244365,25,71,2010-05-21,2108.54
244366,25,71,2010-05-28,1973.52
244367,25,71,2010-06-04,2666.08
244368,25,71,2010-06-11,3613.94
244369,25,71,2010-06-18,2966.82
244370,25,71,2010-06-25,3543.48
244371,25,71,2010-07-02,3017.22
244372,25,71,2010-07-09,3045.74
244373,25,71,2010-07-16,3645.04
244374,25,71,2010-07-23,3647.02
244375,25,71,2010-07-30,4181.96
244376,25,71,2010-08-06,3208.72
244377,25,71,2010-08-13,3688.24
244378,25,71,2010-08-20,5575.92
244379,25,71,2010-08-27,3228.24
244380,25,71,2010-09-03,2863.56
244381,25,71,2010-09-10,3225.76
244382,25,71,2010-09-17,2677.0
244383,25,71,2010-09-24,1668.56
244384,25,71,2010-10-01,2280.62
244385,25,71,2010-10-08,2588.56
244386,25,71,2010-10-15,2357.38
244387,25,71,2010-10-22,2511.74
244388,25,71,2010-10-29,2117.04
244389,25,71,2010-11-05,3069.42
244390,25,71,2010-11-12,3376.09
244391,25,71,2010-11-19,3995.15
244392,25,71,2010-11-26,5545.84
244393,25,71,2010-12-03,2737.74
244394,25,71,2010-12-10,3123.4
244395,25,71,2010-12-17,2867.24
244396,25,71,2010-12-24,4995.7
244397,25,71,2010-12-31,3268.86
244398,25,71,2011-01-07,2694.34
244399,25,71,2011-01-14,2387.68
244400,25,71,2011-01-21,2806.38
244401,25,71,2011-01-28,2348.82
244402,25,71,2011-02-04,2922.94
244403,25,71,2011-02-11,3571.52
244404,25,71,2011-02-18,3212.24
244405,25,71,2011-02-25,2610.46
244406,25,71,2011-03-04,3825.5
244407,25,71,2011-03-11,3103.5
244408,25,71,2011-03-18,2937.86
244409,25,71,2011-03-25,2439.91
244410,25,71,2011-04-01,3505.55
244411,25,71,2011-04-08,3205.22
244412,25,71,2011-04-15,2824.08
244413,25,71,2011-04-22,3383.97
244414,25,71,2011-04-29,2475.86
244415,25,71,2011-05-06,3315.42
244416,25,71,2011-05-13,2868.02
244417,25,71,2011-05-20,3482.9
244418,25,71,2011-05-27,1802.0
244419,25,71,2011-06-03,3394.57
244420,25,71,2011-06-10,2824.2
244421,25,71,2011-06-17,4161.81
244422,25,71,2011-06-24,3064.34
244423,25,71,2011-07-01,3631.88
244424,25,71,2011-07-08,3541.2
244425,25,71,2011-07-15,3124.03
244426,25,71,2011-07-22,2326.36
244427,25,71,2011-07-29,3975.1
244428,25,71,2011-08-05,3448.11
244429,25,71,2011-08-12,3209.57
244430,25,71,2011-08-19,3516.0
244431,25,71,2011-08-26,2435.44
244432,25,71,2011-09-02,2727.07
244433,25,71,2011-09-09,3118.49
244434,25,71,2011-09-16,2688.98
244435,25,71,2011-09-23,2536.9
244436,25,71,2011-09-30,2220.44
244437,25,71,2011-10-07,2562.59
244438,25,71,2011-10-14,2492.16
244439,25,71,2011-10-21,2371.31
244440,25,71,2011-10-28,3485.29
244441,25,71,2011-11-04,3418.72
244442,25,71,2011-11-11,2796.85
244443,25,71,2011-11-18,3099.86
244444,25,71,2011-11-25,6751.7
244445,25,71,2011-12-02,4958.96
244446,25,71,2011-12-09,3931.81
244447,25,71,2011-12-16,4023.89
244448,25,71,2011-12-23,6201.17
244449,25,71,2011-12-30,3990.95
244450,25,71,2012-01-06,3377.35
244451,25,71,2012-01-13,3448.3
244452,25,71,2012-01-20,2690.39
244453,25,71,2012-01-27,2116.39
244454,25,71,2012-02-03,2452.29
244455,25,71,2012-02-10,2979.91
244456,25,71,2012-02-17,2546.31
244457,25,71,2012-02-24,3091.88
244458,25,71,2012-03-02,2867.23
244459,25,71,2012-03-09,2571.3
244460,25,71,2012-03-16,2841.6
244461,25,71,2012-03-23,2286.97
244462,25,71,2012-03-30,2310.06
244463,25,71,2012-04-06,3582.41
244464,25,71,2012-04-13,2202.59
244465,25,71,2012-04-20,2315.16
244466,25,71,2012-04-27,2731.25
244467,25,71,2012-05-04,2535.01
244468,25,71,2012-05-11,2207.47
244469,25,71,2012-05-18,2641.38
244470,25,71,2012-05-25,2093.97
244471,25,71,2012-06-01,1953.57
244472,25,71,2012-06-08,3324.42
244473,25,71,2012-06-15,4569.52
244474,25,71,2012-06-22,2689.68
244475,25,71,2012-06-29,3246.21
244476,25,71,2012-07-06,3040.13
244477,25,71,2012-07-13,3700.5
244478,25,71,2012-07-20,3143.25
244479,25,71,2012-07-27,3490.17
244480,25,71,2012-08-03,2878.89
244481,25,71,2012-08-10,4414.82
244482,25,71,2012-08-17,3733.97
244483,25,71,2012-08-24,5438.9
244484,25,71,2012-08-31,3318.56
244485,25,71,2012-09-07,3569.55
244486,25,71,2012-09-14,3096.2
244487,25,71,2012-09-21,2749.35
244488,25,71,2012-09-28,3198.1
244489,25,71,2012-10-05,2883.35
244490,25,71,2012-10-12,3390.64
244491,25,71,2012-10-19,2718.08
244492,25,71,2012-10-26,3356.45
