Date,Weekly_Sales
2010-02-05,18097.011764705887
2010-02-12,17834.21225352113
2010-02-19,17834.666231884064
2010-02-26,17185.02970588235
2010-03-05,18089.345857142853
2010-03-12,18299.879852941176
2010-03-19,19141.03132352941
2010-03-26,17644.209428571434
2010-04-02,21216.559710144928
2010-04-09,18957.646714285707
2010-04-16,18012.68086956522
2010-04-23,18554.0847826087
2010-04-30,18316.472318840573
2010-05-07,19367.203
2010-05-14,17782.575362318843
2010-05-21,19574.985217391302
2010-05-28,19790.45782608696
2010-06-04,21602.970714285715
2010-06-11,19591.50471428572
2010-06-18,19830.6152173913
2010-06-25,18556.736231884057
2010-07-02,19602.140579710143
2010-07-09,19282.22420289855
2010-07-16,19417.56057971015
2010-07-23,19052.92507246378
2010-07-30,18959.74260869566
2010-08-06,20142.709571428568
2010-08-13,19592.366571428578
2010-08-20,21025.950285714287
2010-08-27,20543.70913043479
2010-09-03,19495.182753623183
2010-09-10,18545.890869565224
2010-09-17,18425.226911764697
2010-09-24,17134.993428571423
2010-10-01,17675.129130434783
2010-10-08,18646.356376811596
2010-10-15,18216.79411764706
2010-10-22,18545.72073529411
2010-10-29,18764.769275362312
2010-11-05,18749.379565217387
2010-11-12,18715.923333333332
2010-11-19,19580.850571428575
2010-11-26,30705.074285714287
2010-12-03,20455.871142857137
2010-12-10,23293.778285714285
2010-12-17,26698.151594202904
2010-12-24,36166.510869565216
2010-12-31,17324.114929577463
2011-01-07,17746.016231884052
2011-01-14,17292.744782608697
2011-01-21,18284.863823529406
2011-01-28,16792.731014492754
2011-02-04,19761.381470588236
2011-02-11,17795.56362318841
2011-02-18,19928.861791044772
2011-02-25,18248.841029411764
2011-03-04,19078.049710144922
2011-03-11,17829.400138888886
2011-03-18,19829.559558823537
2011-03-25,18887.27632352942
2011-04-01,18812.133714285712
2011-04-08,19294.945142857137
2011-04-15,19257.593571428573
2011-04-22,22330.58357142857
2011-04-29,19994.954637681156
2011-05-06,19584.583857142854
2011-05-13,18928.896714285707
2011-05-20,19627.245857142858
2011-05-27,20087.48771428571
2011-06-03,22344.13898550724
2011-06-10,20601.31542857143
2011-06-17,21662.577164179103
2011-06-24,20046.587500000005
2011-07-01,20426.13371428571
2011-07-08,20802.419558823527
2011-07-15,20297.898823529413
2011-07-22,20823.61161764706
2011-07-29,20672.732318840575
2011-08-05,22011.46217391305
2011-08-12,21942.84014492754
2011-08-19,23609.6652173913
2011-08-26,22810.12507246376
2011-09-02,21233.186231884054
2011-09-09,20419.22657142857
2011-09-16,19891.313478260872
2011-09-23,19400.83985507247
2011-09-30,19011.24391304348
2011-10-07,20925.86072463768
2011-10-14,20363.556470588235
2011-10-21,21548.28367647059
2011-10-28,21342.943478260866
2011-11-04,23188.501343283588
2011-11-11,20813.676857142855
2011-11-18,21577.103857142847
2011-11-25,32941.30140845071
2011-12-02,24013.155588235284
2011-12-09,25091.95450704224
2011-12-16,28454.629285714283
2011-12-23,36492.612
2011-12-30,22604.993529411768
2012-01-06,21428.085942028985
2012-01-13,20134.196617647063
2012-01-20,19926.300428571427
2012-01-27,19134.805942028986
2012-02-03,20234.060144927527
2012-02-10,20614.120571428568
2012-02-17,21586.309857142856
2012-02-24,20765.662352941177
2012-03-02,21058.652463768114
2012-03-09,21628.88749999999
2012-03-16,22064.07347826088
2012-03-23,20994.191
2012-03-30,22054.80911764706
2012-04-06,25212.113428571432
2012-04-13,22909.169999999995
2012-04-20,20773.783188405792
2012-04-27,21115.901449275367
2012-05-04,21916.338260869565
2012-05-11,21629.300147058828
2012-05-18,22396.743235294114
2012-05-25,23471.127352941177
2012-06-01,24484.727910447757
2012-06-08,23528.148405797103
2012-06-15,23345.5855882353
2012-06-22,21890.239857142853
2012-06-29,21946.896764705878
2012-07-06,24400.323382352948
2012-07-13,21018.025142857146
2012-07-20,22929.974927536234
2012-07-27,21562.283188405796
2012-08-03,23308.37304347826
2012-08-10,23124.900281690145
2012-08-17,24574.598714285705
2012-08-24,24995.213768115944
2012-08-31,24441.77057142857
2012-09-07,23673.70220588236
2012-09-14,20979.91420289855
2012-09-21,22545.978405797097
2012-09-28,21994.221617647054
2012-10-05,22817.51695652174
2012-10-12,21348.815285714285
2012-10-19,23198.32838235295
2012-10-26,22746.40579710145
