Date,Weekly_Sales
2010-02-05,84025.84155555555
2010-02-12,76529.71777777777
2010-02-19,73622.038
2010-02-26,71204.66799999998
2010-03-05,77349.44911111111
2010-03-12,74339.47911111114
2010-03-19,68950.21177777777
2010-03-26,66144.87533333334
2010-04-02,73116.14644444441
2010-04-09,70335.8022222222
2010-04-16,69553.36222222223
2010-04-23,67076.32755555553
2010-04-30,64205.68155555555
2010-05-07,74939.238
2010-05-14,68393.10422222222
2010-05-21,67621.18000000001
2010-05-28,66117.11422222223
2010-06-04,70188.11911111108
2010-06-11,72766.16577777777
2010-06-18,70150.15844444443
2010-06-25,63293.13177777777
2010-07-02,70565.394
2010-07-09,70720.77333333335
2010-07-16,68820.13288888888
2010-07-23,64854.280444444434
2010-07-30,63030.39111111112
2010-08-06,74606.01533333333
2010-08-13,71372.3537777778
2010-08-20,68345.82266666667
2010-08-27,66660.29911111109
2010-09-03,73213.85822222222
2010-09-10,75703.56777777779
2010-09-17,70011.53244444444
2010-09-24,65378.841111111105
2010-10-01,67074.64377777778
2010-10-08,76700.05733333335
2010-10-15,71754.4142222222
2010-10-22,69300.3797777778
2010-10-29,67428.36133333335
2010-11-05,78466.27422222222
2010-11-12,80346.14044444446
2010-11-19,81457.1131111111
2010-11-26,88510.33511111111
2010-12-03,71488.3326666667
2010-12-10,82836.45244444447
2010-12-17,82757.97533333334
2010-12-24,93417.20733333335
2010-12-31,58314.480444444445
2011-01-07,78590.498
2011-01-14,76514.53066666669
2011-01-21,72709.65222222221
2011-01-28,67652.13044444444
2011-02-04,81619.15466666665
2011-02-11,78625.36933333332
2011-02-18,72422.17511111112
2011-02-25,69561.89044444443
2011-03-04,76284.57555555555
2011-03-11,75571.84555555556
2011-03-18,72198.56288888889
2011-03-25,67393.93600000002
2011-04-01,68520.20822222221
2011-04-08,76857.71977777778
2011-04-15,71776.58244444444
2011-04-22,72998.97466666666
2011-04-29,62004.55644444443
2011-05-06,75384.14800000002
2011-05-13,68927.75466666666
2011-05-20,69692.042
2011-05-27,66277.59822222224
2011-06-03,69838.756
2011-06-10,73519.15688888892
2011-06-17,71275.76355555558
2011-06-24,65785.27666666669
2011-07-01,70437.31866666666
2011-07-08,74864.14133333332
2011-07-15,72089.42955555556
2011-07-22,67777.48622222221
2011-07-29,65845.44200000001
2011-08-05,77243.44222222223
2011-08-12,74565.80377777776
2011-08-19,72705.88555555555
2011-08-26,75278.40644444445
2011-09-02,72318.15022222225
2011-09-09,81230.05755555554
2011-09-16,75529.42755555555
2011-09-23,71471.94488888887
2011-09-30,70335.09422222221
2011-10-07,86245.19133333334
2011-10-14,78990.54244444447
2011-10-21,76154.67355555558
2011-10-28,74555.83066666668
2011-11-04,83678.62822222224
2011-11-11,88558.98866666667
2011-11-18,87739.69377777778
2011-11-25,96239.65755555558
2011-12-02,75853.18066666665
2011-12-09,90953.838
2011-12-16,90973.28488888891
2011-12-23,103288.83377777776
2011-12-30,64768.87888888888
2012-01-06,85831.4842222222
2012-01-13,83255.31266666665
2012-01-20,80297.02111111108
2012-01-27,73633.60888888889
2012-02-03,83253.5271111111
2012-02-10,86905.27066666668
2012-02-17,80614.05977777777
2012-02-24,77259.50044444443
2012-03-02,80081.806
2012-03-09,85363.16111111113
2012-03-16,79174.08288888888
2012-03-23,72140.88266666666
2012-03-30,71077.38266666666
2012-04-06,88028.49755555556
2012-04-13,75964.14555555559
2012-04-20,75033.50977777778
2012-04-27,71077.00022222221
2012-05-04,79160.24066666668
2012-05-11,79563.6748888889
2012-05-18,73989.13266666669
2012-05-25,73614.30577777776
2012-06-01,72266.92444444442
2012-06-08,83617.74088888889
2012-06-15,77965.0451111111
2012-06-22,71536.10733333332
2012-06-29,71329.46577777779
2012-07-06,82626.10733333333
2012-07-13,77400.47533333335
2012-07-20,74558.58533333334
2012-07-27,70679.46288888888
2012-08-03,78872.78044444442
2012-08-10,80903.9011111111
2012-08-17,78104.95711111109
2012-08-24,74998.78288888886
2012-08-31,74385.7177777778
2012-09-07,86403.71155555555
2012-09-14,79083.0497777778
2012-09-21,77069.82488888888
2012-09-28,74056.51266666665
2012-10-05,86210.61822222224
2012-10-12,84405.99955555557
2012-10-19,79351.16266666667
2012-10-26,78398.59244444445
