Date,Weekly_Sales
2010-02-05,13479.776666666665
2010-02-12,14846.065000000002
2010-02-19,13729.115624999999
2010-02-26,12889.641458333332
2010-03-05,14317.392391304349
2010-03-12,13445.56125
2010-03-19,13918.718541666667
2010-03-26,13257.402765957448
2010-04-02,13543.808333333334
2010-04-09,14438.715416666668
2010-04-16,13505.643999999998
2010-04-23,13890.37717391304
2010-04-30,14016.446888888888
2010-05-07,14712.736170212767
2010-05-14,14392.741458333336
2010-05-21,14299.193191489358
2010-05-28,13410.973617021275
2010-06-04,14208.594375
2010-06-11,14553.701063829787
2010-06-18,14583.536874999998
2010-06-25,13302.045531914891
2010-07-02,13903.203958333334
2010-07-09,15292.517659574467
2010-07-16,14517.590833333334
2010-07-23,13521.573958333332
2010-07-30,12960.671458333332
2010-08-06,13970.721200000002
2010-08-13,14269.598199999999
2010-08-20,15167.42744680851
2010-08-27,13373.15693877551
2010-09-03,14666.53
2010-09-10,15698.261739130436
2010-09-17,15426.447659574467
2010-09-24,13835.40319148936
2010-10-01,13689.766041666668
2010-10-08,14557.80693877551
2010-10-15,14890.482553191485
2010-10-22,14186.313124999995
2010-10-29,12980.347234042554
2010-11-05,12892.77021276596
2010-11-12,12943.939782608695
2010-11-19,12814.507608695649
2010-11-26,13198.340416666668
2010-12-03,11378.441224489796
2010-12-10,12737.851489361705
2010-12-17,12566.566734693875
2010-12-24,13971.01340425532
2010-12-31,11624.789130434783
2011-01-07,13595.480222222222
2011-01-14,13665.33488888889
2011-01-21,13355.662000000004
2011-01-28,12229.527608695653
2011-02-04,13862.165319148937
2011-02-11,13818.499565217393
2011-02-18,13054.745208333334
2011-02-25,12340.416874999997
2011-03-04,12840.526041666666
2011-03-11,13104.723958333334
2011-03-18,13514.277659574464
2011-03-25,12467.853191489363
2011-04-01,13012.458297872343
2011-04-08,13550.390624999998
2011-04-15,12715.160599999997
2011-04-22,13297.513958333331
2011-04-29,13009.876808510637
2011-05-06,13811.675319148935
2011-05-13,14263.664791666664
2011-05-20,14094.134347826088
2011-05-27,12302.332553191492
2011-06-03,13716.785869565218
2011-06-10,13979.167608695654
2011-06-17,14473.51608695652
2011-06-24,13150.545217391309
2011-07-01,11735.635600000001
2011-07-08,13288.731224489797
2011-07-15,12894.43632653061
2011-07-22,12190.905918367349
2011-07-29,11123.281666666668
2011-08-05,12624.095625000002
2011-08-12,13236.14577777778
2011-08-19,15077.189090909089
2011-08-26,12208.110434782608
2011-09-02,13505.111363636364
2011-09-09,14425.071777777775
2011-09-16,13453.850652173913
2011-09-23,12741.481086956523
2011-09-30,12337.416000000001
2011-10-07,13677.204680851064
2011-10-14,13132.99022222222
2011-10-21,12388.040833333334
2011-10-28,12446.012391304352
2011-11-04,13373.028541666667
2011-11-11,12570.92857142857
2011-11-18,13364.161914893619
2011-11-25,13399.3044
2011-12-02,12447.409787234043
2011-12-09,12872.876458333334
2011-12-16,13571.573061224492
2011-12-23,14089.384583333338
2011-12-30,10314.405102040817
2012-01-06,13979.021041666667
2012-01-13,13541.421224489795
2012-01-20,13175.013829787233
2012-01-27,13356.485909090909
2012-02-03,13981.704666666668
2012-02-10,13795.805208333333
2012-02-17,14056.001063829786
2012-02-24,13623.17711111111
2012-03-02,14442.707916666668
2012-03-09,13546.33340425532
2012-03-16,13785.562916666668
2012-03-23,12727.936249999999
2012-03-30,12984.550000000003
2012-04-06,14632.62822222222
2012-04-13,14471.47652173913
2012-04-20,13577.552765957447
2012-04-27,12357.053958333338
2012-05-04,13573.706382978728
2012-05-11,13916.500869565218
2012-05-18,14098.734999999999
2012-05-25,13577.417954545455
2012-06-01,12874.013191489359
2012-06-08,13681.542765957447
2012-06-15,13506.704255319146
2012-06-22,12776.474791666667
2012-06-29,12894.089782608693
2012-07-06,14347.079777777779
2012-07-13,13353.915744680851
2012-07-20,12692.63936170213
2012-07-27,11682.60244897959
2012-08-03,12799.561249999999
2012-08-10,13692.739999999996
2012-08-17,13917.627173913046
2012-08-24,13294.103111111113
2012-08-31,11862.8258
2012-09-07,13829.462083333337
2012-09-14,13024.936249999999
2012-09-21,13086.739565217395
2012-09-28,12293.453617021278
2012-10-05,13672.657234042552
2012-10-12,12903.53583333333
2012-10-19,12233.710392156863
2012-10-26,12241.740625
