Date,Weekly_Sales
2010-02-05,469.24666666666667
2010-02-12,463.6400000000001
2010-02-19,432.32413793103444
2010-02-26,406.4344827586208
2010-03-05,520.0142857142856
2010-03-12,413.09285714285716
2010-03-19,345.3548387096775
2010-03-26,367.4633333333332
2010-04-02,485.1172413793103
2010-04-09,370.50000000000006
2010-04-16,401.5032258064516
2010-04-23,376.8736666666666
2010-04-30,389.0870967741934
2010-05-07,490.59472222222223
2010-05-14,354.12727272727267
2010-05-21,370.7625000000001
2010-05-28,384.91757575757583
2010-06-04,440.49999999999994
2010-06-11,375.32941176470587
2010-06-18,392.73529411764696
2010-06-25,326.3909090909091
2010-07-02,383.08571428571423
2010-07-09,386.7151515151515
2010-07-16,340.66571428571433
2010-07-23,319.9
2010-07-30,374.0393939393937
2010-08-06,428.9909090909091
2010-08-13,333.3272727272727
2010-08-20,353.70322580645154
2010-08-27,291.169696969697
2010-09-03,401.5374999999999
2010-09-10,348.07878787878786
2010-09-17,385.81875
2010-09-24,340.11875000000003
2010-10-01,382.03225806451616
2010-10-08,398.0875
2010-10-15,349.40606060606063
2010-10-22,322.84375000000006
2010-10-29,341.6484848484849
2010-11-05,415.6363636363635
2010-11-12,354.61212121212117
2010-11-19,348.28235294117655
2010-11-26,325.78
2010-12-03,503.58918918918914
2010-12-10,661.9675675675676
2010-12-17,811.0799999999999
2010-12-24,552.9974999999997
2010-12-31,240.44102564102565
2011-01-07,352.2600000000001
2011-01-14,304.16410256410256
2011-01-21,310.8549999999999
2011-01-28,319.5123076923077
2011-02-04,378.7219512195122
2011-02-11,399.0390243902438
2011-02-18,314.92857142857144
2011-02-25,307.4404761904762
2011-03-04,358.44761904761896
2011-03-11,313.8318181818181
2011-03-18,286.7023255813954
2011-03-25,276.4116279069767
2011-04-01,314.8697674418605
2011-04-08,336.7674418604652
2011-04-15,294.6930232558139
2011-04-22,318.72093023255826
2011-04-29,271.57209302325583
2011-05-06,411.00000000000017
2011-05-13,292.8
2011-05-20,276.6
2011-05-27,277.30232558139534
2011-06-03,301.3513636363636
2011-06-10,337.57272727272726
2011-06-17,331.46666666666664
2011-06-24,265.7600000000001
2011-07-01,334.9866666666668
2011-07-08,328.1422222222222
2011-07-15,290.29333333333324
2011-07-22,280.5324444444445
2011-07-29,306.82666666666665
2011-08-05,349.6533333333333
2011-08-12,293.3333333333334
2011-08-19,279.2088888888889
2011-08-26,280.6222222222223
2011-09-02,327.4000000000001
2011-09-09,303.8
2011-09-16,280.15454545454554
2011-09-23,291.5818181818181
2011-09-30,295.1715909090909
2011-10-07,346.52444444444444
2011-10-14,291.1004444444444
2011-10-21,291.564
2011-10-28,293.6977777777778
2011-11-04,353.76
2011-11-11,338.7022222222222
2011-11-18,316.30666666666673
2011-11-25,259.69777777777773
2011-12-02,461.9022222222221
2011-12-09,583.8999999999999
2011-12-16,720.2311111111109
2011-12-23,636.2000000000002
2011-12-30,239.40000000000006
2012-01-06,367.05777777777774
2012-01-13,302.80000000000007
2012-01-20,349.6
2012-01-27,286.95454545454555
2012-02-03,368.69545454545454
2012-02-10,371.59999999999997
2012-02-17,306.79545454545456
2012-02-24,284.7090909090909
2012-03-02,330.44
2012-03-09,337.5688888888889
2012-03-16,292.2
2012-03-23,267.3955555555555
2012-03-30,284.0
2012-04-06,376.6
2012-04-13,282.8
2012-04-20,300.19111111111107
2012-04-27,306.0
2012-05-04,382.9644444444445
2012-05-11,411.8
2012-05-18,310.4244444444445
2012-05-25,266.79555555555555
2012-06-01,302.8
2012-06-08,367.2
2012-06-15,335.8
2012-06-22,302.56444444444446
2012-06-29,299.6
2012-07-06,355.4
2012-07-13,307.0
2012-07-20,295.76666666666665
2012-07-27,282.99555555555554
2012-08-03,346.18666666666667
2012-08-10,321.78666666666663
2012-08-17,276.0
2012-08-24,275.0
2012-08-31,322.8
2012-09-07,330.97777777777776
2012-09-14,310.8
2012-09-21,291.6
2012-09-28,293.6
2012-10-05,353.8002222222222
2012-10-12,310.8
2012-10-19,300.3777777777778
2012-10-26,305.6
