Date,Weekly_Sales
2010-02-05,15714.948142857142
2010-02-12,16439.16661764705
2010-02-19,15428.473943661971
2010-02-26,15420.840735294114
2010-03-05,15385.975285714287
2010-03-12,14079.917571428572
2010-03-19,13886.976285714283
2010-03-26,13633.552916666662
2010-04-02,14879.739705882352
2010-04-09,15090.418405797094
2010-04-16,13685.67885714286
2010-04-23,14403.383188405796
2010-04-30,14032.650294117646
2010-05-07,15570.75029850746
2010-05-14,14206.69073529412
2010-05-21,14093.743529411764
2010-05-28,14050.752352941166
2010-06-04,15431.725882352943
2010-06-11,15394.54106060606
2010-06-18,14061.929411764704
2010-06-25,14515.26803030303
2010-07-02,14423.595606060602
2010-07-09,14295.5496969697
2010-07-16,13884.890303030303
2010-07-23,13824.29803030303
2010-07-30,13841.640151515156
2010-08-06,14885.79923076923
2010-08-13,14064.61212121212
2010-08-20,14591.497538461534
2010-08-27,15454.099384615383
2010-09-03,16299.371969696971
2010-09-10,13281.162205882356
2010-09-17,12729.591194029852
2010-09-24,12528.225588235295
2010-10-01,12892.973636363637
2010-10-08,13706.502686567159
2010-10-15,12682.644705882356
2010-10-22,12615.933235294116
2010-10-29,14258.12985074627
2010-11-05,13671.922205882354
2010-11-12,14279.927878787881
2010-11-19,13350.65223880597
2010-11-26,23549.667794117642
2010-12-03,15728.428970588231
2010-12-10,16745.285820895526
2010-12-17,19053.019852941175
2010-12-24,26003.674852941167
2010-12-31,13113.778088235294
2011-01-07,13583.734925373132
2011-01-14,12119.579104477616
2011-01-21,12153.113636363638
2011-01-28,13031.627761194035
2011-02-04,15612.957761194033
2011-02-11,15976.787794117641
2011-02-18,16595.369117647064
2011-02-25,15614.980895522385
2011-03-04,16197.734477611937
2011-03-11,14459.023478260873
2011-03-18,14845.61779411765
2011-03-25,14240.40776119403
2011-04-01,14571.934637681157
2011-04-08,15359.41615384615
2011-04-15,14572.820147058821
2011-04-22,15164.469701492533
2011-04-29,14419.798550724641
2011-05-06,15241.111641791047
2011-05-13,14368.139705882351
2011-05-20,13793.05955223881
2011-05-27,14393.022537313434
2011-06-03,14482.517611940297
2011-06-10,14879.670895522384
2011-06-17,14947.044393939394
2011-06-24,15342.811538461538
2011-07-01,14575.656666666664
2011-07-08,14085.334029850746
2011-07-15,13764.735
2011-07-22,13764.655522388059
2011-07-29,13096.280441176468
2011-08-05,14980.492727272725
2011-08-12,13853.82144927536
2011-08-19,14217.900588235296
2011-08-26,15187.962238805965
2011-09-02,15471.344852941176
2011-09-09,13571.331911764704
2011-09-16,13077.7975
2011-09-23,13010.33940298507
2011-09-30,12556.542753623187
2011-10-07,13988.892058823534
2011-10-14,13641.17661764706
2011-10-21,13803.008529411763
2011-10-28,14572.446764705885
2011-11-04,15700.668507462688
2011-11-11,16344.649701492537
2011-11-18,14274.137352941174
2011-11-25,22741.720285714287
2011-12-02,15305.472857142855
2011-12-09,16994.949285714294
2011-12-16,18477.202571428577
2011-12-23,23443.652608695644
2011-12-30,16110.696666666667
2012-01-06,13909.171323529412
2012-01-13,12543.012463768118
2012-01-20,12404.675942028984
2012-01-27,13061.818970588236
2012-02-03,15125.25642857143
2012-02-10,17381.60652173913
2012-02-17,17714.983571428565
2012-02-24,16353.451764705882
2012-03-02,16877.01411764706
2012-03-09,16133.457536231885
2012-03-16,15775.340869565218
2012-03-23,15151.012608695652
2012-03-30,14860.61188405797
2012-04-06,16599.495735294116
2012-04-13,15483.017000000002
2012-04-20,14586.767536231882
2012-04-27,14554.382318840584
2012-05-04,15557.010000000002
2012-05-11,15101.380000000001
2012-05-18,14789.652898550725
2012-05-25,14581.091323529414
2012-06-01,14646.94328358209
2012-06-08,15973.992205882356
2012-06-15,14993.463382352938
2012-06-22,14019.803571428569
2012-06-29,13668.474492753627
2012-07-06,14924.982058823529
2012-07-13,13718.753571428573
2012-07-20,13846.328529411765
2012-07-27,13686.08835820896
2012-08-03,13893.727971014494
2012-08-10,14919.54393939394
2012-08-17,14565.262608695653
2012-08-24,15413.255735294122
2012-08-31,15616.816029411768
2012-09-07,14255.911044776116
2012-09-14,13222.27417910448
2012-09-21,13569.63779411765
2012-09-28,13140.532388059695
2012-10-05,14624.267462686568
2012-10-12,13549.528550724639
2012-10-19,14342.469104477612
2012-10-26,14333.788235294114
