Date,Weekly_Sales
2010-02-05,10206.892857142859
2010-02-12,11195.480384615385
2010-02-19,12969.973846153849
2010-02-26,11372.35925925926
2010-03-05,11269.30535714286
2010-03-12,11896.171923076921
2010-03-19,11688.939999999999
2010-03-26,9632.604285714286
2010-04-02,10904.175769230771
2010-04-09,9123.051851851851
2010-04-16,9499.572222222223
2010-04-23,9474.557307692308
2010-04-30,9912.481199999998
2010-05-07,9819.703076923079
2010-05-14,9485.075384615384
2010-05-21,9619.59076923077
2010-05-28,9157.77423076923
2010-06-04,8756.906153846156
2010-06-11,8578.362857142856
2010-06-18,9129.309629629632
2010-06-25,8568.702962962961
2010-07-02,9490.259999999998
2010-07-09,8766.496538461537
2010-07-16,10002.496799999999
2010-07-23,9636.146666666666
2010-07-30,9634.835384615384
2010-08-06,10033.347307692307
2010-08-13,10724.147692307692
2010-08-20,11004.838
2010-08-27,10643.534
2010-09-03,10147.238800000001
2010-09-10,8485.507307692307
2010-09-17,9669.863846153848
2010-09-24,9479.767600000001
2010-10-01,8723.716923076923
2010-10-08,9258.1852
2010-10-15,9565.836399999998
2010-10-22,7776.448214285713
2010-10-29,8522.3768
2010-11-05,9308.178461538462
2010-11-12,9051.336923076924
2010-11-19,9068.485199999997
2010-11-26,6805.326399999999
2010-12-03,8305.146153846152
2010-12-10,8892.7544
2010-12-17,8732.087599999999
2010-12-24,7837.4044
2010-12-31,9423.041923076922
2011-01-07,8283.713703703705
2011-01-14,9281.459230769231
2011-01-21,10590.624000000002
2011-01-28,9530.572592592593
2011-02-04,8835.985
2011-02-11,10379.888888888889
2011-02-18,12021.594615384614
2011-02-25,12030.464615384612
2011-03-04,11947.52692307692
2011-03-11,10752.471851851853
2011-03-18,11791.409230769234
2011-03-25,11405.585000000003
2011-04-01,11019.602962962965
2011-04-08,11054.282400000002
2011-04-15,10283.675200000003
2011-04-22,9934.793076923077
2011-04-29,8957.007307692307
2011-05-06,10055.301923076924
2011-05-13,10175.928399999999
2011-05-20,9620.891153846154
2011-05-27,9391.991153846155
2011-06-03,8510.607600000001
2011-06-10,10023.581111111109
2011-06-17,10120.381923076922
2011-06-24,9902.537999999999
2011-07-01,9928.109999999999
2011-07-08,7039.487499999999
2011-07-15,7702.005757575757
2011-07-22,7843.014545454544
2011-07-29,7660.846060606059
2011-08-05,8557.336874999999
2011-08-12,8320.32484848485
2011-08-19,9273.238387096775
2011-08-26,8614.043125
2011-09-02,7957.4539393939385
2011-09-09,6928.868181818181
2011-09-16,8038.768787878784
2011-09-23,7520.7134375000005
2011-09-30,7030.291212121213
2011-10-07,7725.52393939394
2011-10-14,6729.084848484847
2011-10-21,7601.895757575759
2011-10-28,7268.606363636363
2011-11-04,6693.729117647057
2011-11-11,6729.25117647059
2011-11-18,6494.6661111111125
2011-11-25,5184.166571428571
2011-12-02,5701.622368421054
2011-12-09,5924.284473684212
2011-12-16,5538.008974358976
2011-12-23,5901.779210526318
2011-12-30,6896.029473684211
2012-01-06,6686.741500000002
2012-01-13,6475.3625
2012-01-20,6829.634102564103
2012-01-27,6294.865897435898
2012-02-03,6949.823076923078
2012-02-10,7946.629736842105
2012-02-17,7699.475384615383
2012-02-24,7781.071538461538
2012-03-02,7822.813249999997
2012-03-09,7810.3075
2012-03-16,7595.156499999999
2012-03-23,7056.509999999999
2012-03-30,6399.919500000003
2012-04-06,7006.46846153846
2012-04-13,6417.596923076924
2012-04-20,6894.269487179489
2012-04-27,6578.290000000002
2012-05-04,6637.140256410259
2012-05-11,6429.038250000002
2012-05-18,5944.111500000001
2012-05-25,6341.275250000001
2012-06-01,5493.888205128204
2012-06-08,6456.4125
2012-06-15,6084.0984615384605
2012-06-22,6105.488292682928
2012-06-29,6200.880999999999
2012-07-06,5963.596666666668
2012-07-13,6901.129473684212
2012-07-20,6557.671842105263
2012-07-27,6587.711578947368
2012-08-03,6822.376923076923
2012-08-10,7347.747894736842
2012-08-17,8203.24257142857
2012-08-24,8397.65444444444
2012-08-31,6515.428974358974
2012-09-07,5535.048500000001
2012-09-14,6886.855135135135
2012-09-21,6356.301025641025
2012-09-28,6377.422702702703
2012-10-05,6310.385675675675
2012-10-12,7289.547837837838
2012-10-19,7515.545135135135
2012-10-26,6490.875384615385
