,Store,Dept,Date,Weekly_Sales
312721,32,90,2010-02-05,63647.47
312722,32,90,2010-02-12,61945.73
312723,32,90,2010-02-19,59754.28
312724,32,90,2010-02-26,60150.19
312725,32,90,2010-03-05,60557.79
312726,32,90,2010-03-12,60103.03
312727,32,90,2010-03-19,61443.85
312728,32,90,2010-03-26,59200.99
312729,32,90,2010-04-02,58697.24
312730,32,90,2010-04-09,58541.71
312731,32,90,2010-04-16,56537.21
312732,32,90,2010-04-23,54859.3
312733,32,90,2010-04-30,56633.4
312734,32,90,2010-05-07,58473.9
312735,32,90,2010-05-14,57854.38
312736,32,90,2010-05-21,55992.35
312737,32,90,2010-05-28,56993.25
312738,32,90,2010-06-04,56964.61
312739,32,90,2010-06-11,57974.26
312740,32,90,2010-06-18,58011.34
312741,32,90,2010-06-25,54294.83
312742,32,90,2010-07-02,56644.2
312743,32,90,2010-07-09,54712.59
312744,32,90,2010-07-16,56687.12
312745,32,90,2010-07-23,55169.11
312746,32,90,2010-07-30,52793.02
312747,32,90,2010-08-06,57212.44
312748,32,90,2010-08-13,57250.77
312749,32,90,2010-08-20,57372.8
312750,32,90,2010-08-27,59511.18
312751,32,90,2010-09-03,57480.9
312752,32,90,2010-09-10,56513.68
312753,32,90,2010-09-17,57178.27
312754,32,90,2010-09-24,57294.44
312755,32,90,2010-10-01,57169.96
312756,32,90,2010-10-08,61562.96
312757,32,90,2010-10-15,59779.88
312758,32,90,2010-10-22,59064.77
312759,32,90,2010-10-29,59003.64
312760,32,90,2010-11-05,60317.0
312761,32,90,2010-11-12,62908.49
312762,32,90,2010-11-19,61510.54
312763,32,90,2010-11-26,74707.49
312764,32,90,2010-12-03,56660.79
312765,32,90,2010-12-10,64823.5
312766,32,90,2010-12-17,66483.0
312767,32,90,2010-12-24,85168.36
312768,32,90,2010-12-31,53004.71
312769,32,90,2011-01-07,60184.08
312770,32,90,2011-01-14,62076.77
312771,32,90,2011-01-21,64290.56
312772,32,90,2011-01-28,59936.97
312773,32,90,2011-02-04,66431.1
312774,32,90,2011-02-11,63265.44
312775,32,90,2011-02-18,62249.23
312776,32,90,2011-02-25,60902.08
312777,32,90,2011-03-04,62407.22
312778,32,90,2011-03-11,63990.23
312779,32,90,2011-03-18,62451.86
312780,32,90,2011-03-25,57897.96
312781,32,90,2011-04-01,57685.23
312782,32,90,2011-04-08,63012.12
312783,32,90,2011-04-15,61494.62
312784,32,90,2011-04-22,66268.46
312785,32,90,2011-04-29,58638.77
312786,32,90,2011-05-06,62080.24
312787,32,90,2011-05-13,60946.4
312788,32,90,2011-05-20,62751.22
312789,32,90,2011-05-27,61760.02
312790,32,90,2011-06-03,59543.53
312791,32,90,2011-06-10,61808.16
312792,32,90,2011-06-17,57795.93
312793,32,90,2011-06-24,58585.84
312794,32,90,2011-07-01,61097.57
312795,32,90,2011-07-08,57911.51
312796,32,90,2011-07-15,60059.89
312797,32,90,2011-07-22,60448.45
312798,32,90,2011-07-29,58865.21
312799,32,90,2011-08-05,62832.62
312800,32,90,2011-08-12,63096.26
312801,32,90,2011-08-19,63442.63
312802,32,90,2011-08-26,63662.46
312803,32,90,2011-09-02,64138.01
312804,32,90,2011-09-09,66057.47
312805,32,90,2011-09-16,64339.19
312806,32,90,2011-09-23,62628.96
312807,32,90,2011-09-30,61911.45
312808,32,90,2011-10-07,66480.31
312809,32,90,2011-10-14,66358.47
312810,32,90,2011-10-21,62077.49
312811,32,90,2011-10-28,63927.55
312812,32,90,2011-11-04,68536.28
312813,32,90,2011-11-11,64842.24
312814,32,90,2011-11-18,66675.02
312815,32,90,2011-11-25,79634.03
312816,32,90,2011-12-02,64196.65
312817,32,90,2011-12-09,72626.94
312818,32,90,2011-12-16,68221.55
312819,32,90,2011-12-23,88403.24
312820,32,90,2011-12-30,55286.62
312821,32,90,2012-01-06,67498.21
312822,32,90,2012-01-13,65922.57
312823,32,90,2012-01-20,65006.35
312824,32,90,2012-01-27,63297.68
312825,32,90,2012-02-03,75421.22
312826,32,90,2012-02-10,62456.41
312827,32,90,2012-02-17,63166.52
312828,32,90,2012-02-24,62798.59
312829,32,90,2012-03-02,65522.99
312830,32,90,2012-03-09,64011.06
312831,32,90,2012-03-16,62140.31
312832,32,90,2012-03-23,60632.2
312833,32,90,2012-03-30,57312.22
312834,32,90,2012-04-06,68676.68
312835,32,90,2012-04-13,61580.46
312836,32,90,2012-04-20,61281.8
312837,32,90,2012-04-27,58987.21
312838,32,90,2012-05-04,60418.58
312839,32,90,2012-05-11,61886.22
312840,32,90,2012-05-18,58903.31
312841,32,90,2012-05-25,61915.19
312842,32,90,2012-06-01,56374.58
312843,32,90,2012-06-08,61349.47
312844,32,90,2012-06-15,58524.02
312845,32,90,2012-06-22,58451.23
312846,32,90,2012-06-29,57053.02
312847,32,90,2012-07-06,60096.11
312848,32,90,2012-07-13,58577.51
312849,32,90,2012-07-20,59384.43
312850,32,90,2012-07-27,57737.91
312851,32,90,2012-08-03,61104.33
312852,32,90,2012-08-10,60881.88
312853,32,90,2012-08-17,61891.24
312854,32,90,2012-08-24,63742.57
312855,32,90,2012-08-31,61192.8
312856,32,90,2012-09-07,62228.86
312857,32,90,2012-09-14,62076.84
312858,32,90,2012-09-21,61933.84
312859,32,90,2012-09-28,61721.33
312860,32,90,2012-10-05,64809.99
312861,32,90,2012-10-12,64066.9
312862,32,90,2012-10-19,64380.91
312863,32,90,2012-10-26,65223.73
