Date,Weekly_Sales
2010-02-05,14164.341162790693
2010-02-12,12581.417441860467
2010-02-19,11530.82111111111
2010-02-26,10893.446222222221
2010-03-05,12776.695348837207
2010-03-12,10353.529333333336
2010-03-19,10417.965
2010-03-26,9954.225681818185
2010-04-02,11547.623409090913
2010-04-09,10509.387272727276
2010-04-16,10417.513863636364
2010-04-23,10270.915116279071
2010-04-30,10767.993255813954
2010-05-07,11934.323023255816
2010-05-14,10517.720454545452
2010-05-21,10198.919545454546
2010-05-28,10562.495681818185
2010-06-04,12072.615454545454
2010-06-11,11729.714651162794
2010-06-18,11264.459090909093
2010-06-25,11585.001818181818
2010-07-02,13194.361136363634
2010-07-09,12104.194186046512
2010-07-16,11886.423863636364
2010-07-23,12077.35136363636
2010-07-30,12516.759318181816
2010-08-06,13776.830000000002
2010-08-13,11876.962444444443
2010-08-20,13076.609090909089
2010-08-27,12129.122954545453
2010-09-03,13774.948888888885
2010-09-10,11911.809333333336
2010-09-17,11743.44711111111
2010-09-24,11829.344772727274
2010-10-01,13081.477111111113
2010-10-08,12790.905111111106
2010-10-15,11087.190222222223
2010-10-22,11373.850222222218
2010-10-29,11065.074444444444
2010-11-05,13664.272888888881
2010-11-12,11522.634666666669
2010-11-19,11104.886
2010-11-26,12143.088888888891
2010-12-03,13464.213777777777
2010-12-10,12659.59911111111
2010-12-17,12731.49377777778
2010-12-24,17533.826
2010-12-31,11186.238
2011-01-07,12567.41177777778
2011-01-14,10467.817555555554
2011-01-21,10687.576444444447
2011-01-28,11760.644444444444
2011-02-04,14652.489777777773
2011-02-11,13743.628444444448
2011-02-18,14224.38444444444
2011-02-25,13033.665111111111
2011-03-04,15193.625555555556
2011-03-11,12813.752888888888
2011-03-18,12233.548666666666
2011-03-25,11833.546000000004
2011-04-01,12822.665333333334
2011-04-08,12603.815333333325
2011-04-15,11327.42977777778
2011-04-22,11439.354888888889
2011-04-29,11408.780666666662
2011-05-06,13208.967954545451
2011-05-13,11592.819333333331
2011-05-20,11366.805555555557
2011-05-27,11481.228666666664
2011-06-03,13703.066222222224
2011-06-10,13145.499318181823
2011-06-17,12836.90466666667
2011-06-24,12829.579999999996
2011-07-01,14447.934772727273
2011-07-08,13921.917555555556
2011-07-15,12826.521777777778
2011-07-22,13012.34511111111
2011-07-29,12772.876590909094
2011-08-05,15745.24844444444
2011-08-12,13062.388863636363
2011-08-19,13252.919545454548
2011-08-26,13174.010222222229
2011-09-02,15067.03577777778
2011-09-09,13689.576666666662
2011-09-16,12708.464666666665
2011-09-23,12804.676222222213
2011-09-30,13304.664888888885
2011-10-07,15647.996136363643
2011-10-14,13147.285111111118
2011-10-21,13481.319333333327
2011-10-28,12801.15155555556
2011-11-04,16166.338000000005
2011-11-11,13999.01222222222
2011-11-18,12992.772222222222
2011-11-25,15002.61866666666
2011-12-02,15141.379555555555
2011-12-09,14629.60844444445
2011-12-16,14942.273333333334
2011-12-23,19721.302272727276
2011-12-30,14966.724444444444
2012-01-06,14877.561777777775
2012-01-13,12569.041333333333
2012-01-20,12647.039999999999
2012-01-27,12880.804666666665
2012-02-03,17518.245333333325
2012-02-10,17309.72977777778
2012-02-17,15704.958444444444
2012-02-24,14894.775333333328
2012-03-02,17298.292666666668
2012-03-09,15678.334666666666
2012-03-16,13572.022444444447
2012-03-23,13199.352666666664
2012-03-30,13387.460000000005
2012-04-06,16012.039555555559
2012-04-13,13408.542666666659
2012-04-20,12887.505555555555
2012-04-27,13016.036136363638
2012-05-04,15195.699333333336
2012-05-11,13497.983333333334
2012-05-18,13735.019333333335
2012-05-25,14028.631333333331
2012-06-01,15561.83977777778
2012-06-08,16511.238222222226
2012-06-15,14650.519777777772
2012-06-22,15319.018444444444
2012-06-29,15557.81733333333
2012-07-06,17399.663777777776
2012-07-13,14816.213777777777
2012-07-20,15394.743555555555
2012-07-27,14831.579333333331
2012-08-03,17697.215777777783
2012-08-10,16213.92733333333
2012-08-17,15676.142666666663
2012-08-24,15195.32911111111
2012-08-31,16826.230444444445
2012-09-07,16698.19666666667
2012-09-14,14762.904888888886
2012-09-21,15029.734666666665
2012-09-28,14765.459777777776
2012-10-05,18388.743777777778
2012-10-12,15204.423333333329
2012-10-19,14341.550222222226
2012-10-26,14885.558409090909
