Date,Weekly_Sales
2010-02-05,12303.861578947368
2010-02-12,12690.91081081081
2010-02-19,12375.81657894737
2010-02-26,11474.857435897437
2010-03-05,12636.932368421054
2010-03-12,11318.82564102564
2010-03-19,10721.29975
2010-03-26,10370.218205128203
2010-04-02,11178.790256410257
2010-04-09,11615.818205128207
2010-04-16,12728.935789473684
2010-04-23,11131.199999999999
2010-04-30,11741.01641025641
2010-05-07,12234.300500000001
2010-05-14,11350.803333333333
2010-05-21,11307.570952380955
2010-05-28,10644.057619047619
2010-06-04,11216.401904761904
2010-06-11,10877.004186046512
2010-06-18,10793.216
2010-06-25,10113.48534883721
2010-07-02,10098.887209302324
2010-07-09,11505.20951219512
2010-07-16,10859.582325581396
2010-07-23,10044.915555555555
2010-07-30,10057.021162790696
2010-08-06,10623.703181818184
2010-08-13,11200.876190476189
2010-08-20,10184.881395348837
2010-08-27,9364.78931818182
2010-09-03,10268.915476190476
2010-09-10,9654.919555555556
2010-09-17,8915.57274509804
2010-09-24,9318.857555555558
2010-10-01,9594.760681818183
2010-10-08,10098.900227272727
2010-10-15,10073.514444444447
2010-10-22,9238.180434782607
2010-10-29,8725.65022222222
2010-11-05,9224.09931818182
2010-11-12,8870.933333333332
2010-11-19,9147.015777777779
2010-11-26,9086.477555555557
2010-12-03,7831.871521739131
2010-12-10,8989.889555555555
2010-12-17,9115.882222222222
2010-12-24,9379.857555555556
2010-12-31,8356.061627906976
2011-01-07,8945.577906976743
2011-01-14,9329.493863636364
2011-01-21,9283.512790697674
2011-01-28,8270.536000000002
2011-02-04,9940.992857142855
2011-02-11,9125.027272727275
2011-02-18,9708.523409090907
2011-02-25,8843.707906976746
2011-03-04,8946.218666666666
2011-03-11,8858.843043478262
2011-03-18,9178.98340425532
2011-03-25,8494.174347826087
2011-04-01,8570.491333333335
2011-04-08,9743.809318181819
2011-04-15,9431.512272727272
2011-04-22,8513.061818181817
2011-04-29,7571.306222222222
2011-05-06,8370.242553191487
2011-05-13,8984.469318181817
2011-05-20,8549.623636363636
2011-05-27,7923.981818181818
2011-06-03,8493.271590909091
2011-06-10,8909.096190476192
2011-06-17,9177.796511627905
2011-06-24,8571.665238095238
2011-07-01,8051.608409090911
2011-07-08,8987.25285714286
2011-07-15,9181.701904761905
2011-07-22,8602.652619047622
2011-07-29,8437.168571428572
2011-08-05,8860.877906976744
2011-08-12,8640.652045454546
2011-08-19,8680.641395348837
2011-08-26,8213.433333333334
2011-09-02,8339.911666666667
2011-09-09,8021.832727272727
2011-09-16,7979.258604651162
2011-09-23,7676.3126190476205
2011-09-30,6845.877608695652
2011-10-07,7866.7697727272725
2011-10-14,7436.456304347827
2011-10-21,7642.635813953488
2011-10-28,6804.306888888889
2011-11-04,7288.072325581395
2011-11-11,7465.884545454545
2011-11-18,7565.95318181818
2011-11-25,7395.812222222221
2011-12-02,6667.057045454544
2011-12-09,6789.095
2011-12-16,7588.976
2011-12-23,7228.054666666667
2011-12-30,6387.22711111111
2012-01-06,7009.953617021277
2012-01-13,7408.55318181818
2012-01-20,7521.072954545455
2012-01-27,6851.021363636363
2012-02-03,7232.15976744186
2012-02-10,7460.931111111112
2012-02-17,7416.289318181818
2012-02-24,7285.359302325582
2012-03-02,7509.445714285715
2012-03-09,7081.66511111111
2012-03-16,7621.49590909091
2012-03-23,7392.383953488373
2012-03-30,6758.775555555558
2012-04-06,7196.219782608697
2012-04-13,7713.816818181819
2012-04-20,7361.711818181817
2012-04-27,6853.107111111111
2012-05-04,7266.686511627909
2012-05-11,6885.798749999999
2012-05-18,7553.514651162791
2012-05-25,6802.181555555555
2012-06-01,7285.845952380951
2012-06-08,7517.1862222222235
2012-06-15,7932.068571428573
2012-06-22,7295.50023809524
2012-06-29,6625.691590909092
2012-07-06,6967.7020454545445
2012-07-13,6629.720222222223
2012-07-20,7053.245348837209
2012-07-27,6503.335581395348
2012-08-03,7261.665952380952
2012-08-10,6794.261590909091
2012-08-17,6839.287391304347
2012-08-24,6727.275
2012-08-31,6423.806363636362
2012-09-07,6675.649318181819
2012-09-14,6861.218863636365
2012-09-21,6677.373863636362
2012-09-28,6015.066222222222
2012-10-05,5896.550212765957
2012-10-12,6671.929999999999
2012-10-19,6530.910227272727
2012-10-26,6192.941136363635
