,Store,Dept,Date,Weekly_Sales
326789,34,51,2010-02-05,80.06
326790,34,51,2010-02-12,75.48
326791,34,51,2010-02-19,16.12
326792,34,51,2010-02-26,55.76
326793,34,51,2010-03-05,99.94
326794,34,51,2010-03-12,43.42
326795,34,51,2010-03-19,24.72
326796,34,51,2010-03-26,11.12
326797,34,51,2010-04-02,73.17
326798,34,51,2010-04-09,31.67
326799,34,51,2010-04-16,143.06
326800,34,51,2010-04-23,31.34
326801,34,51,2010-04-30,5.52
326802,34,51,2010-05-07,21.33
326803,34,51,2010-05-14,18.72
326804,34,51,2010-05-21,8.56
326805,34,51,2010-05-28,76.23
326806,34,51,2010-06-04,84.22
326807,34,51,2010-06-11,77.38
326808,34,51,2010-06-18,27.81
326809,34,51,2010-06-25,84.04
326810,34,51,2010-07-02,18.02
326811,34,51,2010-07-09,33.99
326812,34,51,2010-07-16,39.96
326813,34,51,2010-07-23,24.28
326814,34,51,2010-07-30,83.34
326815,34,51,2010-08-06,75.59
326816,34,51,2010-08-13,17.31
326817,34,51,2010-08-20,14.21
326818,34,51,2010-08-27,14.96
326819,34,51,2010-09-03,7.61
326820,34,51,2010-09-10,33.62
326821,34,51,2010-09-17,4.31
326822,34,51,2010-10-01,15.71
326823,34,51,2010-10-08,1.0
326824,34,51,2010-10-15,24.96
326825,34,51,2010-11-05,18.47
326826,34,51,2010-11-12,3.25
326827,34,51,2010-11-19,5.0
326828,34,51,2010-12-03,1.0
326829,34,51,2010-12-10,26.96
326830,34,51,2010-12-17,34.48
326831,34,51,2010-12-24,66.52
326832,34,51,2011-01-14,42.88
326833,34,51,2011-01-21,5.0
326834,34,51,2011-01-28,1.5
326835,34,51,2011-02-18,34.36
326836,34,51,2011-02-25,10.37
326837,34,51,2011-03-04,4.36
326838,34,51,2011-03-11,22.52
326839,34,51,2011-03-18,0.75
326840,34,51,2011-04-01,0.75
326841,34,51,2011-04-22,9.52
326842,34,51,2011-05-06,14.0
326843,34,51,2011-05-13,0.75
326844,34,51,2011-05-27,2.91
326845,34,51,2011-06-03,2.16
326846,34,51,2011-07-01,1.75
326847,34,51,2011-07-29,4.56
326848,34,51,2011-08-05,9.0
326849,34,51,2011-11-04,0.75
326850,34,51,2012-06-08,7.92
326851,34,51,2012-06-15,3.96
326852,34,51,2012-06-22,5.94
326853,34,51,2012-06-29,1.98
326854,34,51,2012-07-06,3.96
326855,34,51,2012-07-13,1.98
326856,34,51,2012-07-20,1.98
