Date,Weekly_Sales
2010-02-05,
2010-02-12,0.25
2010-02-19,
2010-02-26,
2010-03-05,
2010-03-12,
2010-03-19,
2010-03-26,
2010-04-02,
2010-04-09,1.0
2010-04-16,
2010-04-23,
2010-04-30,
2010-05-07,
2010-05-14,
2010-05-21,
2010-05-28,
2010-06-04,
2010-06-11,
2010-06-18,
2010-06-25,
2010-07-02,
2010-07-09,
2010-07-16,
2010-07-23,
2010-07-30,
2010-08-06,
2010-08-13,
2010-08-20,
2010-08-27,0.5
2010-09-03,
2010-09-10,
2010-09-17,
2010-09-24,
2010-10-01,
2010-10-08,
2010-10-15,
2010-10-22,
2010-10-29,
2010-11-05,
2010-11-12,
2010-11-19,
2010-11-26,
2010-12-03,
2010-12-10,
2010-12-17,
2010-12-24,
2010-12-31,
2011-01-07,
2011-01-14,
2011-01-21,
2011-01-28,
2011-02-04,
2011-02-11,
2011-02-18,
2011-02-25,
2011-03-04,
2011-03-11,
2011-03-18,3.0
2011-03-25,
2011-04-01,
2011-04-08,
2011-04-15,
2011-04-22,
2011-04-29,
2011-05-06,
2011-05-13,
2011-05-20,
2011-05-27,
2011-06-03,
2011-06-10,
2011-06-17,
2011-06-24,
2011-07-01,
2011-07-08,
2011-07-15,
2011-07-22,3.0
2011-07-29,
2011-08-05,
2011-08-12,
2011-08-19,
2011-08-26,
2011-09-02,
2011-09-09,
2011-09-16,
2011-09-23,
2011-09-30,
2011-10-07,
2011-10-14,
2011-10-21,
2011-10-28,
2011-11-04,
2011-11-11,
2011-11-18,
2011-11-25,
2011-12-02,1.07
2011-12-09,
2011-12-16,
2011-12-23,
2011-12-30,
2012-01-06,1.0
2012-01-13,2.5
2012-01-20,0.5
2012-01-27,
2012-02-03,
2012-02-10,
2012-02-17,
2012-02-24,0.5
2012-03-02,0.5
2012-03-09,
2012-03-16,
2012-03-23,
2012-03-30,
2012-04-06,
2012-04-13,
2012-04-20,
2012-04-27,
2012-05-04,
2012-05-11,0.5
2012-05-18,
2012-05-25,
2012-06-01,
2012-06-08,
2012-06-15,
2012-06-22,
2012-06-29,
2012-07-06,
2012-07-13,
2012-07-20,
2012-07-27,
2012-08-03,
2012-08-10,
2012-08-17,
2012-08-24,
2012-08-31,
2012-09-07,
2012-09-14,
2012-09-21,
2012-09-28,
2012-10-05,
2012-10-12,
2012-10-19,
2012-10-26,
