,Store,Dept,Date,Weekly_Sales
153552,16,44,2010-02-05,4435.48
153553,16,44,2010-02-12,5436.28
153554,16,44,2010-02-19,4290.84
153555,16,44,2010-02-26,4755.35
153556,16,44,2010-03-05,3949.92
153557,16,44,2010-03-12,4073.08
153558,16,44,2010-03-19,4915.65
153559,16,44,2010-03-26,4419.18
153560,16,44,2010-04-02,4697.7
153561,16,44,2010-04-09,3703.96
153562,16,44,2010-04-16,3022.04
153563,16,44,2010-04-23,3236.0
153564,16,44,2010-04-30,3763.65
153565,16,44,2010-05-07,4193.6
153566,16,44,2010-05-14,3864.85
153567,16,44,2010-05-21,3642.29
153568,16,44,2010-05-28,3881.94
153569,16,44,2010-06-04,4701.05
153570,16,44,2010-06-11,3626.63
153571,16,44,2010-06-18,3683.27
153572,16,44,2010-06-25,3754.04
153573,16,44,2010-07-02,3722.16
153574,16,44,2010-07-09,2826.38
153575,16,44,2010-07-16,3395.33
153576,16,44,2010-07-23,3088.27
153577,16,44,2010-07-30,3840.49
153578,16,44,2010-08-06,4256.59
153579,16,44,2010-08-13,4141.49
153580,16,44,2010-08-20,3462.22
153581,16,44,2010-08-27,3072.6
153582,16,44,2010-09-03,3252.85
153583,16,44,2010-09-10,3300.88
153584,16,44,2010-09-17,3301.63
153585,16,44,2010-09-24,3369.75
153586,16,44,2010-10-01,3478.3
153587,16,44,2010-10-08,2711.26
153588,16,44,2010-10-15,3136.2
153589,16,44,2010-10-22,3311.42
153590,16,44,2010-10-29,4927.28
153591,16,44,2010-11-05,3034.85
153592,16,44,2010-11-12,2998.81
153593,16,44,2010-11-19,3695.05
153594,16,44,2010-11-26,3899.62
153595,16,44,2010-12-03,4123.13
153596,16,44,2010-12-10,5905.22
153597,16,44,2010-12-17,5548.83
153598,16,44,2010-12-24,6997.71
153599,16,44,2010-12-31,3259.56
153600,16,44,2011-01-07,3414.06
153601,16,44,2011-01-14,2830.91
153602,16,44,2011-01-21,3376.0
153603,16,44,2011-01-28,3608.23
153604,16,44,2011-02-04,4184.47
153605,16,44,2011-02-11,3635.86
153606,16,44,2011-02-18,3350.98
153607,16,44,2011-02-25,2787.89
153608,16,44,2011-03-04,2711.82
153609,16,44,2011-03-11,3473.53
153610,16,44,2011-03-18,3112.32
153611,16,44,2011-03-25,3342.46
153612,16,44,2011-04-01,3894.04
153613,16,44,2011-04-08,3714.94
153614,16,44,2011-04-15,3049.97
153615,16,44,2011-04-22,2943.93
153616,16,44,2011-04-29,2881.02
153617,16,44,2011-05-06,4350.25
153618,16,44,2011-05-13,3131.7
153619,16,44,2011-05-20,2985.2
153620,16,44,2011-05-27,2807.8
153621,16,44,2011-06-03,2852.01
153622,16,44,2011-06-10,3156.36
153623,16,44,2011-06-17,3382.47
153624,16,44,2011-06-24,4094.88
153625,16,44,2011-07-01,3785.3
153626,16,44,2011-07-08,3670.81
153627,16,44,2011-07-15,3999.62
153628,16,44,2011-07-22,3909.26
153629,16,44,2011-07-29,3256.19
153630,16,44,2011-08-05,3597.15
153631,16,44,2011-08-12,2775.42
153632,16,44,2011-08-19,3196.69
153633,16,44,2011-08-26,3408.2
153634,16,44,2011-09-02,3429.94
153635,16,44,2011-09-09,3943.79
153636,16,44,2011-09-16,3767.19
153637,16,44,2011-09-23,4090.58
153638,16,44,2011-09-30,3893.81
153639,16,44,2011-10-07,3622.29
153640,16,44,2011-10-14,4181.61
153641,16,44,2011-10-21,4379.19
153642,16,44,2011-10-28,5341.9
153643,16,44,2011-11-04,5095.0
153644,16,44,2011-11-11,4060.19
153645,16,44,2011-11-18,4162.45
153646,16,44,2011-11-25,5492.09
153647,16,44,2011-12-02,5210.41
153648,16,44,2011-12-09,7301.08
153649,16,44,2011-12-16,7554.27
153650,16,44,2011-12-23,9555.35
153651,16,44,2011-12-30,4450.8
153652,16,44,2012-01-06,4301.86
153653,16,44,2012-01-13,3792.97
153654,16,44,2012-01-20,3796.54
153655,16,44,2012-01-27,4065.32
153656,16,44,2012-02-03,4358.75
153657,16,44,2012-02-10,4109.09
153658,16,44,2012-02-17,3762.55
153659,16,44,2012-02-24,3848.61
153660,16,44,2012-03-02,4245.76
153661,16,44,2012-03-09,3880.48
153662,16,44,2012-03-16,3588.57
153663,16,44,2012-03-23,3355.02
153664,16,44,2012-03-30,3227.36
153665,16,44,2012-04-06,3439.86
153666,16,44,2012-04-13,3219.79
153667,16,44,2012-04-20,3315.24
153668,16,44,2012-04-27,2348.24
153669,16,44,2012-05-04,2722.0
153670,16,44,2012-05-11,2786.63
153671,16,44,2012-05-18,2626.8
153672,16,44,2012-05-25,3479.81
153673,16,44,2012-06-01,3290.17
153674,16,44,2012-06-08,4192.76
153675,16,44,2012-06-15,3976.9
153676,16,44,2012-06-22,3478.29
153677,16,44,2012-06-29,4153.63
153678,16,44,2012-07-06,4327.94
153679,16,44,2012-07-13,3939.15
153680,16,44,2012-07-20,4837.53
153681,16,44,2012-07-27,4215.44
153682,16,44,2012-08-03,4318.68
153683,16,44,2012-08-10,4192.26
153684,16,44,2012-08-17,4653.58
153685,16,44,2012-08-24,3883.44
153686,16,44,2012-08-31,3908.78
153687,16,44,2012-09-07,3442.02
153688,16,44,2012-09-14,4151.42
153689,16,44,2012-09-21,4183.66
153690,16,44,2012-09-28,5779.09
153691,16,44,2012-10-05,4563.73
153692,16,44,2012-10-12,4112.05
153693,16,44,2012-10-19,5010.38
153694,16,44,2012-10-26,5755.17
